"inst_421" "inst_910" "inst_1004" "inst_1165" "inst_1224" "inst_1649" "inst_2389" "inst_2684" "inst_4448" "inst_5221" "inst_5442" "inst_5584" "inst_6183" "inst_6341" "inst_6984" "inst_7420"
"200713_s_at" 18289 19023 15696 18179 17877 15315 20103 18905 16387 19271 16738 4361 16384 19481 17340 6122
"200714_x_at" 4773 19813 17237 19124 3754 19229 17178 10420 7832 4279 3647 9256 19969 3880 6003 3215
"200715_x_at" 7990 4699 2896 7898 15026 1509 13001 10449 4138 6715 6140 4633 10995 14027 3818 4206
"200716_x_at" 17681 8045 4199 8318 2825 4128 8016 12783 11107 5188 8049 12339 5890 3657 14693 5085
"200717_x_at" 5696 7516 8083 18026 4752 3157 8012 12692 11026 9793 7962 14514 5793 7304 5211 5839
"200718_s_at" 2102 14230 17025 6137 13963 3698 18204 10460 5336 4179 13046 9112 15853 4324 5842 3081
"200719_at" 1188 3293 15577 18506 15832 18664 20513 17244 18597 19360 5732 7387 18119 16659 18362 17454
"200720_s_at" 17625 4430 17094 3074 14879 19163 21125 9062 16293 14991 15595 6505 17665 14119 5634 18326
"200721_s_at" 6086 14494 17827 19411 15835 3830 15765 8823 7284 17622 4863 7479 1409 4665 15110 15353
"200722_s_at" 1964 19505 21831 2380 17044 14109 17210 10437 16265 22096 16280 4737 14807 2280 20328 5734
"200723_s_at" 8056 16786 17711 6190 17432 14103 13436 18505 17841 21042 16120 9088 12658 19243 17249 16247
"200724_at" 21179 6970 4569 9711 14229 433 8254 219 2961 21993 15964 3630 17277 2290 385 4125
"200725_x_at" 18023 3411 3852 7108 4410 3376 5191 9367 7436 6415 12404 11670 3946 2826 5633 16729
"200726_at" 18122 19081 17739 5190 18650 19065 12914 8599 16689 18993 14502 10906 16122 17180 19220 19761
"200727_s_at" 2147 21128 16534 5798 18084 1743 19712 9596 1579 17637 19076 5460 16318 15184 5858 20995
"200728_at" 5192 4335 15669 7655 15801 15386 18880 6343 7545 16499 15907 8965 15225 13901 16598 19702
"200729_s_at" 4107 19765 17738 8198 19905 17582 17257 7910 8381 7013 19485 5532 15312 15164 15860 19176
"200730_s_at" 3106 4589 4758 1833 2173 2334 13859 18799 7024 6101 3248 2928 13974 837 2328 20218
"200731_s_at" 21187 14798 18713 3420 2155 3971 21421 18704 3838 16846 13181 9053 10487 13826 4664 17497
"200732_s_at" 1486 2751 14466 1726 2892 17060 17158 17854 4012 20630 12349 7730 18255 18186 15668 16526
"200733_s_at" 1115 1298 18622 1981 21267 14651 19389 5431 2980 1912 3815 3693 19417 16409 2361 15984
"200734_s_at" 3645 18038 13734 4308 13207 3020 4028 8385 4055 15311 13277 10345 19748 12662 3775 1912
"200735_x_at" 7491 8520 8014 8289 13056 3914 7865 12745 11073 14783 8010 14597 5846 12672 4829 5508
"200736_s_at" 10153 11920 6802 4776 4198 4457 16135 5824 7729 13358 9746 17206 12413 18352 8498 8796
"200737_at" 3906 18431 15996 8468 14784 1163 19434 17411 15204 5070 18940 4094 19139 20299 19160 15758
"200738_s_at" 17104 14052 4617 7774 13255 13890 17456 8803 8662 14413 12919 10720 13212 12958 5829 4004
"200739_s_at" 5495 18261 21213 19561 16593 20418 15577 19770 20034 21600 16299 10474 12698 15112 18794 21025
"200740_s_at" 16608 19573 16055 6765 17503 17175 19406 16861 15041 16455 15555 12081 17243 14722 15764 16548
"200741_s_at" 8066 8392 7914 19292 2978 13479 7874 12623 10947 9617 7891 14395 5697 7169 16362 6030
"200742_s_at" 19244 1411 4032 5096 3597 4118 13157 7185 3072 21234 3976 3976 18470 1187 19784 3055
"200743_s_at" 2200 1757 16419 6699 4540 2986 15566 9792 3381 2604 2157 2358 14698 12947 19085 2511
"200744_s_at" 7789 15301 16733 2730 14426 18069 18323 7217 8386 15377 16953 7402 12100 14748 15881 5597
"200745_s_at" 5969 18312 17461 6150 15940 15830 17375 9546 6197 7087 13076 9922 16613 14633 18972 18840
"200746_s_at" 5925 14838 17078 18280 15884 19952 18596 9990 14828 6514 12656 9941 17576 16585 18481 16823
"200747_s_at" 4413 4426 17615 21279 5040 15687 15071 19371 5924 6136 4910 11273 10179 15023 18681 1800
"200748_s_at" 6097 4775 3797 18181 3493 1416 13903 293 11123 4928 4615 12402 10373 2414 15436 3560
"200749_at" 4450 21670 20935 18556 20672 21286 20023 18679 19890 20885 21201 18716 20891 20505 19107 21121
"200750_s_at" 17258 4643 15210 18626 13777 15062 18987 16566 11008 17105 14653 18773 15155 4733 16200 16704
"200751_s_at" 951 4675 15955 3944 19649 3716 17205 5794 17141 20215 19288 8029 11152 14999 3534 17864
"200752_s_at" 19252 21613 15302 21356 3769 21631 3114 8919 15013 15561 14961 4297 21115 3233 16068 16239
"200753_x_at" 19657 19341 20016 20016 19610 19572 20098 19000 20671 20802 21375 11180 18144 20897 19611 21376
"200754_x_at" 21416 17929 16003 19346 17511 17084 15784 17937 19918 20096 16449 19379 16226 20759 19556 21391
"200755_s_at" 2384 16337 3763 1603 4346 3575 2623 1302 8779 4878 3867 2242 1534 16429 5949 2027
"200756_x_at" 2691 16094 13305 2346 13726 1056 14243 526 20415 19489 13828 1216 1794 14879 981 4024
"200757_s_at" 7918 3545 13848 6704 4334 1225 4960 1529 5198 3225 3370 1072 1898 17678 16210 15860
"200758_s_at" 4587 4068 2875 3680 4987 3067 4779 8936 9290 6165 12946 5689 14272 17128 17097 15607
"200759_x_at" 4078 2587 4906 19089 14251 16109 13264 9081 7057 4512 13937 1587 13024 4314 2344 3799
"200760_s_at" 3614 17479 18138 1730 15457 13464 16810 5922 4948 17068 14921 7686 3777 13866 15444 5974
"200761_s_at" 699 17072 14478 4373 2746 13367 16433 9265 4417 14353 17255 7107 12458 4746 15442 4885
"200762_at" 1520 3237 4891 1936 13176 3435 2828 2965 4282 16397 2401 3598 11094 12691 2041 2605
"200763_s_at" 8299 8043 13241 8141 4834 2246 8011 12756 11083 14435 12845 12426 5857 12652 5477 15367
"200764_s_at" 18723 14216 14542 10993 9524 20408 7740 2631 18434 15504 15684 10035 12220 5679 16781 17719
"200765_x_at" 5777 14825 4973 6873 5632 16868 670 4708 14217 5967 5301 8445 11960 4830 15225 5806
"200766_at" 2496 14551 4088 21921 3721 16055 1771 21838 16284 1961 16916 9732 16561 13077 5826 4222
"200767_s_at" 4965 14080 17754 5858 20645 18575 13821 19991 18874 6895 15559 6985 17952 2687 16302 4779
"200768_s_at" 21066 21548 21553 21636 19857 21826 20945 10487 19955 19593 16984 20104 16461 19849 19695 21912
"200769_s_at" 20076 18600 20288 18224 22083 18690 19924 19968 20692 22030 20770 5791 20492 21632 18323 21793
"200770_s_at" 8370 3364 17571 2852 13532 17515 4030 18037 3930 6831 2361 19505 15644 20578 19769 4073
"200771_at" 2137 21710 2906 21929 16493 17833 18273 17758 15987 17057 3600 3575 15259 18734 15625 1012
"200772_x_at" 18262 14735 13594 18853 14334 17243 14092 18527 15998 16219 5194 19882 5820 4719 17738 17590
"200773_x_at" 8222 14247 13485 18822 13552 16107 13548 10253 15486 6851 13001 11450 12509 13899 15451 5774
"200774_at" 5141 13948 16551 19767 17380 18816 16224 10394 8738 17054 14932 10186 17794 14272 5617 5253
"200775_s_at" 3916 15639 4454 19915 16348 3214 18374 16959 20135 4515 13863 10266 11928 13649 3652 4630
"200776_s_at" 3290 3409 4257 5083 4386 2182 17944 2763 17081 15172 15298 2619 12207 14795 1976 5004
"200777_s_at" 5983 15269 4581 19878 13751 2509 19919 6115 15405 6403 14332 6053 13397 18102 4056 16405
"200778_s_at" 1229 15772 4656 4939 13229 2150 16808 7694 17055 15105 16476 7018 13156 4151 3901 19241
"200779_at" 884 1213 1535 5062 1335 1259 16634 9361 316 2412 4191 7439 15960 3195 3198 17305
"200780_x_at" 17089 4547 8172 6903 3689 3801 13255 8878 8107 5995 5042 19503 13516 4491 5387 4689
"200781_s_at" 7351 7963 8129 18754 13696 3573 4868 12679 15006 14567 5789 20164 5773 4473 16100 5092
"200782_at" 2732 15591 13275 1812 13413 1945 5540 911 5676 3063 4295 2324 11135 14017 3001 1311
"200783_s_at" 21329 18792 19792 20358 16388 14347 20131 18930 17679 17085 15615 18846 20895 18068 19003 17918
"200784_s_at" 10777 13546 9873 12642 1873 8635 8150 21895 4755 10226 7066 14090 1866 11398 10378 8805
"200785_s_at" 3467 12476 6339 10116 7723 12342 12114 4222 5127 12399 11489 15270 7720 2043 12357 7725
"200786_at" 6428 15391 14012 17688 15427 2645 17211 8986 7853 17864 14607 10292 14607 13461 4164 15999
"200787_s_at" 3601 19747 15240 2968 1944 18347 17865 3341 17021 15404 19530 8400 12525 1702 4296 19794
"200788_s_at" 4074 15627 13620 6452 4550 16418 13719 3775 4497 16495 4582 20241 13952 13179 19247 17717
"200789_at" 8199 16908 3946 5335 4445 14113 21470 16571 20312 6020 18097 8359 3460 13567 4931 16573
"200790_at" 21419 19045 17547 18408 3004 19986 20089 18021 5105 20491 19592 18548 19834 2050 20570 18597
"200791_s_at" 5134 14307 14151 18103 4342 16584 4355 5111 5930 15026 14954 7807 15167 14983 18432 3197
"200792_at" 6349 4681 14463 19429 13112 16043 14886 20164 14669 14914 15329 9171 15510 12321 17843 4692
"200793_s_at" 20972 2041 17035 20606 17092 21341 20665 21207 5029 3728 17112 8072 20015 15047 19978 4414
"200794_x_at" 3932 14212 16938 18021 19426 16351 18330 9306 7491 7163 13936 6461 15641 13698 4806 15283
"200795_at" 21730 6411 12892 16361 8928 7034 13240 2765 6371 3924 8990 4213 8984 6982 7895 8182
"200796_s_at" 21993 4179 932 338 19643 15482 21004 3426 15988 22232 21324 3265 12643 14522 20945 19817
"200797_s_at" 17519 2651 4126 18042 3519 3799 16949 9868 5293 4303 2556 5400 17200 18256 17475 3300
"200798_x_at" 3515 18282 15047 2671 14345 17865 16763 2500 2686 20449 17431 4736 15755 17693 2982 19454
"200799_at" 6416 2504 1915 12456 4599 2120 7754 11289 4887 2947 4858 3194 4577 14607 1414 5276
"200800_s_at" 1785 1998 3908 21010 3403 3363 13509 3141 5265 584 5206 7090 16859 2829 2826 20397
"200801_x_at" 19736 8347 8195 19555 13439 14862 13627 12599 10919 6873 13876 14367 5665 13734 15477 16248
"200802_at" 7735 1654 2585 2307 2453 1006 13777 8728 4204 4033 15341 7138 17591 3819 2790 16701
"200803_s_at" 6993 4009 15360 6226 15909 13803 12884 9513 15124 15158 5912 8020 17317 2860 4720 4071
"200804_at" 2460 3217 13751 7344 4811 13361 16682 17113 7581 4507 12960 10050 12802 13852 15755 16611
"200805_at" 19266 4470 15347 18505 2277 13714 14855 19013 9151 15458 19233 5594 20804 19320 19967 5763
"200806_s_at" 7476 4622 15138 8008 17470 3161 19025 7574 16326 17036 12939 8784 12283 12861 5066 17192
"200807_s_at" 18074 14284 13494 18339 16039 14960 14244 10154 15554 5554 5876 18767 12291 4692 5874 15192
"200808_s_at" 21449 17092 19445 19887 2205 21385 15013 20032 18820 2668 20629 21613 18696 13074 21810 19490
"200809_x_at" 4809 8508 7970 18779 3277 2000 5648 12613 15429 7171 5537 12272 5682 4255 4638 5148
"200810_s_at" 1905 15096 14761 4293 13928 16382 15717 8544 15003 5434 15857 7862 14693 19646 16632 915
"200811_at" 4419 16728 20152 6161 20146 4124 19243 17115 20783 19274 18121 6823 17496 20790 18599 845
"200812_at" 18776 13910 16030 7007 14430 15682 18200 17647 8645 17986 15601 9828 15961 17015 5338 16460
"200813_s_at" 6895 19817 22086 5894 19741 16320 14989 7203 20290 21768 21650 11767 13113 1799 20537 20057
"200814_at" 6952 18337 13764 5660 4498 2427 5435 8180 3622 15395 18446 7433 17067 13802 19168 4522
"200815_s_at" 2131 14620 15884 21123 4164 16558 4363 6304 6461 6018 13532 10663 11418 16462 5644 16919
"200816_s_at" 21818 19098 21302 19065 20375 21633 16321 7131 17433 20858 18935 20961 14042 20449 21835 20451
"200817_x_at" 8521 8288 7896 12162 5077 2685 7944 12610 10931 9580 7880 14383 5680 7143 5317 5688
"200818_at" 8348 18877 15604 19314 13115 16236 15786 17358 8808 17848 14160 12525 15507 4691 18007 17048
"200819_s_at" 16930 7567 8177 18890 12938 13805 5146 12700 15633 7134 12713 18974 5800 13627 15466 15172
"200820_at" 7575 4013 14839 7299 14646 15454 15798 8414 15770 17474 15231 10995 15399 18091 15617 17213
"200821_at" 3608 4450 21444 6260 20423 17337 18423 5604 4009 3074 14161 4279 15219 18425 15148 15688
"200822_x_at" 3661 18734 15020 18839 3563 13813 5726 8673 15656 16484 5821 12514 15791 16935 14942 5823
"200823_x_at" 6957 14934 3320 6967 2648 13566 4188 9271 6589 7167 12871 19380 5886 2922 4557 5241
"200824_at" 3635 13426 9989 18530 17548 6399 20310 18962 16429 487 17013 2799 2363 14662 14532 12137
"200825_s_at" 6057 1461 2092 4356 251 14101 4619 6510 1792 1698 1698 4654 14674 641 3586 3096
"200826_at" 6419 4466 14877 6791 13813 3405 15739 9964 8733 14654 13393 20120 12703 13196 16848 2695
"200827_at" 21507 14007 14087 19936 16288 16818 2675 7995 6516 14969 15018 10645 14364 17868 15418 10666
"200828_s_at" 17769 18528 18201 5175 15816 3886 20597 18017 19256 21475 17647 18648 17303 17634 17894 20256
"200829_x_at" 6872 18071 19262 19170 16007 17352 18691 17616 16880 19736 16782 8343 19485 20058 18281 16649
"200830_at" 8469 14765 14437 19296 15347 18687 20162 18334 15555 14495 13373 11078 14535 12709 18368 16483
"200831_s_at" 334 549 1569 6048 1618 614 1558 7365 2838 2686 1584 1719 3069 2351 1269 879
"200832_s_at" 300 1268 2773 4278 2881 1164 4135 7700 3047 1719 2860 2327 10185 3166 1169 461
"200833_s_at" 8170 15474 14598 8265 3835 14532 18358 4967 3455 14443 16885 7360 12778 17448 3924 6022
"200834_s_at" 4223 7786 8208 17755 13586 14376 7932 12650 10972 4966 7912 14438 5728 4223 15081 6057
"200835_s_at" 14952 22247 3163 1713 5266 22264 4516 3848 8428 6724 2083 11976 22008 3634 20966 1072
"200836_s_at" 17664 875 14830 21594 22188 22283 22266 21754 8997 14178 2258 1561 22238 14236 21087 15134
"200837_at" 6586 15582 16100 18092 17093 15117 16428 9577 8161 5511 18941 9257 16101 15400 5891 15559
"200838_at" 3403 4691 14317 2865 14730 15746 14829 1483 8031 6589 16452 10922 10497 18252 3808 17138
"200839_s_at" 18121 15829 13828 7364 4181 15792 13336 2490 6408 4982 14940 8351 11749 17540 4778 17552
"200840_at" 8268 15458 13826 17736 16105 3977 16558 10411 15641 5235 13541 10155 13573 14363 5915 16473
"200841_s_at" 1597 14629 17414 3855 14698 15310 19763 16650 3688 6007 16233 4258 14685 2435 3662 5129
"200842_s_at" 3773 3992 3413 5004 3196 14276 19414 17927 3737 4153 5519 8046 16833 2804 16662 19784
"200843_s_at" 7336 4650 3714 18649 3533 14190 17305 17579 4148 4199 4186 11575 19497 4076 18330 5560
"200844_s_at" 3485 15535 14189 7521 14655 14069 13210 7887 8231 15117 4434 7334 14047 4342 2321 3953
"200845_s_at" 17802 16787 14533 7315 16295 14743 17342 8623 7559 14781 13979 5681 16104 15486 16699 5898
"200846_s_at" 7132 13942 16540 17869 15732 15154 20399 19594 18884 15270 13676 11893 14281 16759 16076 15385
"200847_s_at" 2149 15608 13759 4051 4326 4266 15636 3510 3167 3497 15473 3060 11941 2247 14991 15357
"200848_at" 8460 17934 16418 5125 4253 18277 12975 6729 5413 15549 17068 3865 18998 3253 2865 4693
"200849_s_at" 22062 16435 19690 4367 14175 17640 18941 3048 4888 5274 3311 9394 12119 15778 16266 17117
"200850_s_at" 2734 15808 16433 2566 15488 19605 15957 5983 6335 5921 13908 7318 13400 14727 17163 3944
"200851_s_at" 5828 15443 15275 4475 3203 18500 19599 7449 8306 19846 4513 5415 12034 14875 5833 19578
"200852_x_at" 17352 3268 19346 21310 4630 20942 15505 17422 19598 5230 12562 20303 10369 14740 19995 17029
"200853_at" 16601 14737 14034 18241 16981 15134 18197 6982 7066 6300 15882 9849 15174 14028 4755 18061
"200854_at" 17892 1918 15567 4702 12891 16829 3128 6470 9311 19454 4674 18698 14032 19831 17209 15227
"200855_at" 6828 4071 3040 3137 21604 14301 12872 7555 15797 3182 21379 12010 22154 20935 15666 21433
"200856_x_at" 2977 1057 19545 2956 2888 2429 3578 7607 4383 18526 4826 7824 15602 18151 19541 6053
"200857_s_at" 7895 1621 14707 5977 18488 15722 17643 18771 7200 14922 15975 10652 3500 14245 18521 3622
"200858_s_at" 17398 3933 15673 18464 13889 16577 16534 6940 6564 5460 16733 9997 10520 4375 4675 5158
"200859_x_at" 8174 16444 18359 6621 19698 19560 2821 4122 17806 5430 16168 10360 13879 18379 17056 5012
"200860_s_at" 7601 16811 13523 7099 15059 14660 13694 17790 7932 18541 12297 10667 16943 17746 5832 15692
"200861_at" 16846 18598 20498 8329 20601 21504 13771 20637 8834 20466 14006 11684 17941 18181 16440 16768
"200862_at" 1382 4110 2620 1823 4518 1901 2865 7157 5817 4496 5220 8055 11271 15729 1496 1995
"200863_s_at" 4851 16739 13368 7615 14080 3040 4193 4579 5189 17306 5811 9342 12841 4579 4484 5659
"200864_s_at" 1478 15714 16079 4008 17929 16070 4881 1858 1571 4557 18302 1655 11284 3825 17261 15428
"200865_at" 15928 6777 12362 14581 9107 5342 11062 20058 17148 7661 10141 18058 10043 6349 613 14404
"200866_s_at" 6894 16900 17337 2908 2062 3368 18469 7576 17349 4873 12123 3674 11727 16115 17485 15293
"200867_at" 18487 18304 18851 7601 19928 17894 15436 17738 19856 20006 15743 18982 12415 18417 18317 20408
"200868_s_at" 17612 4544 15684 3056 17401 2855 15565 6047 8359 19300 17207 9260 3828 18890 17902 20934
"200869_at" 17938 7941 8085 18258 4682 13262 7864 12631 14893 6597 6152 14409 5705 3069 16378 15689
"200870_at" 8332 16274 15912 6240 17680 15660 17544 7692 16745 14165 14258 10623 16363 15794 15336 16985
"200871_s_at" 20457 18817 19511 5709 14503 2247 20516 6812 6686 2910 4866 3604 14626 12649 5503 2834
"200872_at" 6774 3527 3939 7418 3328 3009 14269 2676 10924 15532 5010 19281 13454 12938 5121 3186
"200873_s_at" 3556 16149 13376 6668 13943 14145 14928 6755 15805 14755 15140 9891 12723 13762 14852 16330
"200874_s_at" 6687 18748 21931 20604 21342 15538 16032 18504 18250 16849 20961 21392 15788 13549 21248 16402
"200875_s_at" 20370 18565 19958 20764 18103 20221 15356 10052 20864 14959 20437 21742 16229 20663 19278 21304
"200876_s_at" 5723 17531 15936 18372 14287 14633 18860 10670 14681 6827 14328 11061 15454 16468 14975 6109
"200877_at" 16748 16383 4256 18622 16966 15300 16858 5702 18493 17731 16801 12533 15481 15818 14890 15331
"200878_at" 5666 904 1641 18239 17500 568 12676 194 5525 321 819 948 2809 15176 703 828
"200879_s_at" 14153 2351 7434 16515 18783 4632 10782 897 20631 7298 11094 19942 6468 12222 2477 14810
"200880_at" 4997 20850 19658 8270 21494 20005 20142 1627 17852 18260 17798 8551 15782 20846 17752 21439
"200881_s_at" 5332 14999 15563 20348 18422 16821 20752 1415 14714 5343 15431 7251 17564 18263 5798 20710
"200882_s_at" 17072 15144 16933 6669 15051 15014 17214 9007 9160 6377 16504 18533 13247 4254 15493 15910
"200883_at" 4021 15897 17697 7093 19737 14214 16893 9963 15835 14268 19860 5307 14504 2461 15875 17934
"200884_at" 7095 1894 2309 19050 1409 14540 21945 18393 4154 19411 17901 18554 12277 19073 17222 17332
"200885_at" 6369 4733 18373 19818 2862 14409 1209 472 4612 4854 14295 3431 3620 2594 2580 5108
"200886_s_at" 18513 3492 4542 7994 4389 15171 14171 7761 16646 15054 15620 12434 13218 14672 4537 5342
"200887_s_at" 7051 17351 17848 6057 19678 15065 15223 7633 4938 1155 16041 3439 11805 18556 5324 15606
"200888_s_at" 7100 3565 13725 7014 13155 13646 13556 9466 8509 5522 16198 11955 4016 3668 4917 17394
"200889_s_at" 3745 3512 4768 3547 2907 1267 14473 2438 4931 3423 4437 2802 3934 4300 3221 16844
"200890_s_at" 1170 14022 13449 2421 1859 2161 12707 2684 7093 5123 5556 1584 10987 2649 1223 18067
"200891_s_at" 7670 685 4465 6034 18688 752 19141 3055 3739 14601 17555 5082 11729 14445 968 15771
"200892_s_at" 5920 20380 21093 5682 16641 15377 20691 8708 17444 17310 18324 5114 16432 20334 14954 19680
"200893_at" 19368 18723 18949 7261 18947 17545 18120 6966 17787 17965 17372 18611 15856 16253 17310 19871
"200894_s_at" 6473 18984 17266 20415 16150 17122 21657 8042 19210 15184 18488 10689 16676 4356 18091 18799
"200895_s_at" 21814 20258 16840 21945 18918 21562 21463 10654 17783 15877 19229 11335 20874 19345 18052 20275
"200896_x_at" 5231 15641 13948 8290 13803 4104 16748 19186 7136 14856 6120 19208 18188 13194 4414 4972
"200897_s_at" 4678 4633 2801 13562 13177 1872 1122 17541 5248 3808 3067 3345 844 17504 2111 15856
"200898_s_at" 19979 569 16070 2192 1373 874 3240 4480 15104 18645 4916 3640 2167 2484 1993 1585
"200899_s_at" 19727 2464 13745 18276 3875 14002 4217 10143 4356 14919 4763 4922 10335 19212 17444 4047
"200900_s_at" 17682 20045 4502 19432 19238 14778 17153 9464 17985 6117 6099 19138 13967 14599 19537 20249
"200901_s_at" 7943 16839 19063 20483 17112 16049 17195 8494 19382 15348 18381 7642 16387 18545 20545 16294
"200902_at" 7242 15513 15510 8180 17893 17954 17615 6202 5640 5305 15082 7068 13902 13144 15122 5279
"200903_s_at" 4373 18958 13170 5220 13736 14379 15060 10255 15435 6698 4164 11889 20035 15692 18407 4616
"200904_at" 1625 359 1614 3946 17559 3345 3334 9921 16448 3635 22151 4851 16388 21478 4660 4252
"200905_x_at" 19303 1874 4181 3580 3942 3069 20291 6231 5585 3996 13222 5198 10220 17694 16685 825
"200906_s_at" 3826 947 4823 13670 4725 14052 3650 8406 4043 2559 3892 4001 11632 12467 1560 3059
"200907_s_at" 1965 2236 4703 9896 17027 1789 5855 14860 6561 2036 2092 3235 1027 16692 15202 15280
"200908_s_at" 20123 21292 2840 20051 4106 817 18378 6341 639 14486 19880 3320 1904 15728 2641 17651
"200909_s_at" 16974 4257 3752 7181 14981 14543 8048 12662 10985 4629 12309 19855 5745 4736 15414 4268
"200910_at" 17984 16318 14893 18162 14703 15244 18787 20903 15701 5934 15693 11807 12990 16535 16286 16485
"200911_s_at" 19462 21786 21679 18597 17039 19592 17793 7862 19599 20482 16398 19809 14362 20689 21652 21087
