"inst_1706" "inst_1828" "inst_1869" "inst_2533" "inst_5457" "inst_6096" "inst_6358" "inst_6794" "inst_7146"
"203807_x_at" 14646 6293 12698 13054 14377 13243 15066 12411 8973
"203808_at" 12295 3716 14725 12131 12507 9936 15029 13852 8693
"203809_s_at" 13966 4320 14439 18167 19717 6085 18645 13788 8264
"203810_at" 768 16321 8819 792 9665 3968 1082 6117 4463
"203811_s_at" 1593 12705 3655 5615 17716 20856 20956 20350 2575
"203812_at" 13048 4991 17866 13259 13809 13331 17570 12108 8586
"203813_s_at" 15564 9753 13767 9358 11778 13326 13067 11029 6085
"203814_s_at" 10411 15283 5749 6858 10133 15818 9595 6994 16378
"203815_at" 626 12565 8706 3845 21246 5737 21624 8440 572
"203816_at" 3788 21959 3951 8004 3489 7494 3156 3595 14984
"203817_at" 17083 12141 10599 21585 7861 20871 20861 13218 3947
"203818_s_at" 9847 21694 8423 5483 3388 7556 5006 7749 20905
"203819_s_at" 15048 16819 20215 16975 13383 13194 5018 12333 4447
"203820_s_at" 17174 15924 19128 17712 15478 11159 5861 16933 18788
"203821_at" 3492 15964 20983 18118 20215 21545 9755 20252 16862
"203822_s_at" 1863 15214 5286 17169 3373 17148 9172 19113 3922
"203823_at" 1700 21801 21318 703 19764 2170 303 7195 21729
"203824_at" 17003 12496 17334 11082 16621 10120 1686 13615 21070
"203825_at" 3152 16938 2004 8102 9162 19397 3772 2663 15211
"203826_s_at" 21203 21649 7209 4563 7367 1762 22151 18579 21041
"203827_at" 3983 21711 20633 15868 9708 5066 20503 5640 21137
"203828_s_at" 13500 17899 12449 12489 14125 10056 15726 10237 12917
"203829_at" 2723 16662 854 4027 9345 19182 2249 7042 19186
"203830_at" 8652 21722 5821 21514 2018 15757 4682 6193 19391
"203831_at" 11128 13626 6697 16450 10906 3478 5405 4711 16716
"203832_at" 21093 13030 7682 16924 6616 6313 10204 19462 16953
"203833_s_at" 2660 19102 4437 16329 2285 20939 2596 9890 3390
"203834_s_at" 1860 14903 1742 1840 9319 3970 10269 9077 5753
"203835_at" 14772 6086 12584 12838 12979 11047 14433 15775 8758
"203836_s_at" 3541 6127 2715 17888 1908 21175 1502 3436 2045
"203837_at" 295 1962 22045 18244 9078 4465 11404 6680 17886
"203838_s_at" 17269 3820 11646 3844 17130 12026 18769 10262 11525
"203839_s_at" 3279 16994 5146 17623 11140 16918 22228 17926 21791
"203840_at" 5817 21735 22209 1472 2825 2426 2367 17641 21266
"203841_x_at" 16910 3061 12854 8396 13793 2948 733 14949 128
"203842_s_at" 19266 7831 14968 9006 21595 18359 10658 16313 13823
"203843_at" 7258 14029 8663 4675 6039 7491 6270 8192 19796
"203844_at" 15324 3499 11448 17685 17748 1827 21108 20436 12144
"203845_at" 8296 16953 3204 5529 554 1803 1782 3169 20296
"203846_at" 6204 17353 14739 10987 17849 6961 5859 3960 17467
"203847_s_at" 3572 11676 5314 16326 6848 19961 1882 1860 3057
"203848_at" 3469 19783 21640 19183 7396 2181 8233 20507 2724
"203849_s_at" 22234 9562 14896 20936 21745 21418 16172 7765 11166
"203850_s_at" 16602 6944 17057 12707 13549 14478 16397 16734 12539
"203851_at" 20593 21032 11276 1862 18491 5752 10329 3709 2985
"203852_s_at" 20238 20333 20144 8673 10311 7166 3472 8327 19288
"203853_s_at" 10107 919 986 22140 20072 3883 1461 7182 892
"203854_at" 13537 10202 11949 9001 13355 3826 19168 16319 6059
"203855_at" 3595 1414 20439 16683 5966 4397 9263 1886 21240
"203856_at" 9248 19993 18924 18407 6830 15770 5747 6953 17731
"203857_s_at" 5741 17888 6071 8365 7930 18640 5755 1683 14995
"203858_s_at" 5592 596 21596 19416 9795 3831 4303 6399 4235
"203859_s_at" 273 8350 15007 14908 446 12522 17081 13047 278
"203860_at" 6936 13579 321 19423 9207 8305 5400 1926 20295
"203861_s_at" 19067 4349 17369 923 12884 13812 13736 16500 10849
"203862_s_at" 14311 5528 17129 1095 12985 12136 12669 14702 8825
"203863_at" 12704 3960 12295 542 16138 411 7963 15755 8507
"203864_s_at" 17565 6218 13820 19451 257 2679 3509 21760 13315
"203865_s_at" 4707 17520 5422 8020 1857 15837 6911 19270 21432
"203866_at" 1827 4831 6610 2458 1898 1724 13035 18137 14064
"203867_s_at" 1233 863 6889 17399 19084 19723 4089 19323 16184
"203868_s_at" 12142 4023 17783 1040 12689 12085 10506 13203 6875
"203869_at" 3113 19413 6956 632 7327 16756 6370 20376 4937
"203870_at" 9117 16461 21915 5495 17630 3340 4966 1523 4714
"203871_at" 7531 20828 1127 7069 10957 2029 21340 8973 857
"203872_at" 15792 5111 13808 1893 9442 1504 16762 13864 11708
"203873_at" 16708 6160 10018 10396 16544 13950 104 10820 8762
"203874_s_at" 12434 13359 11892 11336 12927 1479 5633 1083 16428
"203875_at" 11940 13994 13082 13224 12258 10053 2057 13527 17799
"203876_s_at" 14667 5431 9058 12935 225 12987 18499 12752 10050
"203877_at" 15014 5750 13290 10491 14363 13449 15352 12523 9577
"203878_s_at" 15334 4841 16282 8998 1257 316 13417 10310 10870
"203879_at" 685 16346 18737 20949 13955 20014 3064 11549 19571
"203880_at" 4745 16292 1268 4846 10001 9436 19759 3412 4495
"203881_s_at" 14664 2644 15006 13260 14980 10260 14977 15503 5868
"203882_at" 21977 17963 18760 21521 9808 7395 21748 18301 3000
"203883_s_at" 10215 1245 1541 8279 4371 17697 5870 3471 15757
"203884_s_at" 9042 1421 20899 7301 19125 21505 21738 4085 20657
"203885_at" 4267 13180 4171 7512 6613 7096 9200 5100 17636
"203886_s_at" 18202 8861 9330 10671 14668 13788 15226 13781 10001
"203887_s_at" 8510 10772 16080 13254 5656 5396 20300 5494 11281
"203888_at" 20500 8462 17711 21392 21988 8602 230 21698 3189
"203889_at" 11289 16536 14025 584 17093 15271 4321 14703 1586
"203890_s_at" 7031 21744 21203 902 19940 19007 2739 5835 2138
"203891_s_at" 11091 16196 8547 2005 19713 19843 934 3712 2886
"203892_at" 15586 11655 15198 3197 19499 3389 7483 9654 11613
"203893_at" 3189 17376 6528 17043 6893 19210 8838 8558 18854
"203894_at" 20678 18578 8071 5328 20177 2821 21382 20030 1452
"203895_at" 10522 15297 20282 17764 5814 5267 5778 8783 3276
"203896_s_at" 7859 17372 7950 21861 7599 20011 8707 8808 18693
"203897_at" 7102 375 20692 3570 1703 20272 11484 2576 21032
"203898_at" 10848 12891 4627 7764 20836 17037 3371 2626 17612
"203899_s_at" 4973 13195 6127 1676 20448 17284 21607 6865 3318
"203900_at" 18631 3864 19576 7408 11610 11992 13117 12103 13357
"203901_at" 4013 6221 1218 21788 10433 4724 21783 20589 130
"203902_at" 11263 9570 16246 9645 16302 13709 9928 6350 9519
"203903_s_at" 18279 3193 15705 14704 15833 11875 18188 13612 8654
"203904_x_at" 16076 10095 19838 21015 20402 7264 9043 22260 13601
"203905_at" 5575 16898 7804 15710 6885 16207 10808 18258 19254
"203906_at" 9099 1876 15551 21126 21322 21266 8001 8896 2609
"203907_s_at" 8213 12884 1647 6090 9285 19884 6887 7559 4247
"203908_at" 13385 467 13732 1086 13982 21262 8188 1845 21744
"203909_at" 5595 17305 19638 2878 6950 3406 7665 17907 14557
"203910_at" 3295 1722 17123 14486 10040 19431 11627 9112 14917
"203911_at" 8919 19418 69 19417 11263 4368 21842 19644 359
"203912_s_at" 4724 20229 5443 21246 2659 5103 1923 18066 2180
"203913_s_at" 13013 21623 9222 13873 12632 4313 7216 19085 20453
"203914_x_at" 12376 558 13339 7687 4060 1463 8635 11073 14531
"203915_at" 18564 9268 9133 13152 12772 14449 15732 10711 8669
"203916_at" 946 921 4053 17671 372 711 20005 3672 19637
"203917_at" 13111 1732 17950 14990 19172 892 10740 17781 3127
"203918_at" 7822 6904 14823 14669 588 20131 14768 19959 6319
"203919_at" 6782 19829 5917 2398 3369 4562 5547 4346 4989
"203920_at" 7368 18997 492 19155 8240 19175 11692 7939 16573
"203921_at" 17667 14920 7171 21356 16546 20748 6563 12858 15765
"203922_s_at" 19423 6660 3067 6815 14846 7129 18053 21266 14229
"203923_s_at" 19291 11009 5634 4785 10367 14417 13118 14054 13006
"203924_at" 13472 3098 11971 18264 14416 14253 13847 13331 12567
"203925_at" 3356 11977 3162 17112 4184 7014 12122 8350 2297
"203926_x_at" 1786 792 21346 19726 6942 8603 9157 8200 19958
"203927_at" 3466 21816 4401 3242 7756 3845 20465 6742 1590
"203928_x_at" 21146 6586 7256 21952 2559 15598 12472 8148 59
"203929_s_at" 21033 4368 14242 10735 8396 18004 11146 19785 13756
"203930_s_at" 13331 2429 16287 14082 12699 1758 13231 11262 6421
"203931_s_at" 8166 20625 2153 17744 6948 6036 19799 7995 14808
"203932_at" 9168 4103 2025 1021 21965 3088 8497 21077 7085
"203933_at" 9010 16181 21085 7579 2637 16812 8514 8189 15007
"203934_at" 12934 5015 14569 9798 5287 5020 14488 10616 4341
"203935_at" 2216 11677 7179 1724 2611 18633 10951 4691 21279
"203936_s_at" 9121 1210 4387 15386 20234 21070 1905 19733 3697
"203937_s_at" 21519 3740 22200 8265 20692 6330 18159 229 9308
"203938_s_at" 9230 19784 1884 6049 10309 19434 1331 1893 2761
"203939_at" 20836 15393 2786 18745 7053 22116 3558 4879 21795
"203940_s_at" 21790 3649 14006 17780 17859 3633 14742 9463 1140
"203941_at" 3746 2263 3974 3240 19168 16770 10686 8992 3474
"203942_s_at" 21488 21574 2702 21175 1725 18193 21576 8103 20756
"203943_at" 22196 20600 1488 22047 4799 5762 7005 6585 16416
"203944_x_at" 4103 17576 1230 2566 18620 7505 5894 19493 20305
"203945_at" 21231 198 4636 5597 11271 3962 19804 18974 15741
"203946_s_at" 6496 14933 19122 21242 3989 16917 1046 17709 18346
"203947_at" 3947 1650 4425 3292 19045 4472 20060 5689 20343
"203948_s_at" 11237 7814 18176 17197 15839 10306 17743 14190 9424
"203949_at" 19150 6718 8932 16549 13607 21438 12278 11110 7606
"203950_s_at" 9568 15972 7739 948 5718 1100 19027 5363 12554
"203951_at" 12924 4153 10811 18404 18173 19542 19133 13863 791
"203952_at" 3268 1307 2771 1688 3765 18542 8248 19054 18548
"203953_s_at" 2730 22184 15324 16168 10283 19802 12411 1525 17465
"203954_x_at" 10368 17944 16099 21705 2425 19062 21501 1538 1137
"203955_at" 8427 17211 11321 3925 1607 9629 3464 7116 3287
"203956_at" 20985 18216 1366 19525 580 4772 4246 1255 3848
"203957_at" 2501 1285 4002 3598 3243 9117 2455 2033 20774
"203958_s_at" 1958 17879 142 5578 19886 2607 637 18635 335
"203959_s_at" 21251 15061 426 7655 9135 6526 19820 18827 19529
"203960_s_at" 672 14328 3194 2497 7138 5012 10569 1170 18699
"203961_at" 10336 12944 15880 17369 5419 19301 928 5359 17282
"203962_s_at" 6369 1652 13377 13858 6489 15706 9227 4353 21892
"203963_at" 20711 18233 17251 21018 19481 8271 20122 8593 2823
"203964_at" 6910 16594 18225 6174 8320 5086 10250 9779 20352
"203965_at" 9225 1080 1766 6745 22257 1121 7572 1000 108
"203966_s_at" 3068 577 7530 8588 3292 20353 11903 9775 19091
"203967_at" 20326 1975 20036 17172 7591 18201 1407 18833 20653
"203968_s_at" 20139 16756 18531 1975 7595 6986 19912 18358 20064
"203969_at" 15796 11228 15441 566 1020 16933 447 2687 11133
"203970_s_at" 3548 17693 20946 8845 3140 5001 9798 9376 18923
"203971_at" 6495 12130 1317 5216 7428 18762 21679 17828 19508
"203972_s_at" 7119 19284 3063 5244 8613 7178 9066 8388 16189
"203973_s_at" 1439 19430 5725 18500 7174 9574 20360 8551 5011
"203974_at" 4981 17340 3069 3883 8700 18119 9711 2902 18432
"203975_s_at" 253 19465 206 4559 8911 20687 4822 5447 20269
"203976_s_at" 4597 21773 5817 19217 1385 20649 22069 18578 18960
"203977_at" 1026 13858 19155 3234 4138 4297 294 200 21736
"203978_at" 9269 16683 3468 5379 9607 21553 21227 8584 20234
"203979_at" 17441 15098 9954 14659 17569 20220 21700 10800 809
"203980_at" 18029 14844 9241 10861 13082 14533 20995 10345 2938
"203981_s_at" 8396 17773 8978 18195 5601 6906 4961 20128 1086
"203982_s_at" 19395 9261 15911 1772 11026 1492 17819 14354 11918
"203983_at" 7192 20505 8512 16731 1233 16510 2526 1647 20817
"203984_s_at" 9807 1872 18336 3272 10633 17582 9102 17882 5240
"203985_at" 10191 1452 1407 20180 8919 3142 1856 17667 1648
"203986_at" 195 20835 1000 17983 5183 19755 1118 705 22217
"203987_at" 5047 732 676 21587 3599 18195 2586 2381 17206
"203988_s_at" 8153 15599 4451 8081 6897 8169 4314 6747 15510
"203989_x_at" 8576 16220 11719 1046 1632 16314 12473 22195 14804
"203990_s_at" 22019 16252 22084 3950 21379 19693 21396 8489 22201
"203991_s_at" 8692 17626 21525 1049 4458 20160 19734 21968 16753
"203992_s_at" 2211 20766 7021 17912 10027 9252 6822 8080 3059
"203993_x_at" 14658 5898 12426 10532 12937 12270 14971 12303 8345
"203994_s_at" 655 16212 21261 3826 21381 3347 21556 18019 1145
"203995_at" 18537 6230 17882 10415 11490 20221 16998 10429 11828
"203996_s_at" 19430 3958 11138 3720 6853 2225 18436 11330 12125
"203997_at" 9603 492 12670 12208 7168 9809 7947 17573 1165
"203998_s_at" 1883 5267 11850 7488 4963 19120 6682 19457 3649
"203999_at" 2348 628 11376 14276 18305 19963 1460 499 1408
"204000_at" 20391 17857 5827 3341 7069 9745 1993 20442 19295
"204001_at" 866 16357 4081 20422 7884 18184 4019 2529 17445
"204002_s_at" 21551 9454 1661 3152 21620 339 17143 14741 9601
"204003_s_at" 4918 17089 20052 20300 20925 4387 3839 19961 20824
"204004_at" 21589 14423 17892 11075 18994 16270 5030 9542 5692
"204005_s_at" 9073 13536 17439 3643 10284 5651 8569 4773 15989
"204006_s_at" 15719 5096 519 15836 17354 13406 15983 10585 12745
"204007_at" 13224 8854 6945 21835 2368 3365 19635 19378 7417
"204008_at" 277 217 3804 1915 17710 20888 22031 4165 421
"204009_s_at" 4141 15077 4315 5232 2584 5081 1625 5963 17606
"204010_s_at" 10596 16976 7894 21272 3692 123 20214 1505 13933
"204011_at" 701 18353 6833 7895 18046 15494 7819 21415 3587
"204012_s_at" 3710 861 20637 5657 6648 6943 3899 8532 1475
"204013_s_at" 12829 8640 6941 15184 21907 14880 14646 17005 6529
"204014_at" 852 19504 19096 2006 7411 1738 6513 18537 22039
"204015_s_at" 6383 20465 22164 292 2732 6794 2505 1059 18287
"204016_at" 20680 12964 5341 20008 2443 2143 11569 21240 17068
"204017_at" 1154 16301 17578 9242 10522 9295 6827 1172 16331
"204018_x_at" 19052 2585 13103 12424 19130 13520 15305 15670 10581
"204019_s_at" 3074 19155 2695 668 9554 8516 3165 9368 21160
"204020_at" 9845 12820 8580 7066 6635 18788 6761 5456 3458
"204021_s_at" 3995 18023 3563 3390 20812 4232 5610 9220 16264
"204022_at" 10030 16296 21905 20070 2773 17424 3429 6176 16784
"204023_at" 8985 13318 7991 2408 8934 9441 21331 5509 17340
"204024_at" 20807 18084 20873 15943 1432 8780 6255 17317 19739
"204025_s_at" 7734 21898 6691 18061 1089 3356 5034 1605 20783
"204026_s_at" 6509 1643 18363 6373 1903 9025 9162 7014 15154
"204027_s_at" 3376 14389 18544 7466 11249 20720 2675 19098 22063
"204028_s_at" 929 14237 762 18318 4314 17198 2449 5536 18086
"204029_at" 10982 1468 13969 23 3339 5302 342 861 2905
"204030_s_at" 1689 14114 10002 9632 639 3016 5526 650 5435
"204031_s_at" 7546 14327 7363 8282 19298 7618 8780 5396 2384
"204032_at" 865 19380 13062 18498 5874 19231 11740 3011 20470
"204033_at" 8749 15950 6512 17831 4399 7961 6959 3303 16022
"204034_at" 2069 13214 8007 3568 18891 4151 3657 4278 2457
"204035_at" 10289 6558 9416 1653 5576 20891 22157 21023 10932
"204036_at" 16772 15054 22224 409 13436 497 6047 15895 16214
"204037_at" 11867 14796 31 1 1808 11331 9903 15585 2552
"204038_s_at" 12447 612 1762 2035 16666 15299 9974 16513 20752
"204039_at" 10753 10552 1306 7999 8915 7242 15749 1394 12526
"204040_at" 11932 12618 19052 3707 13849 12174 2216 170 1996
"204041_at" 16959 7460 17802 13627 1829 2382 18959 15917 6486
"204042_at" 2204 13202 2504 568 6072 4625 4672 17852 2152
"204043_at" 16347 9702 15387 9592 17057 13701 18400 12864 10494
"204044_at" 2731 4451 270 15987 2649 7286 18094 2070 11986
"204045_at" 8076 15121 17093 12516 6499 8111 20175 19921 5506
"204046_at" 9291 9329 22006 21358 14185 13561 19592 15295 13066
"204047_s_at" 3609 12169 10932 21020 18381 21031 1720 4814 19960
"204048_s_at" 2004 15605 7164 16212 5278 16235 6954 6870 21250
"204049_s_at" 4527 12307 19669 2226 6313 6422 6289 4448 2710
"204050_s_at" 9538 20042 19434 16741 8384 9142 20015 17260 15866
"204051_s_at" 13503 3425 16542 20482 20889 2448 4622 9927 6571
"204052_s_at" 12879 10116 16603 14637 16557 12734 18072 16029 11543
"204053_x_at" 5398 10479 4808 6564 7750 7519 7088 19436 7777
"204054_at" 9977 3112 19147 2242 19918 21036 16002 2045 6069
"204055_s_at" 21388 4440 21235 5888 21023 21450 1792 9849 8151
"204056_s_at" 1155 19800 7802 21772 22275 3209 21660 19995 357
"204057_at" 19027 10551 2553 19719 914 11255 15963 14577 12298
"204058_at" 4262 1076 7861 15406 365 6120 7047 4199 14749
"204059_s_at" 5508 17023 195 20456 5934 7817 5631 7188 18061
"204060_s_at" 9593 17213 20828 19491 7132 21290 3814 1791 1720
"204061_at" 1843 17743 21291 19973 960 1341 1960 1125 16622
"204062_s_at" 1406 18536 11931 4814 18777 4957 4418 20682 3087
"204063_s_at" 20743 16008 10239 11628 21831 18025 933 118 3518
"204064_at" 4394 21554 2555 7357 5788 9169 4855 7950 20198
"204065_at" 5357 17354 20520 21088 689 4581 20853 5737 16291
"204066_s_at" 2097 248 13399 11435 5226 6871 7355 7863 5340
"204067_at" 3817 18909 21216 8188 9221 5973 11462 19274 18122
"204068_at" 7567 17146 296 20035 2888 20557 1955 18055 5803
"204069_at" 5150 21592 17712 9099 3097 18716 208 955 5311
"204070_at" 17630 6013 17646 14848 9056 461 18307 12106 14087
"204071_s_at" 2220 501 21544 20393 4544 4927 7500 18737 19564
"204072_s_at" 15522 7082 4570 16596 16298 10223 17939 10137 10073
"204073_s_at" 15831 15765 1536 97 15923 258 20632 11979 14233
"204074_s_at" 2537 18566 18265 6985 18713 18124 1837 19115 19779
"204075_s_at" 138 19817 20274 468 1948 19754 4809 9755 1854
"204076_at" 5895 12578 6750 19040 10169 16826 4068 21242 20130
"204077_x_at" 21782 11422 1297 2617 933 6674 245 22144 20289
"204078_at" 8543 22020 9624 17990 5140 2804 2961 18348 21511
"204079_at" 2147 15071 1817 2751 10187 18888 2056 20895 1323
"204080_at" 7068 13798 19955 16388 18790 20433 11582 5453 1743
"204081_at" 21611 20889 7684 17080 21223 4960 1377 703 3984
"204082_at" 4088 14808 5542 15975 7702 5258 6908 7720 5097
"204083_s_at" 15431 7056 13447 5569 6486 14766 18754 12241 4893
"204084_s_at" 2442 1142 2610 8741 1708 7489 6619 2635 21227
"204085_s_at" 9965 21579 21899 15912 19948 7565 8288 4124 22267
"204086_at" 13488 15112 4633 2078 15123 10029 9197 16821 16819
"204087_s_at" 9694 16490 3772 15544 7009 17362 1770 6826 4240
"204088_at" 2566 21366 8349 7286 18322 19172 21923 2099 1473
"204089_x_at" 1472 21562 2917 5836 9497 17662 11567 1830 17315
"204090_at" 144 20164 8054 8475 8398 19917 22256 2597 22177
"204091_at" 2367 18567 6914 2106 9404 5237 8683 994 16105
"204092_s_at" 5635 15812 18961 20449 3587 19187 10684 6297 15050
"204093_at" 2620 15404 7339 17986 1889 8711 9514 6085 14838
"204094_s_at" 5744 17870 8749 19140 5229 7871 4152 3060 1605
"204095_s_at" 12431 4406 16565 9382 2786 21521 19125 832 13478
"204096_s_at" 21194 19905 22238 3494 3240 18791 410 9674 3894
"204097_s_at" 6069 20417 21802 5941 6757 5613 4555 17673 21405
"204098_at" 8721 13055 4494 6450 17853 4454 2769 6281 20291
"204099_at" 503 21507 3045 16265 21812 21092 2099 265 21340
"204100_at" 16415 5433 12536 14593 14708 11029 16631 12369 6199
"204101_at" 22077 368 4643 19922 4085 928 12416 20602 15429
"204102_s_at" 20584 1520 20759 15243 2827 11418 11938 9369 17541
"204103_at" 15820 4982 21010 2903 13014 10753 16348 13855 5866
"204104_at" 21655 22098 15019 14754 21536 2652 12292 9358 19462
"204105_s_at" 2698 5127 10595 12385 2360 5219 1504 2548 13388
"204106_at" 9784 20928 5687 22161 160 16413 295 5576 1491
"204107_at" 2829 21689 3095 5952 5503 5060 1172 9539 2357
"204108_at" 1935 18992 20655 8576 6565 16568 4266 9001 4558
"204109_s_at" 5296 1233 2224 16869 20828 3091 3136 19649 886
"204110_at" 15170 11309 5326 1250 19876 13921 17678 11839 12608
"204111_at" 11423 10617 13621 20221 14411 14817 12854 15120 6799
"204112_s_at" 3617 14580 21067 2322 1956 3995 216 20988 22271
"204113_at" 320 21535 4249 6077 6405 16155 8055 7589 3443
"204114_at" 16880 18227 9364 11684 15094 10631 2920 14720 21323
"204115_at" 16343 20049 7046 3409 4322 5910 21546 14153 4282
"204116_at" 10951 139 5860 1586 21672 21928 10230 526 12641
"204117_at" 6888 20641 18349 6666 8269 15737 9993 2433 21173
"204118_at" 19664 7023 7758 2407 8057 18110 18963 3539 9846
"204119_s_at" 5335 12261 6827 6021 9628 16747 11939 3829 15762
"204120_s_at" 1504 13550 2174 18931 1102 7627 500 1193 3673
"204121_at" 6718 5126 17694 11125 20114 1870 19564 138 7307
"204122_at" 17845 6845 8419 8871 11370 12087 12997 12570 9966
"204123_at" 20946 17491 339 19506 3632 21189 3383 274 21918
"204124_at" 13619 4796 12388 21287 21763 21711 15644 3977 13495
"204125_at" 6300 19417 7986 7225 4663 3404 2645 4561 17880
"204126_s_at" 1107 20834 3634 5463 5594 17471 11545 1936 21665
"204127_at" 7497 14204 19250 3468 9369 15513 8685 7512 4846
"204128_s_at" 1205 21169 1887 4347 6590 9454 4081 3486 17991
"204129_at" 22229 12600 17452 1216 1147 2498 3006 22255 3681
"204130_at" 18274 9311 10129 10843 16024 12559 13857 12069 7258
