"inst_342" "inst_435" "inst_437" "inst_499" "inst_576" "inst_632" "inst_2990" "inst_4392" "inst_4569"
"200867_at" 20936 16063 7549 17377 17382 21817 6535 20228 15974
"200868_s_at" 7778 14891 4938 9106 12546 17290 8018 7636 19292
"200869_at" 18786 7977 9099 7423 13364 5782 10848 9617 7923
"200870_at" 4855 15012 7523 16198 14391 18617 6438 1269 7742
"200871_s_at" 20968 19824 8317 16802 12342 1823 16284 7018 6022
"200872_at" 18660 15435 5835 17113 13905 1438 18145 9564 17018
"200873_s_at" 21196 14089 17874 21298 14685 4721 8160 14931 15351
"200874_s_at" 19898 5384 1102 3080 1503 1349 17481 19714 6420
"200875_s_at" 5882 7618 6554 9176 17412 3144 8025 14244 3444
"200876_s_at" 16974 18544 8746 15680 19360 5434 8972 7117 14738
"200877_at" 2643 17651 3065 8891 16849 20414 7499 16842 8444
"200878_at" 21233 4030 1494 21626 12523 18778 20224 20779 7283
"200879_s_at" 6095 20799 19637 17997 120 13627 7249 13617 3083
"200880_at" 17111 14097 16252 9065 15253 5101 4406 16290 7107
"200881_s_at" 17634 14918 2959 15696 16551 18390 6599 18134 19477
"200882_s_at" 17096 6557 8304 18544 15824 5389 3835 14012 3858
"200883_at" 16033 7251 4788 8211 16563 373 8667 1727 15111
"200884_at" 1985 15767 50 20488 16320 2776 20973 17801 7064
"200885_at" 16660 19853 3196 20225 16326 17844 5665 4591 5983
"200886_s_at" 7769 17100 7474 18393 19484 4283 15447 17153 6872
"200887_s_at" 6015 8342 17666 17926 16263 4899 16884 17239 2913
"200888_s_at" 8936 2114 1921 9333 4079 5545 15873 14055 15644
"200889_s_at" 4384 14281 3154 4619 20456 4843 17884 14738 15697
"200890_s_at" 5910 18593 2378 2508 16359 6238 19894 18550 19282
"200891_s_at" 3144 21182 16868 9024 20534 19358 19845 21224 14908
"200892_s_at" 20073 14636 6042 7332 18814 5317 7460 14806 16849
"200893_at" 19302 16810 18153 5339 17748 17638 5338 5278 8252
"200894_s_at" 19563 15047 2094 7272 16308 3749 6602 18668 18435
"200895_s_at" 5320 14207 1352 8796 14642 17035 6235 18253 18393
"200896_x_at" 6102 14383 7013 17325 5477 3811 16485 7656 5536
"200897_s_at" 8764 14609 7319 7371 15800 18782 8156 3715 8298
"200898_s_at" 20233 15698 21152 21136 19172 21542 4609 20189 18927
"200899_s_at" 3189 19073 2106 19977 15960 5997 2484 4680 4760
"200900_s_at" 4444 5228 7812 6092 13093 17995 7626 17748 7330
"200901_s_at" 5958 14581 19167 17385 15179 6084 2662 6468 20670
"200902_at" 4996 18445 4141 19224 19865 68 16252 7222 6012
"200903_s_at" 17510 7463 8331 16442 15486 6076 5455 2874 4982
"200904_at" 22202 3213 1286 1108 8761 19841 19256 1797 19617
"200905_x_at" 4346 1021 6226 2944 3964 17952 7019 2257 19030
"200906_s_at" 6468 15080 16225 20861 4854 2877 3934 20598 17025
"200907_s_at" 5583 16966 3840 19960 20995 4860 9198 18943 6903
"200908_s_at" 6727 15409 779 8831 10 18048 7191 15632 17136
"200909_s_at" 20573 6227 3925 9280 4174 2042 10876 9667 6629
"200910_at" 19397 16542 9153 18969 18081 2763 7039 13840 5569
"200911_s_at" 5519 18858 9019 7369 18452 2602 14971 7314 16635
"200912_s_at" 17360 3165 4577 17765 15114 2240 8135 14278 7485
"200913_at" 19061 17937 16813 15722 18529 3110 6622 15281 3855
"200914_x_at" 16013 22150 420 18600 21018 2129 18952 15038 8349
"200915_x_at" 3315 3978 6529 8674 21242 18287 18486 7476 3797
"200916_at" 20973 14549 16866 20153 13214 1881 8066 4263 7010
"200917_s_at" 1058 20008 16487 20351 20564 21433 21342 20592 1388
"200918_s_at" 5735 6185 18662 7479 17462 17441 4748 4549 16700
"200919_at" 18830 15531 19931 2976 14487 16847 6089 17514 1241
"200920_s_at" 15903 8060 6845 17046 16589 1973 7709 19983 5732
"200921_s_at" 4468 8074 1190 19065 21314 2372 6611 16947 6216
"200922_at" 3989 19241 2552 15657 20357 2142 3137 19625 17859
"200923_at" 6812 4256 7074 4121 5720 17961 17748 19794 15570
"200924_s_at" 4543 16786 18628 19148 13062 21360 15200 15151 17753
"200925_at" 20787 14266 8867 15583 15751 3235 16226 14567 16982
"200926_at" 7993 15430 16894 7764 14146 18485 10982 9838 10429
"200927_s_at" 20347 17896 6655 16087 16648 21302 15101 18693 17296
"200928_s_at" 21287 4781 3764 3694 13002 15638 2907 3622 17494
"200929_at" 18726 15015 17115 8895 18426 5388 7322 13932 4521
"200930_s_at" 15155 7567 9763 15288 11643 14608 13450 14305 1158
"200931_s_at" 8559 16226 19743 17171 17048 17427 17031 5437 15893
"200932_s_at" 18941 21322 5352 16657 16604 19678 20359 15039 15222
"200933_x_at" 17904 7642 16174 18985 5177 2922 10957 9789 10398
"200934_at" 16002 19553 3217 17980 21547 4191 19474 13880 5829
"200935_at" 3639 3738 8997 4625 19203 1595 7316 21002 15449
"200936_at" 17361 7391 16158 16948 14757 17781 10961 9799 10405
"200937_s_at" 5443 7670 4969 4828 13958 4271 16229 5126 6314
"200938_s_at" 13512 9639 16043 14082 7227 12930 476 12659 12147
"200939_s_at" 12181 20936 9711 14156 10469 7397 19808 111 19205
"200940_s_at" 1518 6411 18825 8962 14037 4171 5702 18918 17537
"200941_at" 6277 5839 17086 9266 16566 21755 6848 4724 5067
"200942_s_at" 17061 20242 5962 16942 15754 4795 6068 7247 15883
"200943_at" 17073 15743 9048 17211 13331 4936 16623 18145 2294
"200944_s_at" 17654 14241 8632 16354 13351 18322 18604 6230 7655
"200945_s_at" 16248 16287 17395 17209 18097 1327 17235 13713 4823
"200946_x_at" 20189 17334 8033 16301 18140 20337 3742 15700 19095
"200947_s_at" 19122 3120 7150 15802 5664 18983 5247 13860 3328
"200948_at" 7371 15089 18801 8443 12696 17856 17616 7423 6402
"200949_x_at" 15474 17415 8140 16324 12273 17494 8700 15927 15273
"200950_at" 15800 17155 7912 15804 20126 16686 18969 14840 17143
"200951_s_at" 14535 9311 15045 12214 11679 16178 17310 9651 11041
"200952_s_at" 15048 13737 10670 9477 6071 8578 8305 8049 11134
"200953_s_at" 19108 1642 1910 17079 812 13272 8109 3286 12779
"200954_at" 21658 2631 6453 9061 19081 20940 15142 5331 18880
"200955_at" 6034 7734 7508 17936 12206 2478 5721 20015 15865
"200956_s_at" 7556 19679 9167 8999 13836 5562 17416 19598 16765
"200957_s_at" 9008 8045 4936 4777 20066 16865 8652 14026 4713
"200958_s_at" 4706 1810 4404 15843 18190 20309 15584 16205 8219
"200959_at" 7763 4660 6629 1045 18572 20717 15330 19176 20382
"200960_x_at" 15425 20339 1605 17671 17293 20585 3436 6379 3934
"200961_at" 8454 18115 2494 20070 12152 2383 16418 6089 6021
"200962_at" 7506 15848 19744 6756 12879 941 16405 17416 21126
"200963_x_at" 15354 4210 9044 6922 3894 4964 10984 9842 7515
"200964_at" 20118 18089 19924 18629 17197 4493 16143 17972 16512
"200965_s_at" 18556 2498 7559 7434 5066 11455 10254 16941 7994
"200966_x_at" 17844 18572 18875 7880 12752 19225 7531 15294 14801
"200967_at" 18452 16617 3886 17190 20488 17477 4360 2906 5603
"200968_s_at" 17882 4946 5581 8085 19264 4669 16494 16342 7763
"200969_at" 5956 7345 6119 19638 20957 3750 3881 6873 2678
"200970_s_at" 1440 2184 161 19447 17944 17603 8769 7372 4748
"200971_s_at" 4467 15917 9129 8231 19930 19066 2827 2248 8388
"200972_at" 21381 8163 2173 19944 16709 2516 16495 6148 6164
"200973_s_at" 4802 18926 1381 21640 17076 21960 18475 4128 18260
"200974_at" 19802 8127 4456 8840 4937 17966 2750 22029 19850
"200975_at" 17050 5764 6710 8778 17850 5674 8115 15444 6397
"200976_s_at" 3199 14666 5036 5935 12944 5453 3245 14648 8247
"200977_s_at" 16713 8175 9123 19206 13802 6305 8348 4192 4642
"200978_at" 8937 3673 7127 16590 12502 4305 5501 5857 3628
"200979_at" 5036 20653 3399 20301 16237 5328 6839 19039 6102
"200980_s_at" 16113 5754 7165 7003 5741 4810 14889 7134 15874
"200981_x_at" 7718 8315 6082 6733 12493 3253 5379 6396 6890
"200982_s_at" 4562 14057 7714 22155 1735 2022 15288 2302 18893
"200983_x_at" 19597 5877 6700 17537 13231 17277 12503 7837 16035
"200984_s_at" 4852 14076 17321 6981 15118 20793 7446 15166 15296
"200985_s_at" 18458 7660 7192 16511 9171 4089 1698 4871 7374
"200986_at" 21276 17359 19201 12611 6206 13408 13018 9298 8965
"200987_x_at" 5708 7393 18844 9287 14153 17072 3102 15684 15738
"200988_s_at" 17027 14733 1569 16751 4870 18944 15221 20982 8274
"200989_at" 8012 7416 18060 16411 18948 3579 15647 3532 3129
"200990_at" 17300 18924 16727 16647 16307 6014 7640 13791 16904
"200991_s_at" 5741 6975 4009 21543 22282 2493 19406 16470 16147
"200992_at" 1900 18472 8984 16292 20870 20514 7558 5208 16064
"200993_at" 20013 18133 6810 9207 13813 4476 7525 4500 15773
"200994_at" 8294 20729 6997 19645 21265 16702 4804 6334 2202
"200995_at" 20486 18587 3724 19437 20414 4867 19009 2394 2010
"200996_at" 16368 17932 7412 5418 20229 21871 7110 7756 8266
"200997_at" 18286 17040 17675 891 12970 4450 7102 6428 15681
"200998_s_at" 17350 7213 2361 17895 13857 21474 19555 6624 7528
"200999_s_at" 21704 5658 3574 17579 12715 747 16670 1202 7237
"201000_at" 6880 5987 17779 7077 2954 2970 4056 4233 16802
"201001_s_at" 7423 5712 6262 18599 18730 5637 18829 18019 8078
"201002_s_at" 15487 7142 16172 20330 16105 5911 8146 5251 16654
"201003_x_at" 6907 4769 6923 18645 5728 20174 4512 5354 19723
"201004_at" 3613 20678 5192 8488 14778 4818 15398 7370 4076
"201005_at" 6067 16365 6280 17973 20307 20516 20614 16893 14900
"201006_at" 17848 5388 21115 5252 3674 9920 8124 9 20997
"201007_at" 8909 6183 17275 17598 13568 21225 5424 5093 5447
"201008_s_at" 1430 18389 6955 15814 5565 21315 15097 20840 15126
"201009_s_at" 2230 7417 18120 6411 2090 3895 15599 18211 6135
"201010_s_at" 17051 19653 20907 18783 17094 21824 8941 6358 2376
"201011_at" 2781 1929 4380 9343 20626 5174 15473 17750 16974
"201012_at" 20254 6509 20619 19472 3382 3492 7239 21295 8239
"201013_s_at" 7279 16807 7987 8035 18459 19757 4161 2935 2585
"201014_s_at" 1535 16820 16700 18107 20447 20660 6966 14478 15281
"201015_s_at" 5903 14561 17088 8408 17853 10166 15174 3079 3415
"201016_at" 18667 20220 1049 17864 21808 1978 8034 5410 5600
"201017_at" 17733 20215 5697 21695 19697 19558 17279 19156 8051
"201018_at" 15509 6308 19617 8857 16164 17987 8979 2527 6197
"201019_s_at" 15385 15097 5537 19260 21023 3898 15286 14487 6177
"201020_at" 20499 20749 5558 17402 16367 2251 17609 15041 17950
"201021_s_at" 15996 16202 6443 7419 20863 21552 16888 18006 16295
"201022_s_at" 19979 6931 17726 19827 18634 18705 8545 13990 15109
"201023_at" 17366 18249 3577 19017 18209 915 5734 14830 8062
"201024_x_at" 19784 6309 4305 17206 21843 20539 17684 14528 7887
"201025_at" 4798 3484 20168 9144 16471 18622 4230 7289 16173
"201026_at" 18785 19364 9204 15697 2120 765 15055 5049 2280
"201027_s_at" 18197 7548 21131 9299 14707 19818 16353 13983 3992
"201028_s_at" 4051 6920 16489 8833 15539 2822 7054 16859 8001
"201029_s_at" 8563 14371 16891 4199 14894 2488 17302 2966 15503
"201030_x_at" 15175 6552 4213 13202 6228 5570 15736 4661 8363
"201031_s_at" 20619 16209 17437 2274 20334 17251 8843 7008 4834
"201032_at" 17492 19265 4573 16845 19160 5433 8911 5627 7306
"201033_x_at" 18598 6374 18361 18938 4173 6226 16503 9557 10209
"201034_at" 2520 6318 5530 17252 18880 1411 6947 2581 3393
"201035_s_at" 20856 1492 8502 16088 15607 19693 16903 21628 19624
"201036_s_at" 6832 5213 686 20085 20670 19856 7751 3192 6039
"201037_at" 19310 17442 18236 18331 17753 5897 4135 7007 4737
"201038_s_at" 6281 2734 8143 5224 16245 647 8737 2074 1204
"201039_s_at" 21716 939 16929 6046 1932 4112 4291 20266 5715
"201040_at" 19052 21114 3733 56 2675 17926 17409 897 3913
"201041_s_at" 19220 5533 6822 17282 15353 21584 3057 16580 19698
"201042_at" 19866 5851 877 16124 1912 12976 12203 22267 2776
"201043_s_at" 16194 2550 18634 8104 17615 17589 4155 21875 21483
"201044_x_at" 12276 11877 10925 14731 10002 11917 22141 17187 1318
"201045_s_at" 9183 13935 9232 12926 10988 16783 7441 647 998
"201046_s_at" 3712 19613 17894 8219 16286 19072 6821 4629 7243
"201047_x_at" 15477 4043 16926 7913 13538 6137 7725 4996 17545
"201048_x_at" 3062 14632 20364 20140 4018 19122 4366 14662 21900
"201049_s_at" 6006 4818 7470 5580 4575 17859 10867 9658 14813
"201050_at" 19183 20618 1958 5800 3791 18699 13960 16964 3511
"201051_at" 4067 17687 4994 18700 20308 18052 15137 4210 2137
"201052_s_at" 18692 17377 18345 21629 14333 17743 4574 13796 6847
"201053_s_at" 17627 21576 4585 8064 20628 5630 5170 14766 15487
"201054_at" 18396 21018 12731 5904 17195 18231 6793 14502 3113
"201055_s_at" 6796 14658 9151 17077 13883 1610 7896 19034 17244
"201056_at" 5769 17391 20879 4557 15821 2851 17545 20331 16469
"201057_s_at" 5823 3429 21749 20723 14325 4060 5684 3296 3640
"201058_s_at" 11443 12662 12376 10340 6564 11977 10751 10048 19685
"201059_at" 20860 6575 3924 19690 32 2175 411 2539 8182
"201060_x_at" 7415 346 18233 19849 3516 2377 19349 21119 15171
"201061_s_at" 7244 4102 8499 5621 12437 17110 16798 5086 1793
"201062_at" 12711 12162 12896 13164 9612 12395 21241 20463 10630
"201063_at" 7311 18977 898 945 1803 19073 5144 19927 15091
"201064_s_at" 16730 15975 5657 19789 20371 19797 17557 13767 6461
"201065_s_at" 16050 16982 8652 19368 21347 20114 17193 15773 6513
"201066_at" 21040 18898 8985 18677 19266 20096 5847 16202 6660
"201067_at" 1835 18036 5115 7841 18018 1292 7874 6631 20591
"201068_s_at" 4519 17331 18028 19087 4110 6303 16429 6724 5109
"201069_at" 18573 2015 19262 1611 2754 18525 17331 14117 2020
"201070_x_at" 2977 18770 19813 2410 3413 3380 8970 19448 4928
"201071_x_at" 19564 15846 16494 7453 16163 18243 7045 14672 7743
"201072_s_at" 4170 18446 19224 6594 3573 18388 4432 15059 15323
"201073_s_at" 8653 15964 18563 20940 14929 21773 3462 2827 15403
"201074_at" 16551 18707 20800 9078 13154 5490 15140 6244 6372
"201075_s_at" 15699 20249 16860 19530 13125 17888 15037 14614 19182
"201076_at" 4623 7108 4190 7425 20875 18551 4078 4670 15361
"201077_s_at" 17664 6392 7553 5052 14381 6249 7542 14729 5025
"201078_at" 3858 18005 16330 7323 17608 4737 5768 15425 16287
"201079_at" 16283 19912 5880 8422 16322 17240 6272 5283 1848
"201080_at" 16555 17428 8503 544 14770 21049 15600 1906 4751
"201081_s_at" 843 21770 7906 21610 440 838 2442 14199 20758
"201082_s_at" 8522 19141 2914 5831 18404 17764 3523 6364 17509
"201083_s_at" 46 21509 2450 16652 19411 14244 3621 14637 15856
"201084_s_at" 7395 8587 18450 19117 14148 4865 6514 5261 6673
"201085_s_at" 1715 17174 20400 3956 22152 17611 7589 20402 7949
"201086_x_at" 18027 17046 19337 16215 16623 555 4396 2513 5720
"201087_at" 19053 7153 21841 6884 4324 20154 4463 14929 6940
"201088_at" 15589 16509 7421 9013 21372 18553 8484 4915 3709
"201089_at" 6897 2640 19274 18007 14954 20048 17187 15297 16760
"201090_x_at" 15775 17189 17131 15833 2704 5121 7568 9748 17462
"201091_s_at" 8821 8274 7789 7896 21804 1138 6025 2512 7166
"201092_at" 9067 7643 6727 8309 16694 20684 7621 15049 6724
"201093_x_at" 19916 17167 19554 17643 13966 20681 5584 14891 1920
"201094_at" 15438 8557 8126 18678 4733 4354 16764 9908 7398
"201095_at" 5002 20985 17413 18255 16310 415 4261 2604 869
"201096_s_at" 4951 17180 4853 5931 19658 5950 4937 14303 7209
"201097_s_at" 3687 20465 5604 19172 21720 6150 17929 5521 16348
"201098_at" 17309 8403 16871 21459 13325 1170 15109 14321 5339
"201099_at" 4262 1338 2036 21458 16391 19199 6931 15286 6284
"201100_s_at" 8957 19723 16961 6569 19933 814 20174 6007 5941
"201101_s_at" 2253 16566 17388 12671 21059 16709 14886 20213 18909
"201102_s_at" 6149 20829 4644 7327 16754 20537 16857 1850 21254
"201103_x_at" 6753 16590 16897 17037 16499 5210 7123 3670 6085
"201104_x_at" 5590 6865 18435 20138 5686 1837 7870 16520 17326
"201105_at" 20522 5041 8047 15936 20149 6136 16585 15397 15108
"201106_at" 17732 18427 5739 18587 19616 17149 15045 17053 16502
"201107_s_at" 11158 13158 14853 10406 6328 11614 13316 21660 282
"201108_s_at" 4538 17576 19454 3092 3090 19784 6607 20556 19891
"201109_s_at" 1360 18842 2979 19203 21976 13454 12835 6080 20500
"201110_s_at" 17048 21559 7301 20775 21545 9409 15695 6546 6853
"201111_at" 7950 14048 3316 7310 21613 18257 8359 5336 6364
"201112_s_at" 17767 8116 17234 6578 18509 17021 4892 15945 15816
"201113_at" 18274 17459 18505 17541 13367 5118 5505 3229 2522
"201114_x_at" 4001 2134 9082 15835 16011 18186 7016 6538 5160
"201115_at" 17515 15319 6148 15736 17355 4082 15681 3249 6214
"201116_s_at" 440 22144 11572 13349 7534 14964 12398 16981 5543
"201117_s_at" 12803 6226 9862 10580 11897 12239 14421 5110 5822
"201118_at" 6184 3802 7661 20132 16363 4954 6323 7429 16284
"201119_s_at" 20263 5907 7566 15809 13822 5349 14947 7502 15775
"201120_s_at" 3118 19971 5379 21349 20240 4848 2839 18902 2041
"201121_s_at" 16217 17679 5105 16903 15967 314 18746 16156 6426
"201122_x_at" 17769 4317 18659 8828 1570 6132 19078 20583 6319
"201123_s_at" 5212 8659 5988 18970 20424 20925 5080 20239 5094
"201124_at" 7983 19899 893 1244 19502 1806 4096 758 4965
"201125_s_at" 20337 19155 7486 20989 5534 21091 21720 6775 4124
"201126_s_at" 18498 18152 21234 1946 17185 217 5503 5851 15246
"201127_s_at" 17920 16501 7072 18435 17088 18194 6620 20296 20468
"201128_s_at" 6137 5129 3926 16813 18482 2932 16703 16125 16584
"201129_at" 1348 8431 2334 19994 15304 5151 3871 15504 5955
"201130_s_at" 4588 15057 4040 5738 17102 15303 21339 20958 298
"201131_s_at" 16862 19406 8995 19696 18275 14430 9550 7149 2656
"201132_at" 3217 3875 2963 5684 19828 21796 16740 4315 16242
"201133_s_at" 7712 17938 3277 15899 20107 962 5477 4146 6194
"201134_x_at" 15892 14809 3784 17028 17843 4831 4322 6561 7736
"201135_at" 19969 15000 18088 16913 13956 16721 6082 5036 4277
"201136_at" 18949 14457 17043 6386 13733 7818 16668 15365 6215
"201137_s_at" 2158 10694 9588 11944 3862 14472 14747 11885 8918
"201138_s_at" 7405 16616 1971 8573 18905 5199 7742 7500 6814
"201139_s_at" 3247 15101 8330 4994 17570 19078 15763 17454 7031
"201140_s_at" 16078 357 8218 6067 15646 20724 21334 6139 11445
"201141_at" 18529 877 17744 19441 2264 18707 19947 2587 10684
"201142_at" 19483 7318 18936 3400 18470 16890 4605 16566 6297
"201143_s_at" 3665 3847 7410 7438 17374 17960 20022 4013 5684
"201144_s_at" 1504 14286 18553 15688 17911 18129 8137 14201 6450
"201145_at" 2983 17403 7057 20618 5043 2443 6816 15585 14909
"201146_at" 1981 20212 17868 16516 21614 130 5833 13754 16672
"201147_s_at" 15314 10986 3091 16849 10137 3976 20346 21744 11469
"201148_s_at" 2666 22105 20779 18796 4126 18223 11513 20398 9139
"201149_s_at" 8046 1232 6859 3959 2608 18474 12011 20875 12321
"201150_s_at" 18620 1727 12285 21767 4044 4458 12347 9132 10639
"201151_s_at" 2868 19749 1452 21973 14718 5024 7260 3237 5093
"201152_s_at" 3157 21378 3776 17413 21411 18731 4602 14701 8093
"201153_s_at" 5075 14165 9092 20342 22199 21809 7650 15002 3932
"201154_x_at" 16826 16745 17887 8096 13389 17013 8339 14363 16091
"201155_s_at" 8039 18031 6693 8431 5364 5235 19851 5954 4859
"201156_s_at" 3530 10429 18374 4015 12303 20754 20776 14529 12404
"201157_s_at" 17774 14602 18087 6375 18352 2904 6659 15167 3836
"201158_at" 18032 17275 111 22235 8251 3341 17524 19904 17612
"201159_s_at" 21715 21412 17374 12422 13480 13762 568 1774 18906
"201160_s_at" 19915 4632 688 19107 15252 3052 7897 14519 1487
"201161_s_at" 19195 20338 4111 3090 21079 18101 4787 19479 8412
"201162_at" 11001 12652 10560 11431 9101 1858 15334 9067 12372
"201163_s_at" 12654 11375 15750 9871 9561 17081 5510 9055 11079
"201164_s_at" 19337 7327 3183 21138 20738 18682 20427 7592 7453
"201165_s_at" 15497 8239 4595 9054 14116 2777 15409 20984 16972
"201166_s_at" 16421 4528 20134 5495 18597 4121 9038 7087 7650
"201167_x_at" 2507 17078 20454 7742 16767 20490 3509 22058 14734
"201168_x_at" 4889 16414 19772 9101 19623 20410 4698 3190 8163
"201169_s_at" 6768 7453 2189 5258 3407 20121 8191 3623 21168
"201170_s_at" 20951 3994 8412 19869 14342 21108 15543 15001 15280
"201171_at" 12982 11060 11176 20027 1357 13707 5561 1950 1965
"201172_x_at" 17029 7311 4950 8736 12926 4308 7788 14229 7153
"201173_x_at" 7343 8000 3549 16539 14683 3891 5676 5451 15813
"201174_s_at" 4473 18872 3620 16250 18796 17492 4173 6544 15300
"201175_at" 18106 14368 4908 19512 15044 19990 3646 6073 18636
"201176_s_at" 17347 4954 3794 5104 20466 4352 15119 17154 18383
"201177_s_at" 18133 17122 3076 8599 21793 20640 8922 4686 3187
"201178_at" 17756 17685 18072 4651 5054 17599 5621 4965 18347
"201179_s_at" 17986 2782 3482 4332 16955 21593 5339 6767 6424
"201180_s_at" 5774 7709 6393 7692 18328 17776 6953 4829 16628
"201181_at" 19133 15942 1516 20465 20443 18268 7991 21268 1439
"201182_s_at" 5671 19493 7374 17378 3605 18245 8655 20413 4323
"201183_s_at" 20587 5256 6946 7618 2150 18730 6507 5175 15795
"201184_s_at" 19888 4990 19703 17910 12611 18069 15483 2590 5058
"201185_at" 6474 4891 9147 1995 13048 22005 11924 20291 16269
"201186_at" 20971 16692 8844 4299 13403 17819 7714 6328 15625
"201187_s_at" 379 18805 20436 19527 5301 10919 21613 19521 710
"201188_s_at" 7555 7297 7516 7007 15050 21559 12632 17964 17901
