"inst_455" "inst_995" "inst_1053" "inst_1156" "inst_1215" "inst_1286" "inst_1640" "inst_2641" "inst_2675" "inst_4439" "inst_5010" "inst_5212" "inst_5575" "inst_6174" "inst_6664" "inst_6975"
"216415_at" 10199 10815 5009 10584 7022 16217 6706 4602 8569 14868 15146 13732 7864 3784 10452 4232
"216416_at" 5357 11445 9382 6551 5301 12726 11578 9369 11305 12138 10724 13294 3845 7385 6390 8874
"216417_x_at" 11508 14613 11920 2698 19907 18466 7997 19797 21665 20248 10478 9822 3566 1658 17349 4971
"216418_at" 7783 9013 8349 6140 7690 13028 7049 10790 9271 14538 12500 10537 6608 8152 6951 6830
"216419_at" 4895 11462 10598 12934 5424 11642 6264 8319 11796 11243 13880 9267 3865 8483 6250 4630
"216420_at" 10252 10880 3449 14410 11214 13869 9828 8930 2575 11001 9122 9916 5159 7174 9594 6583
"216421_at" 19963 10105 2824 476 153 5561 8604 2668 18863 1365 16128 3036 1677 12626 22257 1527
"216422_at" 4508 19921 5296 5573 19323 20028 18208 18051 20681 22105 21895 1755 1907 3538 4400 16781
"216423_at" 1767 732 5115 8746 11830 15096 13573 12751 22133 838 912 10188 9320 8273 10855 12639
"216424_at" 9453 9189 8236 9228 7432 13375 9338 9930 8023 11931 11495 10715 4743 6700 7300 7383
"216425_at" 11272 10945 8531 7856 7985 15489 11814 11862 10151 15053 15405 12264 3468 5900 9380 5575
"216426_at" 11982 12829 4704 14075 11335 18069 200 12949 18306 21253 185 338 8258 12701 22052 12672
"216427_at" 8946 8422 5127 9533 7721 15912 9988 11840 7274 11607 9349 9549 5751 9016 8078 5969
"216428_x_at" 13135 6841 7062 10967 8805 15751 6577 9449 7435 9794 14516 12353 8739 13707 6465 6804
"216429_at" 6748 6983 8549 12470 5679 11053 8636 13489 9213 6863 12063 15281 5568 9841 9660 3729
"216430_x_at" 10356 11217 12893 7452 9348 13737 13909 11375 8511 10890 10002 12449 8084 6466 7840 6911
"216431_at" 20647 8073 10853 8480 12559 9607 7236 14512 5615 14279 11793 8805 1658 11408 7109 9113
"216432_at" 19761 9254 4365 12558 10420 16158 10361 11795 9096 12106 11429 10639 4688 7151 8006 7151
"216433_s_at" 12709 10351 4778 13790 5955 10568 11819 8392 10403 15281 15045 8873 4219 3501 5976 12337
"216434_at" 12445 6304 2924 9440 5452 14368 10747 12576 10836 8919 12764 9436 8615 6181 10054 7716
"216435_at" 10022 6172 12134 8328 8624 11377 6353 5284 6090 12208 11212 14145 7069 8529 9471 6872
"216436_at" 10198 4383 5116 8120 6145 17463 8814 20603 1788 4028 416 812 20957 6471 15986 10540
"216437_at" 17129 7553 3168 8175 3114 5886 7583 10400 9700 2731 11737 12642 2916 4846 3329 8301
"216438_s_at" 17240 4569 2278 17024 2957 19435 17579 6031 7947 11840 15757 5517 2660 6601 3947 13396
"216439_at" 11874 6994 10643 4565 9091 12652 7945 929 18471 21703 11781 17677 18573 2762 771 5161
"216440_at" 10434 14843 5037 8178 8050 15237 7973 4916 1797 18612 1268 15799 9354 1829 8614 12162
"216441_at" 9725 6741 4143 6644 7387 13709 6984 10207 4397 13079 10883 5597 7082 6051 19994 5182
"216442_x_at" 21839 3269 18783 3468 4153 21395 20032 5282 17168 9494 17708 1890 21126 19802 11291 20617
"216443_at" 9150 4262 4406 14246 7040 14586 8792 14130 2369 11698 10583 3876 1543 5073 6420 7778
"216444_at" 10320 14121 8208 12483 6024 18488 11711 1072 9959 11067 9513 9535 3553 9536 8493 11535
"216445_at" 8099 14276 9222 10453 10389 13143 13387 8615 12057 14153 13102 11418 6187 8812 7039 7999
"216446_at" 21745 14126 12114 12352 5964 17039 15152 18226 12336 20075 17371 9717 20156 3346 9365 233
"216447_at" 8123 9133 8999 12568 7672 16164 9936 10445 9217 14865 11494 10714 6579 8027 9740 7381
"216448_at" 12036 11823 7777 11626 7212 14561 6891 3060 8201 13726 14099 10129 6480 6302 5873 5259
"216449_x_at" 17262 1354 840 18056 528 249 547 21005 2467 3039 22168 1490 2337 1202 19842 875
"216450_x_at" 1013 2874 19655 4705 892 399 17369 1402 12794 8499 17720 17580 10328 12540 3593 18209
"216451_at" 12649 11186 11602 13799 10265 10430 13563 14592 12344 10938 10399 14767 6360 10761 6012 4428
"216452_at" 8876 12828 10010 13066 9889 18475 9789 8560 11655 10324 13820 13049 6077 9100 6836 8255
"216453_at" 19307 2413 4131 940 14512 16833 314 18175 17699 673 19781 866 1368 4829 67 10998
"216454_at" 13337 11175 9780 11421 7287 19373 11648 1271 21315 572 851 10197 14961 21465 3528 5576
"216455_at" 90 6409 7313 6126 5088 14848 10302 12086 9422 13428 14854 14680 5594 8663 10103 9196
"216456_at" 6463 8351 11487 11387 10254 10133 12216 12503 3278 12284 14345 14550 463 4002 8213 4754
"216457_s_at" 3974 17518 16457 16439 18457 8809 18389 20508 13308 17131 4445 4288 17786 17937 11909 16138
"216458_at" 22218 11562 6945 9666 4493 12956 12599 5832 8449 13366 12337 13059 8113 8822 9603 8437
"216459_x_at" 13497 1659 11073 21828 826 20891 22136 21713 22148 3122 17161 15750 22065 20804 11971 6255
"216460_at" 8691 9034 4089 9928 10159 7638 14618 13450 21959 10766 7138 9334 8493 6862 6103 6876
"216461_at" 1595 8272 12014 13221 12312 18155 8486 12193 11703 11162 9927 14490 3672 9032 9495 10301
"216462_at" 12620 6667 4583 8094 8769 14187 7101 647 17602 6209 10327 15360 6129 10377 7630 9720
"216463_at" 6635 9760 9584 9994 8668 11163 11588 13799 2399 12747 10622 11922 6807 5643 2503 9821
"216464_x_at" 9999 12265 10794 8008 11717 16819 7346 10723 12265 14587 10575 11067 7297 9432 9138 5952
"216465_at" 13438 14042 12811 10688 6431 10691 14650 10311 11949 13126 12849 8487 312 1092 9090 10238
"216466_at" 11318 8675 7502 11999 10989 18541 6798 9452 9460 2181 13077 9585 7417 10758 9604 9522
"216467_s_at" 1373 6280 7473 12005 6149 13795 13502 12626 573 10969 9357 13469 3646 12965 9678 8477
"216468_s_at" 9843 14036 10657 11865 11451 15624 6470 2044 7131 13963 6338 16253 5205 8802 10260 11943
"216469_at" 10450 12087 7407 13538 11590 12854 9635 12974 7869 14841 12829 8559 6910 9860 8318 7026
"216470_x_at" 8538 11994 9201 9513 4608 12740 13625 11766 9092 5924 15642 8709 4360 8987 15223 5130
"216471_x_at" 10711 8721 12951 6371 9257 16514 8651 8524 10148 12229 14885 11693 6407 5323 10916 10306
"216472_at" 3507 8412 13241 10654 6917 18996 12780 11832 12455 326 10902 12955 6227 9275 4669 9180
"216473_x_at" 3209 8898 3961 6961 11145 15492 14151 4183 21164 14686 17991 9049 2084 7410 8700 3544
"216474_x_at" 12562 1485 4815 6763 6147 10541 8508 9629 8643 15140 11999 15165 6564 2161 1826 12606
"216475_at" 16230 8854 7118 7857 5499 18811 14356 9196 8477 11505 15178 15144 7222 12106 8179 11302
"216476_at" 7896 11113 6638 6104 11620 9650 9980 10639 1776 7758 9789 10474 6558 5255 7670 6649
"216477_at" 13523 11351 8299 6337 11651 14092 11439 12833 2157 14716 9578 8776 7934 5465 6289 6180
"216478_at" 13047 11673 4383 9177 7436 9922 9816 11595 8504 12351 10709 10736 5766 5230 9418 7458
"216479_at" 5001 5137 4817 11457 8055 18950 3846 18553 21227 21369 8858 4131 15824 1270 22233 12492
"216480_x_at" 4835 272 14022 6799 11466 10680 955 21388 9416 13000 21924 20808 13259 1734 10957 5833
"216481_at" 21 7845 4910 7788 9556 11828 14322 7030 6036 5544 8952 2251 17280 2302 2003 10171
"216482_x_at" 20954 11157 13134 7085 922 11287 9374 12776 8438 8136 12628 12341 301 9677 5932 10825
"216483_s_at" 5157 4513 1011 4487 2328 1236 2461 4554 2109 5086 20860 3334 9861 16191 4689 2945
"216484_x_at" 19521 19410 14213 20748 18838 21328 2106 7541 17424 10065 5365 17970 14242 14672 18743 17060
"216485_s_at" 11510 8748 12297 11937 6893 15088 7435 11425 10478 14833 14271 12186 7602 1653 10872 4414
"216486_x_at" 14858 20855 6068 2188 19722 7821 21974 4056 4940 5162 22221 21089 11895 13203 16643 439
"216487_at" 6735 14595 8919 6291 12274 11060 13298 11363 6622 14625 13946 12227 4382 9097 8656 5906
"216488_s_at" 17483 17987 13995 2450 7070 6668 7261 9524 5268 17161 9718 4412 1682 15267 10310 4429
"216489_at" 22073 14437 7944 10277 6113 15892 12901 1618 6660 21079 13941 364 9050 13772 6232 8543
"216490_x_at" 20476 14465 12346 16421 11078 17582 8156 20772 300 13222 7208 399 2936 21526 17726 9785
"216491_x_at" 9719 9106 8038 9341 7131 14631 6738 12132 9410 13019 9708 12605 4716 8340 10401 9725
"216492_at" 2318 12803 5835 10337 8911 10815 7169 9419 12078 14608 12750 13976 5690 10874 8353 8337
"216493_s_at" 7402 14008 13723 21859 3308 225 15001 11818 3672 16646 11254 12141 5210 15891 22060 9870
"216494_at" 6694 9861 9122 9888 9058 16428 14041 12750 1127 14882 15250 9463 7603 3019 3998 4224
"216495_x_at" 16617 10727 13321 869 660 4447 12585 13407 18841 1170 19843 9578 9310 959 229 9168
"216496_s_at" 13209 10519 6865 5899 7372 14121 8753 12383 9539 10411 10735 13234 6499 8507 7038 7064
"216497_at" 2294 2142 3295 531 7395 21480 10162 21344 21461 18950 1490 16638 9939 20670 2184 10597
"216498_at" 6056 11681 13108 12788 7389 11402 13705 14063 21861 1911 14178 13328 2723 8494 984 12573
"216499_at" 1385 16551 4978 3152 13336 15614 10894 21 8024 16350 10705 1223 77 13916 18239 5457
"216500_at" 22068 9907 7979 8162 8753 16068 8164 12496 12317 11475 15461 14678 13964 13739 6385 11891
"216501_at" 12813 9541 8080 9062 7575 13108 10019 10025 9048 12057 12014 10896 5688 5895 7363 7955
"216502_at" 21958 14804 9041 9853 8125 13919 15090 854 5493 2444 18730 14478 1045 15078 890 12434
"216503_s_at" 15116 19937 19186 17106 1576 4345 3892 3140 1746 2483 17113 7117 10080 22251 15041 15594
"216504_s_at" 6016 21482 22242 20796 2962 259 19683 6346 4454 17599 6249 21726 17663 11776 13607 18982
"216505_x_at" 17571 15618 14347 5424 15420 7238 5778 5777 17133 7095 6549 4077 15155 13118 15326 19304
"216506_x_at" 4134 16010 10955 19722 215 746 16952 22243 16146 21591 6488 5067 10503 108 21249 14980
"216507_at" 13159 12258 5059 7366 10306 16001 8468 13472 10801 14672 386 12574 596 578 1144 5868
"216508_x_at" 17879 15668 17457 21068 444 2713 20598 4781 17642 5780 5044 4375 19296 16800 15098 21586
"216509_x_at" 15032 18764 5727 21407 19313 7490 4406 19508 17511 5823 1536 21064 19511 1566 18366 21444
"216510_x_at" 6822 12212 5193 6996 8449 13689 13478 8086 7048 13964 10026 9115 7264 8450 8838 4758
"216511_s_at" 10019 18844 772 1229 523 21132 5693 18157 5500 6292 9049 18151 21155 4746 11353 20525
"216512_s_at" 19673 10922 9930 14569 5555 10076 14807 198 9046 3437 13795 1414 9568 8401 8056 12420
"216513_at" 9595 5856 4021 13269 6273 10261 12260 14298 10326 11155 12703 11736 8567 7722 10610 8175
"216514_at" 892 14247 6312 10003 6332 17718 10799 925 7321 12526 5409 10079 4177 5997 6584 10863
"216515_x_at" 13618 16189 613 21700 15694 19532 16615 3616 4456 16287 6733 7483 17169 11922 3407 21228
"216516_at" 8110 16374 4043 20937 13438 21471 9098 125 18929 20735 6362 2376 13481 13534 4232 5970
"216517_at" 11725 14376 6060 6063 5665 11651 7366 9366 10346 10599 11034 11383 3925 15420 6870 8975
"216518_at" 13494 11377 6513 12550 7813 9831 9875 9417 8462 12634 11607 10851 5588 8614 7341 7807
"216519_s_at" 17751 14326 5533 10464 12257 9939 15141 1180 9678 8331 10506 11669 5052 20053 5081 5434
"216520_s_at" 3653 15012 2293 5183 14571 6998 15941 5727 7927 9747 15968 5280 4589 6579 11143 14009
"216521_s_at" 2802 20617 21718 15767 17414 1706 17951 14703 20070 19796 21543 20353 17591 4363 18131 19107
"216522_at" 16136 13727 4707 61 6205 8845 9162 17381 7774 21277 2058 4269 16109 21296 11081 12704
"216524_x_at" 3087 2231 11660 686 641 7136 20719 1837 13379 646 1289 3135 15289 20186 731 637
"216525_x_at" 4918 907 1029 2427 18339 3723 18115 18305 19675 10028 4230 15899 19442 19159 20695 21287
"216526_x_at" 16411 2751 14169 3224 15556 7849 385 2467 4136 4827 278 6188 11893 15288 20110 17334
"216527_at" 11053 613 16089 20702 20974 21766 18068 6049 20134 9626 5056 18982 21571 16597 944 1616
"216528_at" 13092 2089 13674 14875 3497 13577 3066 14906 17076 354 1029 6448 14023 19821 580 4206
"216529_at" 7027 12069 7306 9399 7435 12823 9773 8180 6736 14166 11599 13549 8376 5096 6839 5711
"216530_at" 4353 9903 3604 3109 12374 17470 10122 13968 1124 20164 12079 15353 7528 13951 8759 5921
"216531_at" 16665 14651 4984 15442 4354 4546 3191 7560 12656 17265 1398 899 6190 15957 5297 9064
"216532_x_at" 20600 1061 1428 20522 3278 1421 816 3025 12790 9863 18114 2472 20464 20853 20927 15526
"216533_at" 10009 13305 6603 12237 10499 9786 11783 11637 10298 7981 13999 11256 3405 9974 8489 5474
"216534_at" 20350 11036 11854 6404 7767 18090 6408 10828 9198 11071 12693 10013 4728 10743 7290 10179
"216535_at" 714 9763 11769 14401 11010 15730 14505 11252 10003 10379 9941 14293 3990 9615 8361 9861
"216536_at" 9697 12889 8493 11911 7636 12964 9379 11546 10068 13469 13033 12669 4622 7948 7698 9211
"216537_s_at" 2400 11542 11303 2573 10413 19609 1325 11323 177 14511 13519 9771 1807 17956 9953 10614
"216538_at" 2864 336 13883 15658 8082 636 10524 22060 16199 6947 7218 5166 21462 18339 17316 11983
"216539_at" 5541 10117 4201 6706 5944 18404 14045 9664 7881 15295 14560 8687 1012 10115 9601 5099
"216540_at" 20311 12860 11896 14661 5311 12352 8431 2643 1126 12930 11062 11033 8293 401 7524 10510
"216541_x_at" 12132 12042 9279 11785 5969 13467 12142 7737 10891 10719 12873 9186 6641 7652 3252 4231
"216542_x_at" 3296 14209 10179 9597 9263 12860 11649 8728 9784 14355 14766 14516 5570 8539 6629 5103
"216543_at" 13335 12533 4176 6279 11879 17085 14099 13395 11650 11766 9932 14853 7276 10309 6211 5090
"216544_at" 7820 6941 11388 14336 12213 15072 10240 14067 12379 11263 12800 13389 6435 11071 10151 10361
"216545_at" 1688 10944 6061 12114 11654 12465 14875 8435 20463 14442 14794 14560 3592 9288 8547 7652
"216546_s_at" 6990 516 13626 8930 10013 9928 12917 16147 15879 10996 8953 1808 94 6343 4011 4581
"216547_at" 16705 2515 662 4881 907 19404 20819 21566 16369 8082 5863 8033 17597 12161 21244 16874
"216548_x_at" 20571 21242 16643 3144 1318 3753 2493 3035 2579 3514 22095 21887 2058 4058 17766 20381
"216549_s_at" 11995 5076 5379 10541 1498 16775 15089 13967 3966 20149 2209 1298 11215 10285 21779 9574
"216550_x_at" 12022 2394 16743 16354 2288 21377 1136 19547 16952 6598 1214 6493 18483 14021 16294 2872
"216551_x_at" 21464 4564 442 14684 17636 15148 18239 20874 8007 8381 19990 19172 14340 14264 20198 1223
"216552_x_at" 7585 14501 10732 7068 5098 9904 9097 12437 12530 12986 12622 14036 1707 7928 6998 1968
"216553_x_at" 13487 14589 13998 14955 15370 16109 11401 10219 22252 9071 671 21131 15925 19288 21831 1412
"216554_s_at" 6124 20185 14912 16228 14119 5216 18686 16061 2666 19605 20066 21463 17081 12326 13907 2678
"216555_at" 20124 1368 20391 3636 3690 7500 17904 22088 19595 2694 7905 3410 10279 13936 17599 17206
"216556_x_at" 8531 581 5820 3710 21521 19314 10809 6570 22271 9595 4721 21800 11938 18985 12500 3994
"216557_x_at" 1072 6142 6541 10966 5196 14737 11576 7895 9211 10959 10907 10479 6024 9220 10559 1027
"216558_x_at" 12757 9931 8068 11945 8778 14294 9858 9631 6619 14828 9106 10893 5250 10505 9492 5009
"216559_x_at" 18260 20385 2265 15157 3749 4816 5638 4754 19101 7929 18181 5727 11468 13889 14759 3791
"216560_x_at" 9541 10450 3941 4088 8916 11728 12339 12635 10957 14128 10762 13956 6867 7795 7158 7399
"216561_x_at" 19305 9623 4530 6253 10440 16108 6514 564 7496 14958 10203 9528 6379 10143 8080 7015
"216562_at" 13084 11731 3611 6928 11390 18684 13638 7898 12419 13212 12314 14312 8682 4525 8109 11045
"216563_at" 5795 1448 17299 5549 1759 4144 16780 1399 567 2622 18928 21371 15959 11082 14476 16483
"216564_at" 1735 6678 7135 7675 11321 12476 11168 1363 11900 13892 20450 21812 8778 20969 7733 10421
"216565_x_at" 16548 21658 16975 5470 4889 7077 1177 20899 1220 4221 498 22110 1718 7073 13244 22240
"216566_at" 9048 10454 12203 7653 9022 11301 11550 695 11775 15409 4332 3351 4115 10028 8304 766
"216567_at" 9805 13621 3669 14378 4788 9507 12835 13527 12236 5394 10214 8726 6316 1023 6142 9810
"216568_x_at" 24 4422 17012 11987 5130 15266 21673 18607 6889 19879 5476 18486 12725 5203 3955 2482
"216569_at" 11997 12315 7880 11249 11241 16778 8515 13419 6744 14401 12396 12738 4065 9809 8783 6646
"216570_x_at" 5349 17683 1451 16495 1728 21984 3345 1560 15109 16689 20498 18769 11543 3548 17825 17516
"216571_at" 7492 12955 9707 7096 9301 16335 12810 8605 760 14772 14822 9749 5575 7878 10181 10891
"216572_at" 9434 12503 3227 13247 2690 11156 6331 9748 20985 10590 12720 13926 6376 7699 2958 8402
"216573_at" 8501 10291 5725 6176 8046 12634 7781 4603 20426 14460 3214 1674 5104 10529 10789 12555
"216574_s_at" 18474 15961 20129 17726 16560 527 3920 3582 17303 15889 21241 17972 16926 20293 20861 21427
"216575_at" 11841 11530 6487 12333 11297 17740 13355 13107 10176 13620 10831 12108 7357 5563 8879 9992
"216576_x_at" 9314 8274 12915 10997 11707 11416 13125 13813 8885 14885 12455 13247 8660 6384 8707 6985
"216577_at" 9154 8242 11783 11014 2041 15438 11296 11047 457 933 5986 18928 5486 19553 20259 9747
"216578_at" 8942 13436 4600 13293 10612 15628 7487 13427 22019 13511 9441 4978 8654 8733 13714 2736
"216579_at" 10574 10804 7878 14747 10795 10210 10399 10150 19176 12770 13229 10041 560 8941 307 10474
"216580_at" 6651 10024 10021 8730 8831 15143 11129 21659 4878 1354 974 17818 14280 13602 4372 17532
"216581_at" 68 1490 10863 9225 12086 13099 21756 3268 6842 645 20664 4571 18230 8771 13039 12640
"216582_at" 15367 11503 10475 18445 988 18962 10760 20253 5886 17892 21361 11945 2864 2712 17991 1388
"216583_x_at" 5695 22282 600 21385 15095 21657 18921 2552 22020 7835 21335 3177 9150 11555 14306 2401
"216584_at" 7178 12356 9457 8731 8058 14607 7127 14867 15208 13172 5107 15132 6225 7228 18729 5411
"216585_at" 12919 11152 12534 14127 12683 10319 7579 9729 12037 13488 19905 15335 9369 5739 15071 2741
"216586_at" 13994 6564 5319 12945 10788 16051 14146 18150 10987 2630 14044 12257 7731 9738 43 9098
"216587_s_at" 10999 10547 10512 7357 2868 16876 8167 8564 1751 5814 13729 1562 6483 5922 685 4099
"216588_at" 13166 3477 13542 21580 1346 2564 11119 2103 14980 17293 7730 20845 21480 21146 16192 20860
"216589_at" 15437 1990 11634 936 18133 15589 20444 18856 18971 898 19564 16863 21936 21892 1971 307
"216590_at" 8447 10850 9022 5930 10057 12712 9781 11122 8334 10354 9592 8983 6009 8280 5810 8657
"216591_s_at" 13912 19417 19026 5309 17162 110 2050 3748 15018 19274 21837 19863 12854 17140 17816 20279
"216592_at" 18914 13116 3316 8611 11172 13960 11087 8431 7182 15418 10989 15205 8357 10104 3710 9067
"216593_s_at" 20326 19021 21979 4900 18590 2152 2097 18522 17754 8726 21921 5916 19707 14952 15362 14583
"216594_x_at" 4781 24 20 7386 618 10539 307 15980 12488 19270 1789 48 9339 5546 21357 151
"216595_at" 7097 8756 4385 14511 15382 10681 16182 21513 14738 1092 3701 20709 2867 12676 946 15029
"216596_at" 8621 14243 13794 12669 11777 16139 11828 3003 12088 16777 12773 12309 979 10966 9431 9890
"216597_at" 7576 12918 10275 12980 10144 16571 9974 10090 11769 10337 13392 10709 7455 9492 10632 7368
"216598_s_at" 12532 14149 3554 17641 6454 21859 12640 8998 21559 12484 11004 14574 5213 16646 16945 4458
"216599_x_at" 12506 8346 9776 9180 11020 16786 11330 11313 5616 13290 9318 11888 4429 8338 7543 8922
"216600_x_at" 18778 8701 6387 19936 3503 6020 19318 192 470 1974 15760 21533 8019 2331 9507 1322
"216601_at" 8867 9090 11160 12075 8352 12662 12321 7766 10798 14246 15520 12022 5361 8236 7024 594
"216602_s_at" 20186 20312 21966 20647 18249 2204 18925 21806 13140 18953 22053 21942 15154 16585 21270 19821
"216603_at" 10366 12183 9038 13780 11423 14337 13787 13283 17136 10569 13149 12200 6629 10547 10817 9654
"216604_s_at" 15029 13455 12227 14600 1424 17102 10957 5587 21590 21517 21019 7574 1323 9762 20593 12642
"216605_s_at" 13312 8436 11165 1873 11160 10445 12508 12392 11615 12329 12467 9488 4985 8457 8582 9183
"216606_x_at" 14434 20401 19968 3823 18241 984 18957 21968 12680 21974 4347 4697 17129 1812 20258 12873
"216607_s_at" 4272 1518 353 1044 376 196 147 6000 1039 1217 20829 853 1355 2667 1556 1590
"216608_at" 19167 12055 11473 6160 11028 11946 11613 13689 7129 13781 13688 8900 6679 11021 1711 5792
"216609_at" 4350 16072 16612 21587 13514 19047 18117 1743 14761 17734 15792 19724 9312 13155 4961 12880
"216610_at" 11000 14751 12734 10859 11152 11801 7570 11140 7768 15244 10307 11733 5496 9890 6072 9478
"216611_s_at" 10708 10223 8300 9320 11362 15662 9405 8909 10549 12799 13243 10657 3422 7360 6598 7202
"216612_x_at" 8601 6952 11973 7765 9525 11729 13749 9319 1016 14147 1267 9412 7946 595 1090 4733
