"inst_325" "inst_449" "inst_484" "inst_489" "inst_493" "inst_544" "inst_836" "inst_953" "inst_999" "inst_1057" "inst_1160" "inst_1219" "inst_1644" "inst_2679" "inst_4443" "inst_5216" "inst_5579" "inst_5947" "inst_5952" "inst_6178" "inst_6938" "inst_6979"
"216222_s_at" 14414 333 916 15595 6989 15433 6824 7318 14248 9340 17404 15391 1477 7322 5148 2616 4951 2241 1828 1426 15129 2236
"216223_at" 16827 11104 16072 14309 10217 17910 10323 8815 9805 16219 11911 7108 9266 5889 8747 7257 279 7798 7503 5915 6467 5891
"216224_s_at" 11602 13826 13882 7313 13168 17468 10634 6097 13342 7549 13962 9301 9281 19541 10379 7209 11266 9101 12649 1376 10062 11785
"216225_at" 10427 15128 9924 8964 15130 14678 9822 13380 12017 6563 6982 573 11664 14672 21908 14056 14504 13835 76 5321 11680 937
"216226_at" 18956 19408 2651 15243 9355 18969 2115 2412 16887 20255 21100 21408 13389 22168 21491 21290 20244 8829 3935 20917 10702 4618
"216227_at" 12688 13305 12647 6365 14738 17514 4609 12783 11662 12357 14339 11992 7005 16311 1505 5769 13381 1542 12182 3887 9027 4873
"216228_s_at" 15225 7648 21014 19616 8251 18942 15643 17211 18253 18725 3919 21916 18000 7928 20988 4893 17509 14880 8007 17207 15002 16745
"216229_x_at" 5350 3024 15738 14592 21803 6340 16393 597 17107 20607 5016 15198 14535 10206 19989 21802 16241 18246 19117 13076 1775 3399
"216230_x_at" 12060 1025 20197 5521 19069 18506 2919 12820 776 7530 7872 1064 12130 14197 3748 11035 16751 15786 1043 1154 11996 14009
"216231_s_at" 6731 7145 14124 2023 4255 6377 17536 15254 15243 4990 5593 14048 14055 14167 5977 16800 7679 18967 18453 4928 14110 14479
"216232_s_at" 14771 16068 18787 5353 1152 19168 19120 1703 20690 5374 20427 3394 19844 20242 20125 18019 19175 20439 3896 15974 21215 17466
"216233_at" 14338 13786 13692 11932 15730 14067 4496 11996 5253 10487 12664 7992 10467 19657 10769 6903 14977 4914 16565 8310 9772 8870
"216234_s_at" 1826 6810 15496 940 2568 2019 11942 11845 9030 7592 6950 11215 9014 17470 16746 11930 4605 1162 21420 9356 12134 11233
"216235_s_at" 3289 20256 1201 7424 10711 12362 6640 12099 13590 9535 8224 9229 13282 7638 1059 6227 11187 10874 13229 7588 10439 5755
"216236_s_at" 9250 10086 11810 6743 21227 284 10686 7593 13048 16546 4119 12746 337 6719 20626 12997 6367 1268 534 2206 858 12549
"216237_s_at" 15757 3421 21491 17863 5073 6748 19772 21749 20991 5954 4084 20777 19205 7004 21702 12710 18082 18876 20453 14398 20257 20647
"216238_s_at" 11657 3092 3171 6526 14713 18434 11297 8060 8867 14330 9807 10357 8204 16615 12106 8182 12283 10921 12316 7020 11815 9046
"216239_at" 8648 16687 1675 9582 15754 13644 9028 8895 17402 9317 922 18858 16399 905 17108 3804 21640 19938 54 16071 491 21512
"216240_at" 13558 18065 1655 9638 13019 10573 10050 13503 12333 17076 7058 11702 7093 14559 11373 11432 5137 7946 7657 5507 6907 13481
"216241_s_at" 14684 6742 14804 18330 7729 6730 2943 3380 15279 3391 4210 16722 3581 7311 14765 14253 5701 14537 8912 12839 14518 15246
"216242_x_at" 4580 4159 4079 18425 19676 6721 15710 21185 15121 6042 1085 19220 4709 5087 18989 17277 9944 20532 19735 18926 17831 5357
"216243_s_at" 1124 18141 81 22129 21547 21830 11153 5302 11211 14424 83 10557 5035 8335 13456 8248 14058 8171 15929 10278 7917 6983
"216244_at" 10210 12816 12017 8198 12871 14057 295 8549 11787 12908 14913 8317 12504 20141 1788 11765 11775 13734 16893 828 313 7035
"216245_at" 7559 9844 10302 7672 10447 11658 9735 6811 11008 7267 4648 10832 13414 15613 10269 11490 15713 8061 16096 1158 11871 2874
"216246_at" 87 19844 19843 13496 22248 1061 1522 17199 2639 2357 664 4745 19018 12629 6531 12472 22110 590 11185 15901 15988 20102
"216247_at" 12094 18388 18894 10910 13857 10065 7149 1814 2740 15422 7212 6630 6063 10792 16698 14577 2805 5775 19510 9599 7203 6523
"216248_s_at" 11367 9378 5568 9331 19263 17757 17769 20059 21400 13268 1262 4068 274 2924 2703 2481 218 1931 448 14132 17252 22175
"216249_at" 6582 21775 19807 15598 11370 2514 4140 7092 6396 15566 7707 6799 6485 17643 8911 2357 20808 7762 12558 5185 6399 13377
"216250_s_at" 2797 4553 18033 14229 7991 8029 13615 2762 22112 2707 16666 20033 170 5017 14081 12973 844 21378 9211 18074 563 19076
"216251_s_at" 21741 7901 6391 17716 8396 6544 17974 21457 20266 21369 22060 21978 20005 21197 6998 18690 9639 12752 9514 20335 18107 21101
"216252_x_at" 4854 17801 15202 16039 17394 9062 10411 1239 19950 17301 795 4031 376 3482 10552 17231 1894 15378 16309 809 80 2160
"216253_s_at" 9988 3157 4478 8157 18250 6801 280 2703 13546 13145 17034 3296 9385 8860 2425 4768 5423 6088 19043 13502 5988 5313
"216254_at" 7930 10375 11707 6106 9948 14247 11966 10231 8579 14743 11071 8783 6330 19976 12595 5657 10734 10477 19572 16170 2787 10673
"216255_s_at" 10033 14859 9764 12457 14819 14541 5873 8346 7952 9991 11166 7931 8232 15718 10319 7754 13377 9850 15028 5005 7868 9193
"216256_at" 7793 21358 20566 9136 9210 16782 3942 9815 13337 9206 8489 12554 8974 7945 1516 1601 8853 5325 1337 619 10390 13587
"216257_at" 8690 12732 12984 8516 11682 15000 3416 9223 10528 15182 14873 11543 5768 16320 11318 8996 11433 6295 16599 7484 4877 6591
"216258_s_at" 7448 15747 14115 12389 10645 17407 10549 9697 10122 9112 9327 11878 12429 6013 8754 7106 13939 8287 11676 5506 6747 2996
"216259_at" 11666 14913 12557 8915 11748 15649 9325 11558 2654 6744 15203 11135 7242 6727 9339 5946 10505 720 16013 4460 3751 12528
"216260_at" 9019 15834 13157 10023 8181 11392 2220 16517 460 7891 9209 5624 7754 19783 12144 21539 164 14705 8760 107 10703 1564
"216261_at" 19324 3315 17678 3961 5298 18463 3906 6288 11878 15870 12836 11590 13416 572 2373 5060 3753 18745 13314 11304 10627 8213
"216262_s_at" 15113 17114 1627 19820 21100 19881 14684 19059 21725 5366 20405 317 21110 9130 17138 5076 20598 18043 4459 14861 16625 19246
"216263_s_at" 10992 18571 1344 9281 14015 11577 3810 10043 3903 17203 9374 9588 10747 4945 2479 435 9000 15184 19562 462 4902 6746
"216264_s_at" 1497 2523 4194 21882 5065 3663 15759 22222 18658 21344 1948 1526 15115 5473 16072 16956 19637 796 10540 2554 15281 2382
"216265_x_at" 21879 6970 21768 14353 11253 16468 5184 12950 7425 7053 7795 6405 8800 10070 13220 1816 5900 9664 17940 9045 531 6251
"216266_s_at" 18487 5949 6709 4836 5069 1502 2909 3476 4581 19246 17507 3687 1678 2845 16375 19987 3776 21526 11306 19018 20409 21345
"216267_s_at" 18368 7727 16311 1283 4544 4922 12907 1819 19253 21912 20381 18510 1715 9722 15482 18169 18115 14324 11310 21902 21893 20024
"216268_s_at" 9259 892 15338 7014 2675 184 590 269 169 5637 397 16200 1336 5439 6946 2508 354 20768 3193 15611 1164 17
"216269_s_at" 18346 21351 4388 5693 3605 15640 7757 13604 7479 12318 9899 12970 9187 22241 67 7171 551 340 21456 21207 8770 7040
"216270_at" 9304 11631 11604 9505 14641 13370 12226 12131 6608 12180 10460 11845 9110 3533 4807 6406 12401 11689 12643 3900 8099 4642
"216271_x_at" 6377 16157 6122 18204 20597 5077 8678 12919 9496 11444 3301 8684 5724 18971 3244 8912 12189 10608 6862 9200 7089 643
"216272_x_at" 21977 3668 9345 17128 21607 18258 9856 13846 764 14019 7518 17387 9077 17387 1317 8565 14093 10843 1192 6221 6573 11998
"216273_at" 21948 15576 21771 1404 115 9877 9375 8676 5097 16299 11400 6755 11564 16661 546 11388 15614 10789 21703 4083 1634 9649
"216274_s_at" 4764 3073 8770 19705 8436 2430 18037 15970 15549 5613 4372 18195 3969 7899 15157 15236 16758 18135 19134 11405 4264 14627
"216275_at" 18567 19245 21026 10800 10142 11771 5090 6591 11217 6805 6925 9386 13690 19258 12432 1425 568 7929 14194 15300 10036 11206
"216276_s_at" 9710 9994 13135 8372 13331 14592 13032 6894 10799 7725 11913 12187 12658 20405 13385 9662 13277 6665 16460 9360 592 12462
"216277_at" 10950 16315 16933 11987 14045 18515 4554 10622 3166 6788 1645 8447 6197 3164 22041 4168 229 20641 21819 21441 9278 8086
"216278_at" 13347 15621 9509 8149 9855 18229 8529 13651 807 8010 3555 480 13395 1418 7977 15037 21134 733 4701 21007 12817 14158
"216279_at" 20904 16389 20937 7705 19761 15294 11189 6541 6900 15350 12167 7291 6424 13562 12445 10006 12239 7061 13809 7763 5086 10682
"216280_s_at" 8454 14354 9559 11439 15954 11170 12173 18058 1776 8858 14093 7217 10566 484 21175 99 5589 19388 17456 1438 11968 6779
"216281_at" 9674 11076 9955 7646 12280 11134 4610 6604 11997 7625 14449 10918 12121 11867 9028 9378 10487 8353 20130 336 2280 9835
"216282_x_at" 5468 17294 14414 13456 20923 194 21522 20211 104 20266 1854 22215 14391 21757 14487 4204 21912 12921 987 15069 1984 5065
"216283_s_at" 18823 93 5471 13679 16830 12681 876 7992 1324 14645 10277 10613 3941 18607 21902 17252 17171 6713 12195 9172 12453 8156
"216284_at" 8876 13587 20172 10985 21954 18510 16599 11327 9183 12045 11706 13456 12993 12836 16685 1543 19146 14630 21399 4391 1578 804
"216285_at" 21152 16925 20302 18230 20489 13584 6406 6848 6143 10108 8128 10443 5791 15894 9532 11957 12858 2606 16546 8849 2776 12205
"216286_at" 8901 10191 5535 12167 5495 11544 10837 12377 13429 7038 9600 10257 8802 2805 9425 14139 18397 11688 12655 18858 4828 12690
"216287_at" 21289 3565 2402 21395 590 13489 9285 9122 13410 7174 9836 6691 11437 18699 10257 13809 431 15244 16875 127 8609 11312
"216288_at" 8899 13414 10494 11430 10754 15596 10975 7642 6480 15533 18503 4963 8753 3750 9051 8390 11755 8052 19298 11376 13098 6578
"216289_at" 11712 9490 13592 8996 15554 18287 12088 12878 11810 11133 11507 7321 7068 21106 20301 10827 10962 8720 17477 1079 10903 7164
"216290_x_at" 13614 15476 13220 11253 10545 18507 1070 7989 1594 4969 21292 155 11495 12927 2608 3476 2426 623 21463 21751 623 1742
"216291_at" 7457 14397 20795 6428 4670 18024 2222 7923 8518 14294 12736 7306 4878 22276 1268 12727 21649 1122 4338 7182 2622 13213
"216292_at" 5212 5815 2473 14014 20387 4937 8695 6888 10069 13955 15538 6602 7341 19579 3390 380 4536 3188 10186 3873 8270 14043
"216293_at" 8362 462 18137 10008 14257 10518 4183 12463 3202 17015 160 10396 12667 15716 432 3367 3622 10474 16744 475 5248 13350
"216294_s_at" 3576 6405 14610 20505 17516 238 368 17355 441 9002 1389 21956 8798 1405 7507 298 989 8023 3556 2341 12014 495
"216295_s_at" 2414 21058 17659 2303 18121 7433 15382 14296 17446 2579 16952 17334 16003 9507 13980 13697 4241 14120 11836 14448 15976 16731
"216296_at" 22179 21793 669 20467 8864 18934 4979 12711 7803 8940 2835 6429 12422 12948 20687 68 4434 21169 14415 21283 12672 5937
"216297_at" 13205 15609 11904 5493 14408 10845 10152 5355 7410 9694 1288 9589 11245 16483 19360 6098 11417 10173 1488 228 9002 7496
"216298_at" 14433 12547 12713 5577 9628 12794 3694 7730 12835 14361 10982 6819 10707 12272 9356 9040 15620 769 14200 16916 10297 6316
"216299_s_at" 18340 21092 21888 20943 14090 9412 22230 2377 21990 20133 1108 12949 14899 11857 21903 20740 21892 21694 17797 20601 22083 21357
"216300_x_at" 1746 13686 19468 22192 10303 21230 15463 19912 20941 21325 1193 15414 20205 13446 20080 22001 20323 3917 22033 16648 18403 21613
"216301_at" 1145 22264 5993 38 166 4904 10716 12176 10115 14196 13523 10828 11285 19565 1562 11566 13877 10849 16580 9819 11893 12820
"216302_at" 22163 22246 2783 68 21980 13228 15897 8988 9369 13652 32 11779 4439 22212 22009 20452 2227 20091 19496 950 14665 2144
"216303_s_at" 8438 18808 10337 12371 16762 9738 10278 12814 9904 16729 14140 8494 10421 10721 15143 9485 14524 10016 13827 337 9078 10993
"216304_x_at" 3948 4260 3077 12903 1079 7659 16892 17830 16402 3047 4860 17577 4133 5038 14112 14446 4731 15932 7389 15544 15661 5707
"216305_s_at" 16905 8705 17982 1203 8601 19982 21042 18202 21712 21487 21024 13823 17721 7752 4615 20296 6618 20838 18558 16195 20261 3100
"216306_x_at" 15133 16275 15355 15168 5492 4061 13090 18340 19477 19780 19255 3451 16247 7174 14490 2922 4931 16416 9463 10557 19205 4996
"216307_at" 14232 9975 11131 7684 15707 15287 10600 10870 1133 12627 14814 12923 11417 13338 10793 9104 14787 126 17856 8395 6552 11565
"216308_x_at" 2742 21736 16806 13256 5940 6094 13519 18904 17126 18891 4666 14945 16088 10668 6379 4878 9550 4163 2232 9919 18491 15806
"216309_x_at" 1714 2998 21547 21256 22000 5936 15998 16766 13800 21444 21963 20855 20857 8316 7311 16123 6852 18727 6120 15143 21201 16261
"216310_at" 21794 21997 1459 16955 17252 2637 6365 8271 17174 16749 1229 14933 394 13660 22110 687 18408 950 2280 2076 14375 1302
"216311_at" 9190 13931 9972 8773 11992 13647 4859 8511 8238 11840 10217 7123 8466 17361 10472 7605 13856 10356 15487 7382 7396 8750
"216312_at" 8105 11304 11818 8147 15253 13961 4421 12112 8295 10077 15199 5860 5272 14358 10644 9928 13606 7165 13379 6659 11755 8655
"216313_at" 10503 12502 12083 7502 12693 14034 15892 7854 12952 12100 15655 12809 5528 11958 10752 5569 548 11465 14574 8103 1044 13910
"216314_at" 13782 11203 9861 11352 14726 14770 7061 12394 3979 6451 12223 9648 11562 17373 12314 5420 15665 6577 17688 8673 9269 12407
"216315_x_at" 6799 6624 2299 3507 3541 18795 19032 21450 21798 20698 20657 418 1708 20735 18606 15622 21576 2573 8190 11774 20570 21532
"216316_x_at" 10690 6477 5489 13999 16226 9890 7495 600 17309 12853 6239 13609 7286 20550 6183 20636 2079 12614 13578 18194 11673 8077
"216317_x_at" 12406 7702 3635 17666 21398 11974 8479 5421 11335 12167 15128 6894 9547 12518 18655 5364 11494 1453 20391 6497 9943 5837
"216318_at" 16533 13057 1343 7687 6543 13818 9555 5423 1296 12801 11239 5529 12137 14329 12009 10553 14491 20549 13492 8485 10185 8202
"216319_at" 14224 12910 14106 8880 9671 14188 10414 13091 10186 12372 11056 10926 13802 20977 18034 4906 16537 9603 4756 9924 12502 12599
"216320_x_at" 17096 13081 42 2473 3675 6073 531 7498 11889 17160 21309 198 3416 2528 1774 8064 19088 13506 19968 15798 12316 13339
"216321_s_at" 11259 3496 3742 5690 2184 1426 14514 103 21777 6856 17982 4009 36 2568 8119 122 3139 910 5230 16325 76 503
"216322_at" 11839 10139 2269 8997 6642 12064 9616 10755 14458 6784 20878 268 13816 2080 373 21530 21399 19615 12529 12030 4932 341
"216323_x_at" 4126 7434 16525 788 2862 5830 19947 19642 21281 6004 19388 15942 17950 11915 19388 2499 18651 18791 650 13234 14043 19588
"216324_at" 10251 14464 12622 8220 12864 16483 11241 10421 5337 14296 11454 11591 9924 15129 10629 7363 10937 10517 16455 6912 5985 12792
"216325_x_at" 13566 13489 20830 8411 9908 12701 12133 8743 12730 9211 13186 1296 10102 5369 5816 9550 1229 9806 21594 2389 12552 13239
"216326_s_at" 2145 3000 9027 14370 7830 9285 17361 19891 20461 20947 5478 20914 3979 4863 18918 18653 9676 13215 10436 18267 21267 17282
"216327_s_at" 11007 15728 13764 9085 10043 15728 14198 13700 12044 15687 14757 5796 6262 21982 11149 8646 1397 7295 14462 170 12497 12783
"216328_at" 8240 11635 13147 6955 12166 11840 11693 10869 10943 10407 14001 10607 10530 20519 8454 9783 10861 1116 16339 6373 4866 6081
"216329_at" 5206 15805 9994 5709 9731 17303 3758 11575 11058 9647 9009 6988 12973 22148 11187 2204 4051 10297 16159 11147 3497 12027
"216330_s_at" 11495 10559 11040 11012 18888 9962 6379 9096 6529 16039 13454 11902 12315 20470 8612 5223 12624 8719 13483 5859 6973 8390
"216331_at" 12452 13161 12184 6575 238 13230 10076 7437 9035 7945 19767 2014 7625 3956 291 7275 15717 339 21145 17825 667 11949
"216332_at" 9376 14224 9604 9962 11216 11959 11086 8167 5263 13481 14540 11276 7134 4658 11785 10415 10235 12083 16411 5753 5735 12759
"216333_x_at" 12306 11400 11820 7873 14915 17530 7387 5205 8673 10875 10949 10814 4839 16489 12504 9947 14621 7340 10513 6964 7014 12049
"216334_s_at" 13516 14630 11133 5994 9757 14830 8797 13296 5038 14354 10325 9478 8401 17299 11893 8429 10504 10808 13571 4309 7049 8445
"216336_x_at" 4707 17020 17706 4215 5735 21668 18338 865 919 18419 5106 19570 19786 2533 19430 20477 4376 1157 11660 12093 13297 1707
"216337_at" 11442 11133 10714 7556 11728 13422 5436 5041 5769 6566 7044 9318 8646 16882 11105 10019 15654 10667 15498 6576 5280 12349
"216338_s_at" 17896 20059 18959 3980 7764 9400 17130 3917 20111 5433 2261 19273 3061 4697 7732 15044 5293 19951 5602 13430 17257 4146
"216339_s_at" 10842 12623 11564 10694 11691 18349 5483 7464 8380 10810 10280 7689 7968 14928 13316 8713 14688 10716 14862 4950 7538 8874
"216340_s_at" 21615 21162 11432 14433 15844 12038 8584 5661 8890 11745 7136 10942 4860 18481 13015 10424 14487 11017 17011 5659 7556 8136
"216341_s_at" 16644 7218 3560 20261 9029 21234 4720 7959 7848 15714 10675 16897 7488 20490 20225 3293 21087 20984 20061 1461 12890 2693
"216342_x_at" 1276 2607 15637 18637 7475 20195 15928 15444 16799 3493 6584 13434 19027 8882 14148 4310 9147 17156 7850 12713 4297 17302
"216343_at" 3302 18236 18396 1740 21133 10821 10464 7289 11614 8344 8412 12128 8640 10376 11213 10515 13673 11330 12124 6094 7655 11851
"216344_at" 16880 9116 79 20481 6302 8284 3155 6071 8572 7673 9362 12025 6033 18460 11203 6361 11597 7993 12285 164 7281 13290
"216345_at" 7668 15903 4952 9191 10800 17118 6673 8333 9960 15271 7203 8806 8207 1175 9696 11095 14298 9274 13087 5735 2798 13389
"216346_at" 10623 12662 11952 8515 12899 15120 5375 8830 8466 10961 9911 9554 7462 15731 10955 8184 14757 9111 15600 4271 8936 5760
"216347_s_at" 21040 19161 6631 20798 21662 9624 15943 19141 22212 3801 5895 14125 15493 3838 4887 2265 16884 17458 11852 11647 20794 2649
"216348_at" 605 20272 17820 1311 6637 19140 19255 4918 21594 5383 16452 1777 20326 11673 5039 13928 8613 17949 11453 9561 20509 536
"216349_at" 12376 201 7693 16356 147 20759 21555 1114 18428 9877 22087 2613 9170 3966 16675 426 60 22237 5169 20589 1080 21545
"216350_s_at" 9423 20483 17095 6877 4251 11575 300 1510 696 7462 4095 544 9238 7091 1138 2519 94 2250 20452 1668 24 1323
"216351_x_at" 166 19436 1736 3165 19467 16759 5728 5192 11600 9631 7124 10056 9707 14872 9730 6026 14135 8891 14655 7209 8877 8426
"216352_x_at" 16725 19779 6660 18153 4252 10556 7732 6524 11490 8577 8949 2706 13379 14495 17924 9886 11092 10614 14129 4820 10669 11884
"216353_s_at" 12784 12754 9801 12203 11632 15042 7320 13524 6367 11822 10213 7150 9834 16604 12922 7978 13229 9440 16219 7593 9025 9814
"216354_at" 699 7082 17031 1788 21111 19774 12992 16541 1945 8022 3326 15977 373 13692 1440 552 818 16908 364 19865 15733 5390
"216355_at" 4806 2844 6640 15744 7652 5428 5785 12918 5187 8263 14208 7969 8117 18541 265 5303 11062 11354 15679 4796 6919 8334
"216356_x_at" 8526 21858 11503 4291 13212 2750 12860 19030 19755 17234 10996 3774 285 16590 2732 295 16381 194 3689 8489 13320 13417
"216357_at" 12288 17269 10690 7418 14311 17521 11725 7764 10345 7005 7259 1965 6951 10565 11652 10085 2025 8014 13832 1888 6089 13670
"216358_at" 11160 15258 7774 7650 15303 10498 11926 9689 13132 13426 14904 6545 7390 21456 12844 1667 2308 2213 1817 5590 14559 976
"216359_at" 19311 14803 3513 14938 15637 8784 7281 11767 9351 8098 9288 11775 5022 17977 9831 5336 12861 10550 16036 1859 7671 6348
"216360_x_at" 22107 14302 16075 22140 20273 18132 12743 13456 13555 1916 5542 1167 3461 13315 17071 215 21552 21942 2666 21930 12824 20809
"216361_s_at" 12034 15899 2340 8158 9612 11438 15562 13872 11036 13353 18406 16762 836 5986 1171 2023 4214 20527 11525 21865 19128 15758
"216362_at" 13258 9435 13634 11968 15879 9965 9189 9628 11314 7986 13961 12108 12934 16750 316 10434 12514 6882 17149 9078 10324 7337
"216363_at" 18901 6233 14212 17470 2335 20151 5046 13747 11247 11581 6993 12725 4901 17598 2587 9463 13558 7569 15569 3384 4741 9819
"216364_s_at" 13876 14530 13929 5728 15424 17314 4307 11132 10892 16019 7629 8250 10074 717 8633 11362 12436 9267 15109 7724 6378 6280
"216365_x_at" 10223 12896 12320 8505 14851 13496 4495 9961 5612 9046 14720 8155 12080 14697 10391 7638 10308 10431 14849 3014 7500 6898
"216366_x_at" 6288 9022 8589 14963 8585 19403 3945 6065 11740 7719 5911 21846 1036 9170 18899 13446 2020 21800 20676 12341 13030 4868
"216367_at" 7626 14578 10711 12421 7754 18040 6160 9593 9661 10835 13865 10018 11092 16252 1755 9998 14292 11474 13232 3389 10326 12364
"216368_s_at" 20560 11589 2259 9988 18657 8369 6539 2022 8685 10587 15189 6673 6371 17041 3533 2958 3553 16030 13224 5270 11858 7745
"216369_at" 17045 11729 2721 13561 18375 16264 3588 451 10620 6792 11759 11130 4859 16765 12550 9671 14527 7162 14545 7796 6510 10556
