"inst_389" "inst_404" "inst_506" "inst_869" "inst_911" "inst_977" "inst_1023" "inst_1081" "inst_1184" "inst_1243" "inst_1668" "inst_2703" "inst_4467" "inst_5240" "inst_5603" "inst_6202" "inst_6959" "inst_7002"
"208801_at" 5079 14897 18116 9579 18221 16877 19030 4022 7163 19043 9716 6579 19308 20641 7068 14825 18316 10159
"208802_at" 15739 19673 20839 7326 6777 17293 20345 4964 7039 19309 9588 5537 17104 7000 7763 17545 8387 9301
"208803_s_at" 4376 6413 20894 4265 2623 2641 18652 18119 19423 6025 3245 7917 6259 5137 18336 4706 18340 10274
"208804_s_at" 18060 17517 17109 21410 21014 21696 19862 20721 7479 20313 9231 7242 20855 20248 20293 17008 20486 9518
"208805_at" 14628 13355 14660 9919 19426 17997 16870 19841 9039 17747 20632 18315 18687 21143 12476 15004 17977 20448
"208806_at" 17534 4547 21877 441 22003 2159 4470 1009 21210 16837 2932 20634 21868 5127 11294 1981 8435 2297
"208807_s_at" 19731 4330 15186 2030 460 1721 1731 820 3367 19330 20704 2799 6980 541 12462 16419 4661 21965
"208808_s_at" 1523 19871 19857 8030 4552 2113 3434 1685 18592 2091 2597 7556 6066 2390 2359 16425 3252 3666
"208809_s_at" 4377 21631 19904 3244 7178 2550 6754 2758 5325 6707 6291 2882 4874 1290 12218 6459 4002 10126
"208810_at" 16224 20492 20259 8677 5488 17432 21686 20496 20536 17111 20071 2616 1955 2345 9697 20035 3793 21393
"208811_s_at" 19934 15528 20822 4279 5888 16399 5300 21097 8232 5957 20636 4150 3998 8475 6217 13328 18839 10487
"208812_x_at" 2318 16213 15497 6234 4295 3508 1012 2488 7113 5800 4875 9918 6578 6837 4111 6935 1058 1074
"208813_at" 20000 5061 17739 6726 4121 4958 18268 21197 19998 20760 20150 21562 16130 11266 9810 20596 21204 6490
"208814_at" 22179 591 21869 9998 7581 22051 328 22267 7458 22038 5202 10642 10783 20227 8998 20381 3208 21549
"208815_x_at" 3771 14249 19846 21171 19428 20767 18008 21947 21696 21768 8707 6057 7587 10690 12272 18281 7421 20538
"208816_x_at" 246 4999 1922 6693 4387 15038 4113 4591 20775 2711 9644 938 5396 6415 8448 14767 7946 10130
"208817_at" 18289 15052 13984 9147 4488 19357 6987 18724 2981 3831 7065 6955 7623 6713 8007 4381 18587 2715
"208818_s_at" 3737 15569 15708 6366 3817 16167 16061 3464 1389 6778 7164 7254 7092 10801 7757 13457 7310 7646
"208819_at" 17037 19098 16703 9784 8618 14957 18576 19003 18958 19093 10530 18943 19449 19330 10691 16974 20911 10624
"208820_at" 9548 13775 18895 3937 4691 2737 5404 19193 17859 6573 2878 18587 6249 6932 7077 20099 7022 9809
"208821_at" 2487 17688 14193 10112 7550 15555 17981 17409 18205 7509 9450 9125 16354 6798 7038 15242 7095 6817
"208822_s_at" 1035 15461 19090 6879 4143 15169 15718 17629 18337 18572 8792 6411 19916 7017 12098 13223 7357 8783
"208823_s_at" 15197 12336 2603 9887 7895 21360 3587 20080 2886 2284 7364 2322 3240 2066 21496 1627 2456 1964
"208824_x_at" 22130 13025 5570 1704 6051 3096 18487 18314 18450 3821 1871 20572 4169 3880 2365 18943 4104 1022
"208825_x_at" 6504 3641 4667 13687 11898 8229 10492 5567 13016 15656 19646 12670 12430 14138 14565 9062 20888 19763
"208826_x_at" 14174 12519 6535 5295 3712 2482 2341 4188 6664 6141 7415 10909 10644 9040 7285 6018 5669 8536
"208827_at" 14432 16629 16058 10218 5550 16486 16469 17678 21191 18666 20028 19115 10150 8692 9811 5036 6373 6253
"208828_at" 17492 18859 18483 10149 19948 16506 20179 18892 7830 19989 20011 8234 18971 8716 10333 15116 19434 10579
"208829_at" 5989 16684 4638 3934 6175 2807 1268 2024 18133 5448 6348 10807 5912 8055 19505 2046 1419 6925
"208830_s_at" 771 3155 2800 7398 2863 1639 3277 3456 4363 19230 9204 18339 5470 18809 6235 3582 18672 922
"208831_x_at" 3297 5809 20613 6991 22151 4403 20387 4991 21708 20057 6160 17626 6068 19471 9306 14475 3453 5043
"208832_at" 6513 4015 4200 21111 19094 19210 17477 18771 5920 7024 21706 3770 9882 10202 20337 19830 18049 4590
"208833_s_at" 1594 19173 4776 9064 17815 16952 18112 5756 7296 1937 7008 16848 17000 20488 10276 15010 6962 20541
"208834_x_at" 6129 3882 5204 13440 12623 8398 10731 6144 13108 8125 19284 12652 12411 14096 14544 9039 20202 19377
"208835_s_at" 4034 17322 18490 9675 3315 17401 17836 17835 8773 15711 6382 7950 16283 10664 8023 16465 19516 9979
"208836_at" 16391 15335 16917 19716 7753 16636 20598 19187 19611 18486 9995 10578 17469 11085 8508 14314 8181 20603
"208837_at" 14489 17754 14917 3161 19588 16489 6446 18929 3883 6442 7075 3442 19789 8839 9295 3437 2727 5112
"208838_at" 5051 20730 16697 10458 5450 18307 18151 17427 8415 20877 19243 8875 19474 7547 6780 17789 8289 4280
"208839_s_at" 16005 16470 15353 8871 5548 18704 18043 6055 5351 17360 4945 6994 18368 5136 8920 6701 5101 6491
"208840_s_at" 20569 16272 14485 20769 4115 18376 20584 20956 8689 17956 8950 17410 10341 9795 5282 20601 4386 6186
"208841_s_at" 4354 17007 5820 20015 19849 21170 17265 5273 20250 18418 6448 18480 18228 5614 7953 17532 8885 21215
"208842_s_at" 5442 14631 4652 20783 19087 19211 20462 19122 19591 17994 9157 19855 21521 19830 18378 19048 18278 9638
"208843_s_at" 19395 16328 19109 20445 20984 20806 15846 17281 19302 17446 6644 5939 19448 19498 18367 7241 18521 9537
"208844_at" 19222 1781 1449 21753 7557 17382 21515 20811 3638 2530 21428 5115 910 8031 22281 4570 15691 21723
"208845_at" 5576 15096 15859 20111 18700 17783 17736 6187 9065 17856 7572 8470 18010 10399 10385 15620 8023 9672
"208846_s_at" 5429 18067 16736 20357 6426 17818 19739 19091 8107 19336 9728 7938 8573 6382 11017 16245 8068 10458
"208847_s_at" 17305 13248 14156 9326 5471 17056 6840 3493 7462 7822 7038 9168 16118 7830 9923 5108 7152 9761
"208848_at" 17730 18954 15272 8535 18415 17779 19577 18802 673 19279 5381 5873 20459 9159 9353 15161 1155 8673
"208849_at" 7038 809 6896 14553 13980 14334 14532 6778 4242 8292 17994 12496 15353 17053 14108 1874 9138 18048
"208850_s_at" 15299 12549 1470 14504 9222 13163 12085 16477 15847 9808 17857 13393 5487 1362 16765 12181 16304 1252
"208851_s_at" 17897 20281 14232 17424 11149 12524 14879 11897 14702 14887 7024 13398 12684 11829 18070 7550 9232 15741
"208852_s_at" 18006 17422 4488 7560 5829 4781 18940 3165 8130 6702 8092 5650 6590 6754 18723 18115 6922 8496
"208853_s_at" 19720 6167 18874 8709 4356 3930 17341 3101 2068 18620 19291 7065 3034 11449 20066 3448 18262 8665
"208854_s_at" 6286 15777 16935 5293 17870 3396 16448 3181 1619 4986 3200 5226 8850 6420 10887 16281 21672 7408
"208855_s_at" 15620 18907 16186 9933 17957 15320 3824 3340 6203 16165 4949 5262 16778 8703 12467 15761 6238 9069
"208856_x_at" 5995 3999 13852 10350 12053 5018 10396 5725 8024 16266 8864 12660 12417 19669 14550 9049 7632 9507
"208857_s_at" 2466 20103 14548 20540 18185 18508 3797 3800 18446 15703 8021 3139 6620 8779 9201 17413 20334 9367
"208858_s_at" 3895 16178 18427 2125 5970 4045 5769 5740 6201 4908 3787 19079 18660 10481 8530 18168 6022 6130
"208859_s_at" 18912 4200 6453 5940 1502 15339 6051 6254 7544 7272 2207 7664 7105 3581 2240 5255 18768 6730
"208860_s_at" 17728 17047 6129 5851 1639 2155 1369 189 6217 17154 2571 5336 1024 2399 4126 15243 3413 1587
"208861_s_at" 2037 13692 6279 3545 3246 16291 3547 1990 5149 4951 1073 4415 4824 7917 3862 5716 4424 2940
"208862_s_at" 1120 14239 20890 1299 1827 1346 1396 3262 11695 6339 2080 5273 3773 2554 2274 17593 5110 2896
"208863_s_at" 18934 19836 21183 21034 21198 20753 21223 18613 21017 20767 20852 17198 17233 7332 19009 13468 22077 19255
"208864_s_at" 17144 17469 17736 10299 7703 4313 18490 5253 19914 7278 7099 8149 8314 5495 7803 19002 6121 7585
"208865_at" 14863 5439 16495 7202 7364 17847 6603 3246 7907 16143 5718 8098 9004 4484 8466 17282 7624 6660
"208866_at" 20997 19287 16258 19946 19029 20632 19441 2953 3859 7560 7365 7546 8829 10641 5065 15811 18299 9200
"208867_s_at" 14582 13079 15759 4934 3755 18024 18820 3169 725 3579 7399 19985 6907 2614 6971 5376 5360 3889
"208868_s_at" 7123 15415 2440 387 6514 181 11789 13940 830 19 11451 25 3004 1419 2131 21937 131 322
"208869_s_at" 821 9347 4305 1054 9252 689 14658 9609 8481 1600 11955 15176 978 1278 963 19729 10382 11395
"208870_x_at" 5520 2982 4745 9495 7867 4889 6305 17564 7632 16184 9324 16959 17392 19031 10201 13500 19039 10745
"208871_at" 10855 283 21064 1218 10981 3367 4800 9325 10600 10815 11211 14875 15496 908 21268 12221 16560 8826
"208872_s_at" 15786 5675 5621 20150 5476 16709 16083 17130 7598 5442 9058 17267 16370 8098 8877 6699 7501 8635
"208873_s_at" 15706 15376 15592 7773 7979 20170 5547 18368 3962 6586 9290 8488 10238 8886 10921 4286 8025 5949
"208874_x_at" 3705 20110 21049 5274 7005 4456 3561 5327 21247 15879 9318 6818 5607 19872 4010 4631 6765 2026
"208875_s_at" 4854 18887 13897 7616 8353 14917 16654 3388 21088 2307 10229 8503 8936 5958 7737 5812 4015 7146
"208876_s_at" 6500 16006 21730 5910 5180 3432 19119 5867 18674 6138 6613 8731 16733 5477 12130 21059 18182 9052
"208877_at" 6207 15333 15980 19214 20042 19068 20690 18880 6416 16467 10494 18979 7164 5810 20389 13503 20957 20770
"208878_s_at" 19289 18439 21607 5614 2328 18174 18712 3497 6764 4262 3521 19154 4991 10998 8673 19840 5106 10104
"208879_x_at" 21567 3944 2841 7541 1965 15197 16042 18807 937 18536 4226 5054 7440 21301 4670 6087 7960 10124
"208880_s_at" 6650 17455 20103 8525 5726 17091 5883 16999 17986 18213 7012 4364 5358 5686 11511 17079 5326 9169
"208881_x_at" 20471 19115 4178 19362 6657 21393 20561 18484 4198 19306 19336 9012 20607 19974 20295 14353 20340 19608
"208882_s_at" 2309 18489 4715 4437 19142 16005 3613 4502 8218 3878 5315 7117 16757 5231 4915 17231 6461 6169
"208883_at" 16015 18927 21506 655 4923 17338 15833 3672 21058 7054 8125 9987 18594 9573 4696 21306 17670 7939
"208884_s_at" 17145 6017 18744 2157 1711 2520 5238 5258 19374 4906 3670 5967 5018 9980 5760 13491 3998 5201
"208885_at" 14676 6090 409 5138 6504 17861 20053 1041 17872 20548 5433 17223 6512 3060 21140 19229 172 8123
"208886_at" 2336 21438 5942 7149 6069 2184 5431 2506 10282 1143 3882 7756 7221 9143 19749 4162 8353 19244
"208887_at" 5530 18389 15523 8108 8503 18570 16317 18733 17988 7030 20487 9494 18836 18589 12470 6340 18777 9550
"208888_s_at" 9283 11021 7866 15181 15153 8734 11516 11590 12198 11376 14268 13439 12063 11604 13498 10735 9024 14748
"208889_s_at" 232 5501 6271 3335 13671 6879 9195 16633 10579 15196 14784 62 11403 12613 13155 4098 11315 6944
"208890_s_at" 4046 21493 22058 1440 17935 3397 1076 3494 19019 2186 767 5162 6806 2240 2936 5439 3524 5532
"208891_at" 16721 1729 18064 7535 11218 2293 12423 6839 18148 622 12092 21388 1358 14818 295 15449 10029 3096
"208892_s_at" 16830 11612 18271 3055 10551 9962 16103 16709 6255 777 17999 9715 2305 19458 6036 17796 10473 13032
"208893_s_at" 11565 9528 19609 15962 8993 9309 7409 7206 1232 1152 16517 21950 1575 16689 13835 17912 12448 11344
"208894_at" 18059 10250 1656 12054 12269 6227 12750 15734 15338 8232 18773 16426 13085 17034 18042 7046 14229 17123
"208895_s_at" 19130 6021 20160 20151 8116 18300 17460 21712 18912 18889 19867 9223 16929 10350 19370 17955 20889 9925
"208896_at" 14595 21606 19886 21253 20666 21191 17054 17078 19598 21843 10082 8372 18281 9258 12561 20053 19456 8638
"208897_s_at" 15051 6056 16870 9854 18622 17599 18995 19578 19043 19680 8511 18497 19837 11399 18740 19592 18021 21339
"208898_at" 19154 5198 17841 5901 6215 17489 4653 4102 4153 17028 5171 10506 8907 7057 7319 5804 6615 6741
"208899_x_at" 3018 13667 14535 6612 2449 15218 2162 6264 3541 7506 9101 7691 8959 9479 5765 16928 7859 7640
"208900_s_at" 15011 1449 5447 5508 17797 18540 20227 19892 18587 3823 9008 7487 7752 20809 12260 14394 18560 19302
"208901_s_at" 2500 20133 18651 20909 19750 17814 18426 3829 19114 5613 19470 17038 7739 20051 19911 17512 8297 19514
"208902_s_at" 13760 10847 13946 15743 14858 13922 14802 8077 11514 5539 12894 3444 1959 13299 18377 6816 1133 15275
"208903_at" 21314 2357 20287 2660 2108 21105 21752 20187 22067 21453 367 4323 7566 22207 1164 4170 1521 4171
"208904_s_at" 16765 14665 16928 20096 18407 4494 5184 5706 8140 5186 8821 17628 17698 10083 12113 5422 6334 8585
"208905_at" 15659 1711 17357 21140 20231 19507 20519 20448 20310 19326 21372 17984 17722 19402 18640 18929 21324 20928
"208906_at" 9267 17989 22185 9972 6415 16143 6578 3186 7564 5307 3110 2025 17250 9728 5317 18312 4675 4229
"208907_s_at" 3078 4518 16064 3122 6391 16089 16225 18932 2668 16766 19824 5208 10202 19067 6479 7192 8955 9444
"208908_s_at" 12695 4302 15156 3523 3346 774 5040 2790 4115 4198 3423 22182 7022 3108 5697 1827 3018 1736
"208909_at" 5860 15757 5351 20283 18505 18925 17371 17961 18859 19541 20455 9786 19878 18997 18443 15919 17962 20574
"208910_s_at" 6402 19522 18281 10063 7657 18188 19176 18604 19780 20875 21389 17703 18093 10004 11327 18451 18265 19548
"208911_s_at" 14217 14179 19197 6661 1697 18606 4236 3071 8101 4244 4825 8525 6075 7412 5570 14612 3024 3147
"208912_s_at" 15970 17840 19219 20788 21066 20124 18430 21541 1546 5229 9978 21699 20452 10051 5657 3061 7892 20619
"208913_at" 20900 2203 16629 19587 6009 21999 19686 18193 3492 20894 9459 16771 17940 9759 3396 21435 17719 20921
"208914_at" 6153 17416 14746 21928 19838 21662 4302 21868 22041 21499 8458 10614 22125 7349 18418 20080 22178 6684
"208915_s_at" 288 14806 20351 21967 1110 20887 20063 22245 20982 4622 6925 10587 20968 19369 21876 17579 1542 5321
"208916_at" 17125 21771 19851 20196 20896 15797 20355 21762 21343 18854 8532 21680 18881 7520 20024 21762 19464 7131
"208917_x_at" 14524 20365 12110 2175 1924 728 18583 15375 3916 18249 8154 4086 17716 21152 7170 20776 19061 22126
"208918_s_at" 3996 18946 20010 3017 2067 15873 18350 20488 6209 16859 3473 6922 17965 6250 8368 13608 19836 8529
"208919_s_at" 6446 20922 20943 2948 6452 733 15677 19658 19103 6427 2280 4121 9862 2653 11429 13464 6107 9832
"208920_at" 11561 19878 13823 9732 7748 21037 19528 20685 1388 7819 2048 3640 7053 21039 5678 14715 8032 20026
"208921_s_at" 5647 18724 16987 4462 3518 3039 4604 2898 20417 6014 2557 9216 9395 4757 3247 18370 2445 7154
"208922_s_at" 5027 15669 3808 4061 3984 15554 6522 5661 20279 18019 7306 8210 8716 11243 6605 6447 4130 5973
"208923_at" 4813 15836 19433 5888 6899 15139 3619 1991 3412 6998 3819 8059 10264 9994 4480 5929 4730 2005
"208924_at" 264 18441 20981 19531 18968 18543 20986 5942 6688 18284 7121 4744 8698 7314 7219 18648 8712 8619
"208925_at" 2876 15516 20437 1715 1147 20685 4048 3183 2247 1817 7068 2896 4026 666 2544 4138 627 20715
"208926_at" 20547 6461 13864 2904 4799 1206 18091 5147 4393 4605 8195 3202 1872 4414 5164 4713 4782 3265
"208927_at" 1701 5284 3331 3152 7301 2747 2140 1323 6945 7434 3536 3782 6583 3802 3761 19714 2102 4949
"208928_at" 19915 21622 3807 9713 8048 19323 5282 20857 666 18166 8117 1822 2426 20378 2858 2290 8916 5551
"208929_x_at" 3210 14071 3821 8430 18256 15229 6611 5951 7075 7781 19576 10763 10637 11356 11845 14523 8839 19445
"208930_s_at" 17164 16441 21782 6297 2137 14950 21488 4083 6118 6264 2219 5621 2486 20486 6369 5520 7418 7882
"208931_s_at" 5014 21632 15378 6114 5620 18012 17732 3312 8171 18638 8411 9220 4923 2059 8197 19394 18530 19579
"208932_at" 210 19168 4487 8980 7478 16669 16973 6103 17853 5387 19485 8650 17715 9597 10589 13818 4253 7918
"208933_s_at" 5632 20267 13281 160 1400 414 205 181 4721 996 814 2531 1940 2027 1064 5361 554 1275
"208934_s_at" 20468 15807 4540 1309 501 458 1982 3056 7146 3509 3402 5615 3728 2951 2804 13973 2812 3033
"208935_s_at" 5549 11356 11879 539 490 47 1752 1318 3696 16081 5953 2398 2852 6792 9071 4883 4001 3051
"208936_x_at" 534 4774 2058 337 420 329 1309 4168 5625 2220 473 3478 1722 2184 2143 4497 996 1871
"208937_s_at" 2270 12642 4594 734 8417 1414 20456 22244 10170 5219 21130 14938 9656 8661 10853 21871 20515 10036
"208938_at" 19496 19812 17253 21105 21006 16972 19853 20489 21003 19297 19876 17677 16074 9166 20435 15469 17431 8700
"208939_at" 14853 6505 13861 20502 20935 20559 19524 18884 21159 20074 20978 20856 19428 9819 19918 22074 7255 20911
"208940_at" 14986 4400 3197 19368 18789 20205 18853 20891 22182 21479 9703 20382 17813 20565 20969 14857 19124 6827
"208941_s_at" 3774 18483 18892 9289 7369 19568 17996 4523 21946 17593 7668 19018 9235 7760 9934 19378 3066 9326
"208942_s_at" 6586 15480 21260 6750 7142 18254 18545 19491 6498 7488 6064 4691 10479 6815 9116 16116 20592 9187
"208943_s_at" 2429 12764 15493 19576 8026 16780 17690 17117 5919 17768 8456 8112 10482 9535 10905 15943 8284 8936
"208944_at" 5435 6499 18740 4294 2317 17995 3754 18847 6643 6130 1619 5521 3902 1978 10948 6022 4999 3959
"208945_s_at" 16349 12926 20270 2978 2223 2152 6154 5865 19684 2546 9856 2544 4829 5764 4044 17236 5749 7463
"208946_s_at" 4156 19045 18101 3302 7950 2478 2701 2195 4570 5118 3460 4619 7470 6061 4292 6354 18484 7237
"208947_s_at" 934 6566 17604 1757 18807 15313 5496 5598 18987 15960 9242 18659 7776 21129 3229 18196 21623 5821
"208948_s_at" 6308 17946 16512 8653 8513 17724 17352 5296 4069 19241 19774 9218 17580 10064 10609 5165 6892 10289
"208949_s_at" 15886 6315 13714 7090 5754 2483 4365 5592 883 3600 9311 3103 8857 10158 19066 1966 3306 8745
"208950_s_at" 8376 18416 18425 2992 444 1293 3427 3171 2446 7535 4059 11809 8282 5995 6272 12529 2637 10419
"208951_at" 1350 17698 2445 1419 1692 4143 19029 3900 7126 1754 2874 7302 5637 2298 1725 9743 4657 1869
"208952_s_at" 17424 4151 5287 9040 20126 14962 20046 21552 5333 18650 10299 18371 9690 10901 11903 3635 19732 9971
"208953_at" 6302 17482 19074 8300 2733 15219 17788 5864 9074 15798 20359 19899 5132 10317 10071 21630 21518 4723
"208954_s_at" 1965 18643 4361 9791 21023 19617 18462 18979 21104 19576 9023 7764 19683 6338 21003 18542 6164 19616
"208955_at" 4152 14555 16752 20129 19650 17948 17492 5672 5965 16190 4442 19795 17809 10684 5208 14742 8071 4567
"208956_x_at" 5589 16969 15862 10431 17952 19076 19579 5660 7849 17079 7917 8680 17166 8218 9326 15834 8028 10021
"208957_at" 16739 2329 2205 22226 21080 2029 17317 9806 18112 18949 1932 7955 22191 21379 20965 21907 20497 21510
"208958_at" 14512 6783 8791 16854 11441 10185 14334 13481 3150 13177 15347 17201 14322 4017 21203 14106 16727 18357
"208959_s_at" 16082 19204 4699 8286 6443 16090 7034 4685 6234 6730 7055 7849 10369 18569 8293 6689 18252 7786
"208960_s_at" 8351 10644 12031 853 5331 27 20848 20604 258 2634 5820 1147 3424 4435 2159 2394 17347 4417
"208961_s_at" 11245 10522 21801 145 3179 265 15691 21284 1503 2268 5033 9109 2541 8992 4987 14002 4297 2805
"208962_s_at" 17176 20120 21172 4233 17928 2872 16925 18638 4499 17583 9224 7481 17006 19984 18562 7347 7171 7324
"208963_x_at" 18597 12838 19847 3721 18423 4682 18984 1968 7923 18763 7905 9229 7361 19896 19405 7048 7142 8850
"208964_s_at" 704 15712 13829 5376 19074 2574 17582 4227 5335 5663 20747 6876 20448 19430 11056 3682 18512 20558
"208965_s_at" 17082 11194 17865 14415 17757 6438 11460 6349 978 2566 17827 3987 9455 13213 20484 987 9856 14004
"208966_x_at" 5192 6759 15693 14302 12902 6391 7083 6523 1430 676 17808 17322 3275 11691 12941 1521 16809 17037
"208967_s_at" 17150 2953 15572 10110 5304 17762 19026 21206 19299 20489 10314 17043 17742 10262 11282 18730 6583 6812
"208968_s_at" 16486 5845 5594 19568 19657 18998 17260 21243 18138 19906 19905 8742 20718 19415 12501 14016 18551 10620
"208969_at" 16020 12713 17747 7352 6828 3975 15712 19795 20355 16614 6522 19499 19240 10552 11236 5294 20526 19087
"208970_s_at" 15176 19521 17179 1452 4530 3958 6819 20021 18360 8025 6474 7817 18938 8844 3991 6976 3548 3821
"208971_at" 16290 3154 6542 6915 1852 3906 4518 19175 7698 3348 10355 10809 9208 4893 10653 14916 8305 3910
"208972_s_at" 17967 12977 13980 9828 19602 18064 17431 2021 20099 5680 9530 20433 16153 10522 6645 19415 18516 6499
"208973_at" 20236 13876 18015 5896 18772 16209 5617 18984 3502 5608 10406 20709 6342 3653 9368 16260 5856 7501
"208974_x_at" 18137 20903 18916 7707 19918 4673 21318 21205 18190 19823 20746 6619 19178 19847 19941 15741 19525 20793
"208975_s_at" 4681 19432 18691 7152 20394 3618 19690 19245 7111 18821 8347 4910 20351 19465 11388 17035 20057 19166
"208977_x_at" 6494 15260 13896 21478 20751 20692 18692 21416 20111 18773 21147 19954 18323 11149 11451 16328 19186 19580
"208978_at" 12117 16047 8508 5196 7621 18460 20331 19387 9405 3503 21100 13696 3332 8163 6878 8892 20836 7784
"208979_at" 819 19698 5649 3903 4930 17837 5371 3579 7630 19170 4437 10232 9218 9137 5997 3815 19777 10640
"208980_s_at" 3849 5943 14002 7204 3233 14861 20900 17937 3276 3632 20236 3195 8465 20860 12053 5866 8716 10330
