"inst_593" "inst_611" "inst_864" "inst_972" "inst_1008" "inst_1066" "inst_1169" "inst_1228" "inst_1653" "inst_2688" "inst_4452" "inst_5225" "inst_5588" "inst_6187" "inst_6946"
"220580_at" 18726 14576 12191 9512 11143 10418 9989 10593 6788 9595 3965 8836 13531 12584 4815
"220581_at" 2966 4162 1061 18626 1873 16707 10519 13080 16931 2496 19985 7284 4499 14064 14078
"220582_at" 20600 10896 17456 13083 12457 14962 12573 14833 5723 13599 21681 8500 12574 9047 4027
"220583_at" 15892 10534 17290 7650 10061 9028 12867 10882 8080 11198 16974 13570 12399 801 10512
"220584_at" 15306 11326 8751 2187 14673 15423 8134 14040 20124 12043 14897 2085 21847 14209 17606
"220585_at" 15884 12705 17607 7365 5930 6616 13476 11938 6480 15104 375 13748 11874 15406 3770
"220586_at" 9727 12645 13387 11224 7666 12361 13442 6288 12365 216 11512 6375 10202 2421 10968
"220587_s_at" 18021 19638 4031 16779 16322 18225 18198 20587 16564 21784 7147 18366 18742 21266 12010
"220588_at" 8216 4550 6645 3720 16461 17823 12659 16288 18093 11289 20225 19370 13452 17905 15957
"220589_s_at" 10130 6046 541 10845 2798 10247 3775 1415 471 18429 445 3159 1554 1740 1172
"220590_at" 19946 11068 19699 4532 13952 11330 14020 5818 994 6069 5386 2417 3863 8259 13326
"220591_s_at" 5670 795 9878 10371 7915 4630 5967 1145 10880 13116 1653 8711 8687 12381 9660
"220592_at" 6009 3495 10920 8272 10340 5600 10708 11637 6427 10608 3314 9423 15913 4459 10835
"220593_s_at" 9979 6821 15825 11392 9956 14384 5324 12724 5261 7860 11754 13222 10381 1219 3136
"220594_at" 14864 12717 11335 14775 5652 7852 9043 11549 10682 9305 10455 5041 2861 2325 3048
"220595_at" 15774 6983 9647 13105 9176 10133 10007 13392 12862 10706 11252 9483 3724 17419 7109
"220596_at" 3239 2405 16024 15565 12682 13317 9868 9185 8646 3870 7546 8193 10438 5450 8033
"220597_s_at" 3583 14490 20202 5341 20047 3021 3034 3890 16621 7384 8878 15408 17067 9932 2319
"220598_at" 9491 8797 13713 14364 7273 8981 5269 11162 7683 14346 10684 9382 6736 13653 7170
"220599_s_at" 2610 18406 7075 8593 5568 11790 12672 11476 3292 19371 9314 11373 6222 21202 9641
"220600_at" 941 3087 15237 8270 14309 6714 13962 22093 11405 15243 18996 18351 2641 1195 8298
"220601_at" 15444 7411 15694 12352 12492 13308 11599 15037 4654 12286 10397 8045 9413 17201 7339
"220602_s_at" 1602 19688 1640 19620 1487 6868 12674 17768 910 2584 358 1189 2370 21188 168
"220603_s_at" 3970 5003 12000 8626 8497 12381 617 3274 5486 58 21145 11699 866 58 6836
"220604_x_at" 8243 11791 14161 14213 11553 9005 10189 13919 10227 11782 10554 10252 9956 14474 6893
"220605_s_at" 21361 14907 9318 15790 22037 16603 20176 17540 1331 16864 18471 15280 13550 10502 2236
"220606_s_at" 10820 12507 1055 16157 18362 20220 15559 1358 435 3607 15520 6823 13169 4558 16051
"220607_x_at" 8665 13667 8721 16375 17095 19378 16700 18748 18177 17439 8221 17096 15561 12363 17574
"220608_s_at" 6112 908 3241 5751 13531 17227 15261 21433 19566 5780 5747 1835 1122 7004 11459
"220609_at" 11669 9779 22181 20761 464 19919 21584 7493 20019 16279 21345 21408 22233 21394 22049
"220610_s_at" 1389 985 1111 951 2299 398 1249 2105 1257 2704 3383 1322 3357 2027 20714
"220611_at" 11105 8865 17054 6006 5410 8941 10292 10256 7356 12384 12143 7547 10708 14211 4308
"220612_at" 21403 16984 21636 21638 19259 15410 22166 825 2186 19347 3528 21519 21381 21674 16027
"220613_s_at" 22267 22274 22254 21779 21741 21408 591 17944 22166 857 3458 22237 22137 17056 22227
"220614_s_at" 10373 7951 18470 9005 8108 6505 6262 12249 9323 20105 12584 10670 12538 1937 8854
"220615_s_at" 19562 21283 8064 20763 17864 20320 20731 16901 17441 18466 19735 21000 15746 11652 22009
"220616_at" 16006 17506 17858 15065 9884 14923 6687 1266 12623 20019 12207 4116 11619 2210 4642
"220617_s_at" 14504 10387 958 3401 1756 7581 8657 4509 6203 10606 2924 19407 22046 12629 4617
"220618_s_at" 9871 12958 22049 20030 21233 13362 19736 9398 19752 21937 3907 22057 21546 21648 15422
"220619_at" 16275 10419 12344 7291 11450 13610 7850 11115 7535 14850 11487 8400 11095 17530 8662
"220620_at" 9858 11409 15890 6369 8915 14541 7974 12136 7955 13381 7457 7972 8630 16242 6932
"220621_at" 10062 8708 14248 9842 9184 9821 5124 10606 4719 15202 11819 14360 7081 19889 3891
"220622_at" 12213 7497 9654 12575 9856 10075 6965 12662 8228 12714 2017 9622 12520 11145 4060
"220623_s_at" 13855 13449 13861 8457 10008 15098 12418 14949 9048 17751 16000 7317 20875 2844 8240
"220624_s_at" 11303 11876 16181 6405 6205 5088 11098 12583 10211 14645 10223 11234 3024 12528 4786
"220625_s_at" 10484 5905 12072 6820 4673 5785 13471 12691 6044 10850 12019 9512 15039 16026 8334
"220626_at" 12450 13331 18247 9430 11609 9254 9093 10975 10480 12697 9905 14700 6843 15904 3531
"220627_at" 20341 15345 11613 11342 4098 5408 10581 9362 9627 13076 7021 11997 2059 16058 3075
"220628_s_at" 9821 13137 10449 8080 7429 8931 8321 12431 5347 11902 9823 10198 10441 11697 9844
"220629_at" 13792 12419 15530 9047 7268 5978 8160 10458 7622 12121 11545 10712 7457 13525 5388
"220630_s_at" 14332 11245 16711 7390 12536 4670 9873 14239 8188 14891 9122 12570 10761 17465 11218
"220631_at" 22016 15447 21916 21366 21520 21784 16009 15355 22278 19303 21802 22278 22078 7759 19617
"220632_s_at" 14245 1420 628 13211 12622 4290 9529 3781 12145 973 1054 985 2613 19592 11365
"220633_s_at" 14120 12184 3958 17077 1108 2531 15950 5805 14590 9320 19027 4226 16705 7224 21450
"220634_at" 10870 6448 12387 8845 7263 4720 7925 9098 7716 11689 11703 9860 8818 14782 5589
"220635_at" 15031 11807 15150 6557 6761 9507 10042 12071 6423 9816 11032 6757 10345 13260 4975
"220636_at" 13837 5225 10775 7311 4484 13487 11379 14240 4332 12985 14400 13492 4772 17063 10302
"220637_at" 15372 7448 14552 12425 7411 10017 5079 13037 4123 12493 14367 11293 11814 16392 4653
"220638_s_at" 11624 11203 12406 8719 8455 9410 8034 13664 4607 12246 1322 11816 7899 12544 5257
"220639_at" 9736 8604 17638 7472 8289 5221 12232 14715 6743 2816 9816 14501 237 12376 10083
"220640_at" 15102 9951 13727 14421 12330 7757 1252 14709 3689 13671 111 9466 4385 20651 9717
"220641_at" 8361 6717 10066 10130 6103 12951 11825 4084 12838 790 20938 11511 16139 12703 7935
"220642_x_at" 1613 1139 2457 1193 1292 547 499 3079 1449 2350 1985 561 1862 1719 1503
"220643_s_at" 5186 14495 5066 2991 16844 21652 11260 20474 16481 2650 4489 6392 19019 12606 20772
"220644_at" 12170 6898 16116 11519 9458 7028 12239 7953 10972 14882 14011 12008 7884 13683 4101
"220645_at" 14816 11596 12064 10404 10335 10108 3247 13255 8606 10565 2570 9281 10740 14552 6139
"220646_s_at" 16372 12204 15505 7955 9683 7157 10073 14641 6409 13762 4635 14659 12506 7882 10193
"220647_s_at" 21596 13937 8735 17334 17751 17570 21973 5325 17962 19884 17235 16803 16432 21936 18825
"220648_at" 6487 5996 13743 9572 4218 4709 8840 13198 7444 10419 10050 10081 8531 13149 6319
"220649_at" 12374 10809 14802 14131 8401 7987 10593 8638 11355 10257 14852 8659 8270 16460 10032
"220650_s_at" 10303 342 11262 14465 3896 6761 9378 17141 8306 5934 22084 20005 1433 21035 11552
"220651_s_at" 20784 19531 21853 20902 21942 21959 4161 21923 21955 16386 22238 21460 19252 12146 22206
"220652_at" 15247 12549 16750 12756 12257 9994 2634 9738 12086 11870 13101 13808 6799 751 10154
"220653_at" 3599 14924 13113 13428 8104 5339 8353 12151 6556 19815 17307 11185 229 9583 3863
"220654_at" 15867 12511 12404 9276 8446 8534 10589 10368 7974 14264 12549 10320 8660 13916 7860
"220655_at" 14586 6288 12833 13637 7906 8874 6280 12239 5454 11348 9644 7796 7697 15897 5950
"220656_at" 11452 8945 13402 8326 11972 9206 8689 10228 4668 11766 12212 12404 11051 14874 5308
"220657_at" 10608 9968 11094 8206 5354 12065 13358 14232 9732 16758 13752 11014 11566 16829 10987
"220658_s_at" 8819 21772 21585 19549 18183 21787 13684 4575 14728 19076 19217 15279 14834 12268 14838
"220659_s_at" 21823 13999 21275 642 17167 1870 6017 189 1503 20314 16722 17417 22184 3249 21107
"220660_at" 2814 3027 17955 12451 5961 14116 6472 9393 9946 13575 10579 8653 10845 13019 10025
"220661_s_at" 4985 4273 21263 21649 21738 18437 21174 7059 21285 21362 9719 20589 15072 19854 22125
"220662_s_at" 14584 8929 13934 6259 11860 14054 8694 14938 4964 16631 12883 13092 12175 20186 10694
"220663_at" 11018 8474 13533 13583 9851 9020 11932 9625 11569 11726 14420 9300 12632 1197 7154
"220664_at" 10343 7593 15053 12009 5684 14355 11788 8120 5163 11634 12685 11027 10544 16852 11081
"220665_at" 17080 20199 14861 13636 5225 4705 10477 12233 4892 11851 12548 7941 2554 17497 11524
"220666_at" 11447 12759 19534 8116 5304 7032 20109 8868 8092 18592 12964 4176 13326 22207 11050
"220667_at" 12357 6346 13876 6238 8636 11320 6330 14848 9287 15383 15798 15337 12666 4989 11749
"220668_s_at" 19709 20882 21777 18252 21727 22017 262 1176 22037 3781 6506 19038 20742 10275 16597
"220669_at" 14945 12139 20997 20482 739 6726 18439 3154 17805 4160 9561 20885 3787 20458 5023
"220670_at" 15407 8823 12784 12217 12504 8835 9334 10689 5502 12464 10430 10126 6649 14401 6492
"220671_at" 6523 13965 18831 7749 2602 11663 715 20861 17901 3639 22177 20135 5516 11495 18144
"220672_at" 12907 12175 10422 7113 12970 10420 201 635 643 12818 2933 1391 19720 21397 4340
"220673_s_at" 13355 9659 18428 10904 4251 12429 12654 9250 9835 9843 10340 11720 12108 16901 8428
"220674_at" 10758 16629 10162 14852 12423 7027 12686 10713 6109 4872 10533 9071 11496 20886 5046
"220675_s_at" 12638 7912 10663 5959 5585 5423 9757 13294 5625 12733 11554 14404 12559 16444 5912
"220676_at" 17388 9948 10049 13807 10807 7938 5499 12707 12119 13933 13533 10908 9836 11221 10216
"220677_s_at" 10045 6418 17937 10271 5239 9185 11805 13710 7323 7247 11019 7257 6642 14449 4061
"220678_at" 13360 9311 17169 10502 8341 4873 7434 13077 12305 9967 20566 8574 11542 17163 6980
"220679_s_at" 13448 8768 16782 12911 12193 4852 10570 1636 7407 14143 4138 8685 6751 16642 4652
"220680_at" 10630 8772 9815 13857 6725 9429 5063 14623 1321 9570 14152 8372 7188 17100 3192
"220681_at" 10844 13103 15692 12579 4454 9697 7529 9938 5208 11515 11859 13568 11766 16612 6733
"220682_s_at" 12707 4849 11962 16758 20692 7688 783 19900 15043 21746 8871 21808 16682 4563 11677
"220683_at" 20691 16212 16669 11804 5394 10202 6490 9672 6196 13136 14195 8825 9513 15074 9490
"220684_at" 233 2755 18437 7148 9131 14612 6513 9095 6312 8785 11641 10486 11055 14003 4826
"220685_at" 14863 5995 7553 15259 1615 13819 13404 21839 11335 21307 19110 18518 22188 21864 12336
"220686_s_at" 8779 20171 13135 10548 7354 9971 918 14582 11084 9742 14512 10829 10031 5622 9421
"220687_at" 10205 5554 18259 9943 13016 6049 622 11447 6954 20752 21223 12799 7011 685 3904
"220688_s_at" 21430 21694 19651 18658 18242 20317 21945 16102 20891 21360 18134 20235 15090 22081 19424
"220689_at" 20262 2327 11947 6852 9334 5708 12767 13599 5341 11669 10108 8151 7172 15327 9803
"220690_s_at" 19336 19293 19537 20748 21403 20926 19340 17819 17518 21657 20217 18912 19873 19161 21861
"220691_at" 21887 8513 16407 7184 12537 6953 16177 16149 10545 2051 3057 2075 19454 21929 7527
"220692_at" 19394 7399 5748 15290 7952 7261 3251 16928 2657 7727 22278 3377 2773 4677 11575
"220693_at" 8249 12777 13295 6772 4793 8940 11960 12231 4653 10182 12748 11518 11878 1243 5342
"220694_at" 3235 20977 13688 17658 13007 6885 1784 17419 16420 15525 5390 21372 16288 11083 12891
"220695_at" 19539 10866 12454 8741 4785 9383 12357 14058 7599 14155 12114 11539 9389 14851 6582
"220696_at" 21230 8844 11252 7158 11411 6060 19153 11298 5822 18780 15720 11208 8305 19384 3772
"220697_at" 15334 7222 9833 6423 10940 6274 6102 13518 9430 3501 10511 7920 3471 20174 9048
"220698_at" 17668 17141 14048 13529 8146 14225 6023 20660 12667 11723 1872 14305 2284 5011 7405
"220699_s_at" 21705 11959 13735 10909 4876 10046 8381 7672 8302 11494 11690 12367 10755 16528 6916
"220700_at" 9535 10899 14780 13415 9735 15351 5986 2556 12887 20556 11132 19267 10013 8138 7678
"220701_at" 1673 3444 15072 7950 7939 13237 6178 10947 12955 15975 12304 12546 2485 20223 4551
"220702_at" 21691 1495 20070 21083 20268 6888 17546 7116 19875 6055 3470 19823 2382 9211 17525
"220703_at" 2402 3653 6854 3731 1030 13767 1885 18996 15280 20488 8299 2349 22094 21706 4215
"220704_at" 13816 7543 13660 6416 8247 8610 14012 10517 5810 20701 12470 11885 5267 10556 5455
"220705_s_at" 1299 18294 16660 13064 5791 5578 9098 15140 11407 4538 11067 9150 12631 17311 4350
"220706_at" 9561 11614 12419 8874 7098 9279 7318 10246 6756 11126 13073 9410 7460 12669 6605
"220707_s_at" 869 10498 21957 2548 17131 18911 9058 9944 21447 6555 14303 21369 18997 22190 14770
"220708_at" 7331 471 10019 17443 15308 6391 2217 14868 1500 11107 11978 3193 3514 21755 9196
"220709_at" 12430 7894 14540 8269 6427 9898 5753 13024 9246 10759 11695 10261 10364 15870 3533
"220710_at" 12052 12609 20540 17703 19960 11666 20015 9261 20960 18375 20768 21045 19959 21066 11860
"220711_at" 16206 8896 13622 13357 19654 6672 14855 14137 19786 5069 8194 5879 13551 7477 4896
"220712_at" 16920 4141 15990 9666 6037 7176 1917 667 525 7314 6924 21096 4550 9106 8877
"220713_at" 21590 562 10111 10844 11350 11890 9339 13864 9775 9835 13046 8145 18141 15413 11864
"220714_at" 12901 3567 15182 12811 4271 12085 10988 3014 10287 10214 17333 13522 10942 13691 7391
"220715_at" 329 22075 10210 14991 12903 15240 12653 9828 15736 16813 1886 21584 13847 20823 10593
"220716_at" 3355 1445 19438 19526 16864 6715 20776 9179 17194 475 1155 791 14871 342 2330
"220717_at" 11881 10933 13350 15301 5835 14269 10156 9641 5278 6453 15877 5158 13032 17640 613
"220718_at" 11620 6588 17088 14979 4995 11283 4437 12191 9677 2980 8494 10778 1349 14686 7905
"220719_at" 14027 12594 15336 19246 13018 13366 1003 12281 6481 18872 9588 19075 20466 2004 8326
"220720_x_at" 8773 21545 19469 22096 16234 15525 2160 1635 22185 18491 18869 5955 17979 9022 15561
"220721_at" 2517 14297 348 1158 406 872 2019 483 255 19701 6822 2392 185 8220 4028
"220722_s_at" 15425 7789 12375 6491 11805 4806 5346 11236 4131 13731 12445 7640 9797 15008 5870
"220723_s_at" 12676 13313 14921 12438 10739 6193 10766 724 10266 3264 8019 11555 10118 13285 5604
"220724_at" 13291 9616 15434 9743 10320 9883 4778 1818 7574 11016 1394 14004 7017 17172 7700
"220725_x_at" 7878 13664 18790 21423 1224 16578 18650 891 22244 5973 7177 18394 3625 3750 1438
"220726_at" 13358 11565 18403 7355 4491 10724 12690 427 5348 3117 647 17236 2060 13028 11077
"220727_at" 14155 10339 15720 10054 10590 14990 188 7828 8515 3771 12362 19541 20999 170 9211
"220728_at" 7301 6419 9113 20914 18431 10742 15091 1279 13307 7232 16500 17359 18406 3489 19169
"220729_at" 14693 12494 11010 15409 7869 5522 17202 11535 8651 20704 18087 1814 1011 6980 10458
"220730_at" 3965 1759 1908 259 13565 1502 12950 996 15615 20751 2970 1076 1526 2240 2651
"220731_s_at" 6471 19992 6666 18795 13409 3352 812 2110 14689 2684 3811 1594 4394 5210 13964
"220732_at" 12189 17391 18158 9629 7648 5550 6609 10839 10539 21580 8312 18077 21212 3394 7295
"220733_at" 13602 9492 16584 10724 7192 10351 9856 14340 9727 2549 14712 11676 9909 3012 7410
"220734_s_at" 20831 21979 4774 17315 3457 22203 1205 21031 21088 5513 20637 21551 20481 11013 20546
"220735_s_at" 11209 8751 5776 15585 16537 13542 6459 21760 3199 8086 6461 17016 794 1124 702
"220736_at" 18030 9832 16275 7229 2092 6792 12484 15017 5484 10754 7830 12929 9792 16760 10203
"220737_at" 1089 20245 11979 11568 8035 15027 1838 428 783 10909 1301 19741 16813 10020 3109
"220738_s_at" 12111 7834 13946 8550 8951 11319 13376 17849 5028 4992 20699 13986 1883 18060 8797
"220739_s_at" 18793 17656 20505 21942 22012 22089 21270 21083 21618 21435 16992 21068 21163 19752 18934
"220740_s_at" 860 2139 2136 1131 15742 6046 579 2744 3653 7198 8072 2008 21286 7344 13900
"220741_s_at" 8303 14644 3634 16919 17361 2665 17527 5207 17232 5385 9726 15922 16091 7357 17028
"220742_s_at" 7656 19045 4042 17010 19432 15717 18360 5243 18944 18908 6296 6608 15714 18237 16791
"220743_at" 15547 7818 15194 11645 6249 12670 5964 7881 6958 20940 14313 8008 9571 20628 11662
"220744_s_at" 10304 11514 3887 19711 19496 21670 21396 7458 21297 7227 5145 6681 3354 6325 12004
"220745_at" 16907 2702 14571 7857 4920 9438 10704 13274 7367 10794 14043 13826 8939 13687 9587
"220746_s_at" 16704 13912 18725 4688 19916 3935 14679 20732 17090 16858 7628 17933 14168 6483 19313
"220747_at" 11322 717 16330 14233 11444 5081 6103 14989 11593 5912 450 14417 7874 876 4923
"220748_s_at" 20200 21251 20864 5009 22125 20938 21338 1775 15610 21526 16223 21313 22108 12168 20358
"220749_at" 2716 3145 18354 14523 11382 11883 6950 14706 5920 10410 501 3568 11300 15234 6607
"220750_s_at" 2315 14453 9510 3269 20194 672 3229 6292 17913 16027 6612 20338 20593 8654 13873
"220751_s_at" 11324 12075 18213 6128 11925 12150 7560 11195 7445 11937 10449 11004 8645 13392 7018
"220752_at" 11668 10337 12100 3845 9466 10063 7469 8277 4766 13662 13597 13588 10095 7431 6906
"220753_s_at" 9274 18366 2639 16175 18283 525 590 4275 16094 17481 19713 5984 14133 7093 18338
"220754_at" 16605 9542 14957 5947 5521 10253 7580 11165 7447 11554 13903 12857 8483 15893 6009
"220755_s_at" 8640 14937 6563 18882 17031 18234 1741 4896 13773 16390 8327 17107 14042 5188 13520
"220756_s_at" 9633 11238 12152 15276 10063 6500 6801 8193 14355 11984 14385 5154 8765 16762 3581
"220757_s_at" 21748 14795 6282 20764 279 8120 3857 1330 17629 2174 4512 17670 16130 3128 15995
"220758_s_at" 4997 16420 14051 8189 6463 14897 9737 10041 10942 14900 17488 12517 7868 11151 3963
"220759_at" 13411 9481 16899 10528 11266 9251 4460 13576 4786 8968 10030 11633 10389 14919 11118
"220760_x_at" 6218 15887 20793 21835 535 2591 4120 5737 1773 8172 21848 19790 15247 10856 14841
"220761_s_at" 20265 17475 5188 18550 16746 21260 1849 21422 20558 1186 15529 18426 18695 1773 17693
"220762_s_at" 7375 14596 4980 21744 16619 295 19692 4535 20248 1571 16847 21706 13026 4774 16088
"220763_at" 12963 11559 18099 9841 6871 12547 4578 9921 4353 14178 12179 13133 7222 13434 5670
"220764_at" 17017 16414 3086 21574 421 15930 13761 2458 3889 3393 16828 18409 16039 1480 22039
"220765_s_at" 16775 757 11369 8488 5882 13332 9512 747 9693 5046 1925 12387 19581 19335 11780
"220766_at" 11397 10283 11917 10007 8795 7070 12760 3596 10891 17505 15018 14139 2405 17300 10730
"220767_at" 9580 6467 17307 8489 4406 6472 6670 13589 10155 1091 14495 13774 14202 13517 7870
"220768_s_at" 5273 14331 4132 4614 15503 19804 13628 19182 17979 6274 8179 3003 13844 9609 13456
"220769_s_at" 9157 17765 17357 9547 6318 7849 6932 15190 9131 9472 617 9723 19473 21325 8827
"220770_s_at" 18963 16426 5760 19884 17323 15974 14662 20948 19192 16788 22188 4076 19739 22094 21254
"220771_at" 14786 8221 4136 19403 2638 1030 11891 1391 21824 2959 2084 19384 19574 13718 20861
"220772_at" 13372 7365 12458 9310 6978 8593 7688 10688 4443 11645 13708 11384 7728 16608 5335
"220773_s_at" 2779 14881 8597 3274 1515 2098 1146 4489 15291 8598 4244 7242 6062 4161 19282
"220774_at" 10893 8666 14391 7849 7654 5628 20300 14872 8537 1740 202 2046 19467 311 9637
"220775_s_at" 6956 2245 9395 18915 13352 18491 900 4440 17875 2254 7368 19767 14476 650 19064
"220776_at" 21012 17935 16413 13742 12814 12933 4198 15176 12928 12399 1093 8642 15301 925 3541
"220777_at" 5325 17750 17640 18566 12560 6051 8195 1888 10985 10477 21082 3405 2954 13452 15959
"220778_x_at" 21578 20726 17598 13286 9054 5609 8650 10846 6043 8373 7912 12459 1591 10361 9167
"220779_at" 12897 9939 1070 15559 6709 5112 9136 13101 5718 13825 13793 12808 18517 14735 11871
"220780_at" 2440 2297 13 31 15 132 463 14440 1798 1727 1472 25 139 13939 902
"220781_at" 7939 12846 11019 10213 9645 8040 11537 13684 10954 8260 14279 9316 7082 424 10294
"220782_x_at" 12102 621 16174 10207 11108 13870 5805 19626 6683 20500 15413 3452 9283 15479 4368
"220783_at" 6286 5048 11165 14263 6995 11903 12470 10814 6559 14279 10414 8705 6870 17181 6332
"220784_s_at" 14568 6765 15128 13934 8510 14736 7273 15005 2444 889 15591 11843 17930 10063 4925
