"inst_595" "inst_622" "inst_662" "inst_841" "inst_958" "inst_1715" "inst_2865" "inst_5084" "inst_5509"
"217425_at" 8221 6152 10634 8521 7440 14515 5226 9332 8242
"217426_at" 7912 11543 6944 2435 21810 6991 12005 19293 904
"217427_s_at" 19591 2258 19122 3190 22275 21950 16060 18389 22153
"217428_s_at" 7649 9379 12587 5757 6295 8736 9756 21583 16224
"217429_at" 882 2828 12463 9130 9397 13260 4022 11940 7228
"217430_x_at" 4402 14089 1350 11144 10309 5754 11919 60 19993
"217431_x_at" 7711 9307 12722 13287 11717 13209 8761 11807 11403
"217432_s_at" 2166 1215 13668 16632 383 15696 16781 18844 2868
"217433_at" 11713 8120 8850 13842 11724 7672 4367 21888 5131
"217434_at" 9093 8409 8122 12477 9586 15549 8662 12036 6839
"217435_x_at" 19232 10378 15142 12246 8809 15554 7725 10127 6885
"217436_x_at" 3260 1878 4276 21700 3070 1369 1476 3339 7131
"217437_s_at" 20907 17834 5212 21524 22060 21555 21508 15501 22140
"217438_at" 8261 10465 6778 11091 4957 14341 6106 12480 7134
"217439_at" 2434 13713 21457 8906 7035 7287 7965 10213 9747
"217440_at" 8224 11646 10840 13592 5990 10296 5407 11894 4739
"217441_at" 7082 4143 4706 6948 10179 8839 2568 1217 22038
"217442_at" 9641 6956 6754 11517 9748 7776 3779 10693 8155
"217443_at" 13913 5679 6162 6047 5693 10090 9546 13078 2980
"217444_at" 10786 11685 9275 17343 12144 10836 7150 16024 10962
"217445_s_at" 18276 9498 1597 4719 19530 21321 18372 14611 5230
"217446_x_at" 7131 866 4416 7834 19084 19403 10468 20136 15185
"217447_at" 1813 13327 7730 6261 9442 9406 3667 9752 8569
"217448_s_at" 742 16489 14817 5732 19308 1177 17409 20647 2282
"217449_at" 5887 4452 2168 8297 12386 5902 7565 16285 19704
"217450_at" 20005 11242 12336 6852 12355 7295 9115 11835 11791
"217451_at" 11722 3067 8386 6138 9479 10130 3231 13168 11725
"217452_s_at" 14252 12776 6927 6458 11937 7207 4573 11608 11637
"217453_at" 20406 4298 3579 12683 7223 9264 19142 8046 19654
"217454_at" 8130 7745 12246 7965 9769 10514 3934 10424 6886
"217455_s_at" 4052 9120 789 10665 6640 5466 3630 10668 1362
"217456_x_at" 1041 18749 3901 5438 643 3162 11851 15489 4423
"217457_s_at" 16259 2469 16646 19206 19694 18124 18168 15510 17578
"217458_at" 21192 6878 4404 8544 8513 11594 3610 7438 7483
"217459_at" 14516 5258 9651 14467 8648 9992 7348 11456 10559
"217460_at" 7803 4067 6362 9961 11119 14682 7603 7475 7485
"217461_x_at" 174 4887 9987 21597 16680 20584 21896 22051 21321
"217462_at" 11196 3002 8418 14523 3374 14431 9412 9890 8310
"217463_s_at" 11328 7777 8070 11092 4353 10192 3576 10699 8750
"217464_at" 8463 5989 9114 14155 5215 12847 9409 16558 19946
"217465_at" 611 5904 18840 4844 19673 2651 1822 15792 20988
"217466_x_at" 206 14243 390 3442 13843 22270 21564 15259 2167
"217467_at" 9696 10656 12557 862 11637 10550 2658 20633 21538
"217468_at" 15632 635 19081 10619 10094 14384 8665 11972 277
"217469_at" 8983 4877 12439 3953 12329 12856 2695 16624 13007
"217470_at" 9733 7849 7503 7038 10629 13899 8920 9003 11702
"217471_at" 4993 4693 12257 9748 2715 11419 15094 22059 3971
"217472_at" 17052 5518 12339 10277 7628 723 7322 12102 11267
"217473_x_at" 18620 1372 14333 6688 12525 4559 4008 6146 4837
"217474_at" 6618 6545 20459 13347 6238 11205 8974 12812 7381
"217475_s_at" 10434 7321 7676 6739 518 2131 1423 3592 1564
"217476_at" 12743 5821 10018 9490 9450 9930 7161 7801 13037
"217477_at" 20087 2967 20968 6890 4461 11303 4531 12679 9147
"217478_s_at" 4851 9737 15674 12056 16287 923 1612 21911 16772
"217479_at" 12537 4175 7218 7599 12490 9579 373 9412 13065
"217480_x_at" 19480 1761 5524 11970 10386 17757 8001 2555 14682
"217481_x_at" 8889 6318 9573 5968 9314 9564 152 7655 12224
"217482_at" 17129 18863 13983 20600 16423 16600 15863 1088 18386
"217483_at" 16562 5422 11764 8540 10998 12062 5858 8688 7939
"217484_at" 1463 6763 1156 7003 6290 3924 6744 13591 5363
"217485_x_at" 424 14620 5108 15871 3728 19525 18183 7079 4828
"217486_s_at" 16350 4455 950 19034 19583 16877 21366 21326 19729
"217487_x_at" 18924 475 8404 5929 8898 903 9807 21755 5135
"217488_x_at" 14140 5809 7714 14090 3475 7311 634 21345 1143
"217489_s_at" 14229 3434 12921 7775 7038 19422 7702 9432 10271
"217490_at" 10539 4846 7192 1149 9418 11319 20976 18470 22160
"217491_x_at" 16754 16311 3268 17124 16051 18982 11275 6018 17358
"217492_s_at" 16947 16744 11688 16598 18467 17648 19629 14778 15749
"217493_x_at" 21865 3016 22001 12027 11925 11275 4505 13205 7449
"217494_s_at" 9349 7356 7068 5728 20483 11497 19750 2803 18052
"217495_x_at" 9083 5314 9892 11155 7639 7841 5027 12158 11146
"217496_s_at" 4675 2152 1465 18315 15260 1801 11994 18433 14088
"217497_at" 14572 6326 7101 9708 9458 17141 7062 11908 6537
"217498_at" 7821 11074 9540 21291 16320 13193 11250 4739 10253
"217499_x_at" 17333 1678 2219 2609 1734 2951 16811 3440 17178
"217500_at" 19726 10857 9164 8290 8499 14574 7107 11117 7077
"217501_at" 1714 10201 35 4092 2203 22134 19095 3926 19350
"217502_at" 1086 3534 20117 6423 7890 2046 5864 1869 7397
"217503_at" 5386 5539 16931 14675 14082 3485 9945 20468 15143
"217504_at" 8808 7832 9082 12783 12341 13210 9779 8076 9852
"217505_at" 11488 9561 12329 1101 6035 11344 9082 9797 7690
"217506_at" 13742 11814 3560 7241 11285 16447 7786 467 11672
"217507_at" 8134 2167 5818 10121 6307 14309 6102 10563 10488
"217508_s_at" 4277 12091 21753 16371 20175 1180 18192 19610 4127
"217509_x_at" 6433 643 293 7532 2921 4005 329 758 141
"217510_at" 11026 4464 11279 12539 9289 7703 6555 10341 9488
"217511_at" 1146 1639 6527 415 8525 13788 17891 1848 18990
"217512_at" 11858 13442 14467 8768 7959 8093 6078 9087 9392
"217513_at" 9348 3710 12503 7545 11823 5107 7613 16318 8550
"217514_at" 18992 3107 13029 5883 11752 6983 3219 8283 6842
"217515_s_at" 21821 1805 12780 1095 13027 6365 3644 10513 11361
"217516_x_at" 15465 429 22270 11981 8110 7678 21143 1322 19777
"217517_x_at" 21783 11734 11788 8270 2081 13648 13348 20952 16251
"217518_at" 2674 20026 17866 1715 454 8217 907 914 333
"217519_at" 14837 3015 12342 6243 6778 6207 4338 3442 8706
"217520_x_at" 1551 12561 13477 8360 1823 758 2659 15858 104
"217521_at" 5084 10181 6473 9893 10415 16340 8275 11586 6969
"217522_at" 13519 7709 6855 13707 6669 13358 4372 10515 12518
"217523_at" 10341 9350 3768 669 55 3590 11753 18498 21322
"217524_x_at" 8164 5399 12309 1419 10523 10590 6666 12918 12937
"217525_at" 2532 5204 11547 9875 7196 11289 7446 12260 10111
"217526_at" 4538 14297 21224 3644 21558 16991 18033 2597 16672
"217527_s_at" 3858 14340 3170 19666 18625 20393 13619 2522 17381
"217528_at" 9337 8063 8798 9479 4079 8328 7069 10321 13049
"217529_at" 14304 9284 6912 21800 3377 17373 10292 17782 11920
"217530_at" 12429 11810 6308 12760 9044 14248 7530 7727 7513
"217531_at" 14808 2751 8075 7393 10565 10428 453 13089 9700
"217532_x_at" 8818 8521 7287 7502 7498 6728 3259 8255 12659
"217533_x_at" 17742 691 13049 7031 9524 14398 4424 1187 9341
"217534_at" 9736 13412 7040 1153 20094 22069 2800 1653 18835
"217535_at" 14621 3662 11498 9322 11496 13200 3325 728 10260
"217536_x_at" 7648 4519 8595 660 7103 15111 9812 19617 561
"217537_x_at" 12473 12960 5683 8760 11603 9795 3072 9341 10170
"217538_at" 20976 9991 20202 7646 2315 9167 22007 3179 21967
"217539_at" 6750 13231 12359 3976 7057 7580 15472 20884 9730
"217540_at" 12884 8851 9995 7522 8888 13688 12704 6612 565
"217541_x_at" 15285 426 19064 19643 1186 7745 2057 18237 1718
"217542_at" 4110 12489 11292 791 95 11225 19370 15094 20201
"217543_s_at" 6614 17788 1526 16288 15747 16349 14871 14071 19154
"217544_at" 11859 3289 21909 7706 6089 150 12119 19248 2427
"217545_at" 10243 10577 11809 10354 11126 12640 3207 13053 9204
"217546_at" 11591 8585 2575 10081 4815 10827 6236 19220 10356
"217547_x_at" 3951 11128 15758 1667 19260 1261 14509 14139 22250
"217548_at" 7243 14025 2668 2598 15477 7694 11723 210 7827
"217549_at" 2942 13074 704 12467 12277 17130 1057 2713 656
"217550_at" 5660 13524 19171 672 19967 16945 19880 21467 2309
"217551_at" 19674 20825 18372 17281 18927 15616 19863 16643 3950
"217552_x_at" 12516 4000 7258 6716 11598 22142 8467 12305 11701
"217553_at" 7775 6729 10381 11087 6769 6501 8874 12552 9289
"217554_at" 17874 5501 15083 19857 6595 20806 20110 20236 21598
"217555_at" 10658 11889 6222 16520 9948 5359 10782 19979 3822
"217556_at" 14553 3703 6543 7054 11170 14253 2966 249 10942
"217557_s_at" 15830 13504 6845 9430 6265 15233 3403 7764 856
"217558_at" 6517 5748 9668 14326 4956 9417 4876 757 20917
"217559_at" 12354 7325 9208 6569 18476 20280 19767 20855 232
"217560_at" 1689 9062 18975 11162 12320 14199 9374 9700 9274
"217561_at" 10253 8553 17121 8528 11951 9143 6644 10765 12946
"217562_at" 22247 13822 9156 22268 22278 10257 22196 12190 21899
"217563_at" 11949 13334 7558 8549 11654 7292 4302 13297 9709
"217564_s_at" 13461 3742 7399 7011 5260 9092 7578 21614 9784
"217565_at" 13514 12851 12972 10396 10145 11235 5629 9918 9638
"217566_s_at" 12603 3099 12474 10873 7994 7215 9456 8745 4353
"217567_at" 15547 4782 6397 11787 4270 1920 6288 8481 10329
"217568_at" 12901 13262 11212 8775 11607 15678 4076 9221 6925
"217569_x_at" 7986 7022 21165 8686 6127 14726 4244 12541 18833
"217570_x_at" 11292 3155 8987 6545 11568 13107 9582 8693 7901
"217571_at" 7689 5202 6377 13388 11570 3366 9027 14112 2525
"217572_at" 12181 6772 7165 12239 5272 10242 7512 8886 9317
"217573_at" 6955 17609 7359 1800 5413 15399 3942 10519 6980
"217574_at" 11273 3678 12340 8291 5787 8537 2081 3158 2243
"217575_s_at" 12252 6093 6692 9208 12023 9789 4908 10287 10961
"217576_x_at" 6108 11701 20758 7494 13232 4248 21782 1219 230
"217577_at" 7813 11302 12287 7056 10887 14850 7456 8759 9028
"217578_at" 9214 12595 10244 10658 12185 14597 7994 2424 707
"217579_x_at" 21154 16875 20338 1482 198 22007 21062 19906 18255
"217580_x_at" 873 13874 21465 7384 11132 14657 10669 20776 21659
"217581_at" 8282 9532 8170 10031 11773 6437 4088 9371 12451
"217582_at" 14428 6985 5997 9527 12015 10549 684 8082 11680
"217583_at" 14340 3223 8317 12839 10845 13503 4676 11899 10640
"217584_at" 7943 12979 19963 14156 13257 14469 11103 8777 13039
"217585_at" 4254 5162 17562 2943 21312 15560 12716 6321 18013
"217586_x_at" 1733 480 2983 2225 3673 17748 2679 2691 22005
"217587_at" 12320 12660 7863 8857 7784 7261 3111 9343 8192
"217588_at" 10862 9282 18596 5643 670 5254 392 2781 3924
"217589_at" 14515 12927 13080 594 12901 8232 4560 2872 4090
"217590_s_at" 8891 12374 12581 5842 10914 15371 9646 11506 6981
"217591_at" 7196 2418 530 14760 21988 840 19967 20578 21812
"217592_at" 967 9703 3867 14513 13098 4634 5473 11593 2029
"217593_at" 9129 8868 6257 14176 459 14856 10421 20363 2890
"217594_at" 11419 3389 7959 5866 13015 14923 3316 245 11742
"217595_at" 8708 5726 6964 653 17815 14913 17663 22006 12934
"217596_at" 14198 3112 9723 21202 11663 11221 4139 3966 12802
"217597_x_at" 9275 12283 8129 18033 3367 8518 1700 5990 5794
"217598_at" 3758 6399 2579 2139 2322 7903 12555 14279 13362
"217599_s_at" 8337 7549 5908 7278 4229 9541 4805 13965 11024
"217600_at" 21554 10301 12462 13466 5758 8664 5985 18238 11867
"217601_at" 20720 19051 17726 9422 9665 12958 17621 7730 9348
"217602_at" 21052 11871 19086 13164 1115 4990 22160 20562 21997
"217603_at" 18526 11882 15566 6025 5700 18676 9831 437 7771
"217604_at" 6102 11649 1044 1451 2036 16519 21823 21136 14677
"217605_at" 11972 10856 12861 1719 7355 7874 19904 6861 21592
"217606_at" 2174 7295 1025 293 955 3296 10175 17359 5544
"217607_x_at" 9652 10670 6915 18881 7136 7835 18462 21338 21546
"217608_at" 12425 11587 17405 22228 16620 11981 1397 17478 1822
"217609_at" 2027 5514 15238 18266 8429 4090 15413 5117 6201
"217610_at" 15782 1882 18579 632 2667 4988 2168 241 19522
"217611_at" 11679 6353 8487 9283 7596 8742 4112 8395 6820
"217612_at" 13002 3998 15227 456 22026 939 22266 16476 21361
"217613_at" 11750 12117 8561 11711 466 10456 101 8979 10389
"217614_at" 571 9177 19253 9234 11978 18191 7661 12404 4087
"217615_at" 8797 13544 6108 10803 4966 8365 6902 22229 15036
"217616_at" 3063 4970 11988 13189 12018 8897 4414 10062 6627
"217617_at" 4195 982 1266 2634 3587 6134 13208 3704 19470
"217618_x_at" 7376 6904 21563 20412 19690 16906 22102 18019 5118
"217619_x_at" 4855 23 186 5740 14561 1620 15210 19826 1149
"217620_s_at" 5719 2170 8195 20713 22108 21504 16232 21787 3623
"217621_at" 11476 4897 8755 6978 7249 12524 7804 10586 11844
"217622_at" 9023 1204 5113 473 19023 21314 21926 888 21622
"217623_at" 8805 5768 5745 10750 5897 9011 4131 9058 8170
"217624_at" 14604 8318 3321 242 13190 12097 20183 21245 18185
"217625_x_at" 16046 12166 6742 2348 11006 2453 18097 16937 21154
"217626_at" 7857 3788 6337 13704 12776 11627 16741 7490 9999
"217627_at" 6983 10801 5956 546 20692 21057 15648 382 3666
"217628_at" 13870 4473 6041 7273 5185 14936 9315 7985 8000
"217629_at" 20506 10199 19867 11641 5062 1200 9728 11777 1509
"217630_at" 11335 3920 10151 14488 2601 11391 21169 745 675
"217631_at" 21639 13018 22096 5790 21057 15048 19391 22200 21762
"217632_at" 12736 10875 11098 7940 14287 15039 21697 18130 653
"217633_at" 9900 2720 10650 14185 4847 11226 9337 14676 18969
"217634_at" 10864 10664 15014 10067 11064 620 7343 10942 353
"217635_s_at" 5572 18706 18030 1182 19539 11994 20835 14048 22070
"217636_at" 12734 9079 12457 11243 7146 6305 7196 9396 10116
"217637_at" 5032 6447 16419 11178 12083 11089 6266 10230 9131
"217638_at" 8147 5130 4995 7542 9755 14225 4722 15000 1216
"217639_at" 14839 7130 13886 9591 9047 15304 4962 8114 9687
"217640_x_at" 7186 9458 2966 21969 15151 4565 10672 19691 6038
"217641_at" 14859 3103 11364 8110 12291 6931 199 16001 897
"217642_at" 9063 11445 6462 11003 5374 6227 6724 7564 9407
"217643_x_at" 4479 9197 18462 18653 21580 11628 10927 21429 5439
"217644_s_at" 10238 12490 6990 21796 14684 11577 2625 22220 18435
"217645_at" 19860 1684 18459 20431 14530 20718 10162 18882 19362
"217646_at" 11738 10466 6707 18304 1982 9722 18436 15359 22194
"217647_at" 12989 11259 19460 14599 13624 15690 10524 16956 21306
"217648_at" 9518 5995 9896 8803 7775 10891 5173 10462 8997
"217649_at" 12229 5596 6355 11707 13211 10600 5846 16695 9492
"217650_x_at" 3064 600 6547 20689 21996 3772 22190 1023 21256
"217651_at" 13281 5347 12827 14108 1290 12243 20793 4711 19891
"217652_at" 6241 6134 4609 12601 8906 799 8297 11418 4005
"217653_x_at" 6445 2623 14885 3905 1988 18147 16722 1616 20545
"217654_at" 14120 4616 7929 11595 6569 10644 3716 9555 3837
"217655_at" 8218 4350 22065 7426 7229 18974 3527 17513 12291
"217656_at" 15912 4961 20890 7398 6445 20867 19223 1371 5683
"217657_at" 5385 2518 7578 6451 2716 15562 14964 16129 118
"217658_at" 8882 5787 6670 8029 8359 11619 7511 12660 8783
"217659_at" 18301 11858 9175 9960 11766 15450 6887 8991 19953
"217660_at" 10958 13230 9784 13660 11919 11075 374 5548 12799
"217661_x_at" 11585 12343 9113 9070 7921 10489 5581 9204 8093
"217662_x_at" 1012 15178 1625 2132 10638 2187 12867 20526 16785
"217663_at" 14693 11193 12611 6191 7142 9123 5708 17623 3263
"217664_at" 11702 7171 5980 7420 5040 11403 5545 21618 834
"217665_at" 20933 12973 858 22234 13350 2584 20809 21837 15824
"217666_at" 9737 3807 13055 9271 13307 14356 12789 16442 17998
"217667_at" 7489 3548 16261 1265 8262 2588 13309 18543 19019
"217668_at" 10369 5015 7683 9838 6948 11694 6891 8767 8555
"217669_s_at" 11786 8526 8356 13422 7539 10408 6143 16166 7689
"217670_at" 12278 13802 12442 49 11165 7299 16793 22013 2352
"217671_at" 7242 15658 14104 20817 2863 20672 2273 859 20362
"217672_x_at" 19060 6959 15054 21885 19024 19446 21884 22280 18492
"217673_x_at" 2315 21326 392 3002 2958 4814 16407 14430 5904
"217674_at" 13181 7485 9247 6199 10024 6172 3657 12121 11524
"217675_at" 11183 7468 8399 14192 7761 9759 5125 11620 9093
"217676_at" 912 2994 21964 6589 8660 18202 477 10486 7327
"217677_at" 6038 5634 2117 11726 16147 5722 18063 17834 15315
"217678_at" 6 1040 20 252 2448 1771 58 16971 5992
"217679_x_at" 636 794 17034 15339 18934 20169 20202 18490 21184
"217680_x_at" 15548 11999 21805 21259 1799 13801 20995 14485 18790
"217681_at" 3488 9519 19669 20577 17054 8249 18596 21731 21700
"217682_at" 20924 380 6918 4770 22205 21195 19052 21216 3861
"217683_at" 12488 7824 11844 6166 5709 7390 9222 9072 1742
"217684_at" 2833 2778 4118 3998 2166 7983 10806 6760 5398
"217685_at" 12314 4179 7550 14338 8370 14163 8116 8867 7464
"217686_at" 10002 11363 6934 8634 7317 8729 10533 9634 8022
"217687_at" 6746 9490 11316 13868 2738 244 270 10733 10474
"217688_at" 12863 7807 12357 6075 11954 11537 6974 7651 12310
"217689_at" 12214 11608 9948 14253 6419 7332 8134 19122 21229
"217690_at" 3357 549 16952 4019 14004 19829 21616 141 5103
"217691_x_at" 19482 14441 13626 16738 16164 3282 21660 20225 13562
"217692_at" 14882 4522 12760 10560 9091 15485 14854 21658 21432
"217693_x_at" 21675 4167 18725 21363 1237 19084 15172 18054 22106
"217694_at" 9511 7374 10696 6673 9516 11230 4850 11016 7787
"217695_x_at" 19651 10097 11306 6898 12016 13872 1986 21161 1522
"217696_at" 14008 4600 3606 6854 8727 14308 8702 10905 12600
"217697_at" 2861 10601 13079 13780 4517 13339 9116 6758 354
"217698_at" 8316 6736 8082 10991 5536 6693 3807 7344 7903
"217699_at" 13998 11378 12862 6905 11844 6391 4590 8864 13117
"217700_at" 1615 11123 13184 6133 10792 8326 5377 2143 18096
"217701_x_at" 12739 3271 12014 12349 2401 9647 10605 11574 13162
"217702_at" 13407 12206 9140 7797 12009 14410 5484 7589 9170
"217703_x_at" 20300 15540 87 8015 532 18843 14510 512 17226
"217704_x_at" 15181 4390 77 2971 20963 1136 19145 4376 22141
"217705_at" 8630 5057 12480 10846 11123 15086 4317 7792 12645
"217706_at" 13030 9762 7363 3462 12033 12938 12389 21843 8326
"217707_x_at" 3267 9124 1524 17859 17540 22186 20048 3474 13465
"217708_x_at" 134 15082 21277 6926 12691 9479 17592 19784 11323
"217709_at" 10384 11843 5926 12062 10102 8647 8047 13719 7888
"217710_x_at" 11705 12536 10147 13765 12325 10374 10701 11222 7565
"217711_at" 13689 11372 8143 14107 6088 7753 4038 10036 6471
"217712_at" 14842 13339 5983 6186 11870 13106 8471 9017 12419
"217713_x_at" 5043 2344 13710 12848 776 5502 16465 35 21452
"217714_x_at" 19181 18768 16287 2272 2950 1022 2128 22073 2165
"217715_x_at" 211 2682 17640 99 229 66 22250 21119 21975
"217716_s_at" 6275 18519 3357 4416 3302 246 11802 13741 3013
"217717_s_at" 15501 19788 15241 16882 14729 19710 13782 17145 15728
"217718_s_at" 18700 16378 4256 16397 14565 16928 11462 4515 13865
"217719_at" 5802 16559 17800 21289 3528 20699 12123 4261 18179
"217720_at" 5364 14892 4269 4545 14563 4903 10477 3557 4900
"217721_at" 17187 9921 1897 7870 5960 348 2596 17647 11987
"217722_s_at" 15192 14615 1039 3674 3785 18029 13826 5163 14709
"217723_x_at" 9476 9489 11182 8799 7627 9626 6260 9130 6564
"217724_at" 15233 20523 19099 17730 17138 20325 14156 16512 14803
"217725_x_at" 5727 21469 4020 19137 20817 16254 16468 15628 19939
"217726_at" 19523 20663 2288 17389 18156 20818 17156 15423 3905
"217727_x_at" 6861 15635 5029 5163 3503 4928 12685 16618 17126
"217728_at" 14898 19006 5060 21665 18411 19096 16090 5015 16639
"217729_s_at" 5711 16079 1043 15545 2106 20468 12805 5507 17649
"217730_at" 8080 11279 3078 13015 4663 2117 7546 3765 6432
"217731_s_at" 1063 17582 99 15759 21300 22160 14229 18360 19523
"217732_s_at" 6529 14676 16056 1726 2286 17665 12384 2572 17053
"217733_s_at" 17446 14213 4794 3659 2529 18305 2688 6550 14718
"217734_s_at" 16406 20209 20490 20987 18841 4330 10279 5667 17106
"217735_s_at" 19604 10353 3238 3769 20519 20487 1352 6189 1499
"217736_s_at" 4906 20190 16603 15786 14878 20017 11717 6511 18103
"217737_x_at" 18691 1374 4953 15993 19280 18716 16194 3727 18023
"217738_at" 7298 19467 18041 17108 20123 2933 17555 5914 19428
"217739_s_at" 6918 17693 3035 5388 16954 1286 17904 16855 17853
"217740_x_at" 7221 2675 1767 9060 3178 15891 2943 5807 13935
"217741_s_at" 4776 19077 22139 20028 18869 2108 18969 14785 14531
"217742_s_at" 16599 19931 20358 19626 20787 21422 18653 17713 17866
"217743_s_at" 2979 20859 18747 21100 19824 16570 20654 19869 16234
"217744_s_at" 6676 19748 5056 18458 13671 7784 17819 13915 5215
"217745_s_at" 22114 21412 13857 19537 21245 20125 21037 16160 20475
"217746_s_at" 19249 20192 5431 15474 13304 18261 15616 6830 5413
"217747_s_at" 15649 1380 2069 3153 13530 5683 10026 5175 3947
"217748_at" 7324 17066 2946 4059 16487 17245 14762 4731 13926
"217749_at" 17923 1960 19806 2336 13406 1564 14238 16823 4165
"217750_s_at" 18527 19875 19434 20194 17499 5791 16394 17008 16863
"217751_at" 6886 2483 4651 3021 3257 4995 13416 2978 14305
