"inst_224" "inst_384" "inst_390" "inst_447" "inst_849" "inst_966" "inst_991" "inst_1049" "inst_1152" "inst_1211" "inst_1548" "inst_1636" "inst_2671" "inst_3165" "inst_4435" "inst_5208" "inst_5571" "inst_5767" "inst_6170" "inst_6243" "inst_6931" "inst_6971"
"218999_at" 1847 10676 3189 733 17106 4668 8839 10956 658 13220 2003 10298 375 8705 1590 9884 9346 7883 1116 8873 9046 3226
"219000_s_at" 7186 1258 18401 14564 9474 20806 16601 17978 19734 5544 7059 16121 14671 19172 5033 18190 18056 13369 8867 20471 15994 18433
"219001_s_at" 16394 21755 2768 1995 3573 16217 16021 15802 2748 4925 20673 15655 12470 5224 3740 14560 11838 18185 12566 20269 14357 20248
"219002_at" 3547 1044 13807 1503 3212 2641 1967 908 17459 6618 17502 2969 12615 4661 17558 2366 2825 11746 5917 18202 1873 13605
"219003_s_at" 1821 18163 12520 12721 21832 15517 15274 17838 16885 20711 17433 21023 15865 20598 18130 2868 13710 4898 2004 21465 20806 19783
"219004_s_at" 18233 17749 12920 2744 5991 18084 18419 20577 17671 16242 21628 18376 12084 18347 17938 14125 12062 17996 6293 17763 17213 18400
"219005_at" 11333 6264 11275 8418 18212 10270 13063 3022 12589 15046 14258 5570 20202 182 9825 7559 8663 10637 10925 4078 1253 8265
"219006_at" 18896 10394 21278 5720 3145 19254 2728 19193 22124 4884 21630 17262 18558 16063 14039 15517 13895 13781 13953 18432 17113 14116
"219007_at" 18037 12375 19507 12838 3441 18353 17945 15431 15618 5626 5314 1161 11686 6066 17300 15096 14215 14578 6261 21847 18686 16277
"219008_at" 2150 13732 17601 12363 8514 13543 15840 16490 4327 12890 18099 2027 5113 4030 11379 17938 13409 8964 2723 17786 18665 17071
"219009_at" 2892 19779 15141 11907 876 535 723 7938 4454 18384 10791 1345 14975 5333 2493 20376 15894 1901 4816 332 170 136
"219010_at" 4318 10753 302 4703 364 15639 20996 15865 45 3100 60 16342 61 19628 12550 13801 15259 21916 50 18511 1733 18964
"219011_at" 12144 4742 8496 7352 13199 10229 11360 7001 9597 10530 11748 4847 7301 9938 7346 7403 7268 7425 15768 6349 5463 5716
"219012_s_at" 10648 11721 5621 15855 20185 2005 14612 13434 1166 6260 13528 15721 1201 21939 16849 22203 16898 4280 1246 2005 20122 16201
"219013_at" 7901 10679 13916 21110 1944 15511 19766 16815 21377 16051 20574 16629 17446 18105 3390 19160 3948 17609 10391 13414 19547 12823
"219014_at" 7902 15683 16179 2487 464 3089 1907 970 1831 17564 18964 2720 3669 20282 3825 2428 2617 14918 5284 17023 13052 1924
"219015_s_at" 15799 11096 3935 20189 2143 15039 2212 16662 17387 6130 20563 18048 2433 17927 15440 6040 4099 18520 14013 15634 16554 17555
"219016_at" 6971 21956 17457 20663 6927 16464 16394 18884 20286 872 19924 15767 14729 18713 12071 1461 20323 2117 824 20561 16019 11927
"219017_at" 15608 15419 3130 20828 4519 18076 19703 20928 15631 4047 2150 14726 11916 5471 18996 1330 15907 5017 1705 21996 20967 12109
"219018_s_at" 1222 21512 7633 22006 21451 14903 20754 9211 1206 17022 18026 18513 683 1251 2821 5430 3030 903 1145 17883 16920 22017
"219019_at" 11981 7940 9222 8367 22095 13366 21352 9337 1930 3916 6793 910 15747 3841 22137 22056 597 3906 13341 18670 17648 2469
"219020_at" 20843 15431 21514 17682 19898 21046 21838 20570 2193 21333 17852 22152 18398 13863 14666 15087 21312 2761 6068 21148 15005 22237
"219021_at" 18929 2841 19111 15310 10408 20819 4906 10563 869 402 13397 1141 1331 4017 19341 15644 16647 14190 13240 15557 17540 19350
"219022_at" 6190 15800 19887 19408 2872 3578 15744 20605 21861 1429 20669 19111 18163 6233 6223 18902 3579 12536 9889 2644 16065 13170
"219023_at" 5169 20682 20829 1570 9588 17667 20397 21741 21927 1995 20893 20746 19599 18402 16070 15865 11883 14815 11726 21525 21345 21058
"219024_at" 21549 17929 12156 21999 20670 18884 19420 841 7750 21651 15875 16422 21075 5339 17695 18156 13231 1899 3504 19447 16359 19380
"219025_at" 17080 21241 17936 14234 16549 4752 7384 2855 8239 8627 17652 9086 9730 8647 9125 10041 392 11545 13701 11057 5365 10307
"219026_s_at" 19194 4896 7460 6302 12372 19697 1323 12780 7793 1726 16551 15344 10246 17002 13421 20480 11851 3300 1102 4741 12320 11446
"219027_s_at" 15053 13965 21282 15437 9771 19082 1950 16028 21022 17520 21283 13981 20200 15855 16733 2902 3152 3507 4583 18193 15328 15131
"219028_at" 1130 9262 1288 22027 4868 10263 166 5051 407 4543 426 1353 16713 1138 14569 22004 21679 19835 629 3172 2698 11365
"219029_at" 14613 17597 4360 4790 813 18291 2921 21344 19693 1427 21235 4081 21275 14256 17384 2150 12131 3785 20069 18516 20141 21816
"219030_at" 14172 14885 5219 15799 8639 16065 4634 17751 17182 5346 18375 19008 14109 16655 13071 14211 15387 13987 6798 18649 18796 17424
"219031_s_at" 3947 20137 21486 18185 8490 14863 3601 2069 22076 549 22275 20707 21440 5185 14712 4332 14112 2037 21324 14870 12843 16934
"219032_x_at" 371 1919 20186 12672 90 167 370 82 22105 19328 21357 74 21499 585 16425 68 159 15402 21171 110 860 575
"219033_at" 22175 21723 12545 4645 12100 4305 7009 8997 21056 18142 20950 1621 19382 2189 11157 10988 10402 3127 14087 1220 5310 9801
"219034_at" 17936 16743 15739 1150 21713 18092 18429 18412 12641 21722 1564 18625 1621 20589 20783 16598 20453 18759 12380 20356 989 13022
"219035_s_at" 8440 1805 13590 19767 4563 17886 4716 15082 16650 18519 17999 14590 3668 13640 15422 14754 11273 16017 3464 17796 17781 15787
"219036_at" 3540 11586 3710 17119 2094 1637 828 754 3096 4426 19172 2155 2698 3811 19919 877 3514 22153 20295 21035 3099 1608
"219037_at" 6620 14792 16654 16028 3549 14498 14994 1616 22104 2401 21842 14073 19402 4786 11952 3641 12156 12043 11435 18507 13284 14432
"219038_at" 17523 18942 21456 19414 4909 20233 4337 18870 6475 20208 10067 3515 10211 16534 12215 18869 18213 12379 11762 3496 16318 2730
"219039_at" 8063 19639 7435 18535 10054 21547 21884 18038 16830 871 15288 21951 2877 13533 14914 21213 21721 17422 571 1584 14524 19107
"219040_at" 12087 10625 2268 11171 9258 8194 9214 4969 15991 11759 1916 15169 16102 18903 10214 15188 21705 8204 13502 6770 8905 7616
"219041_s_at" 1480 10080 4186 1996 3346 1773 2902 13996 20415 2779 19991 960 16673 15714 16398 2110 14709 14038 11581 15159 3508 13322
"219042_at" 12198 6602 11418 11346 11546 4056 12947 8159 10182 13732 13029 4709 8187 10877 6337 12260 10058 7552 11119 8002 3658 6277
"219043_s_at" 19559 17183 21275 19193 9995 15593 16198 16773 21389 7189 19739 20051 19439 13329 5583 14497 11874 13075 11427 17219 16381 17241
"219044_at" 21113 625 3344 4967 3587 6997 9337 8345 13682 13975 13946 767 6184 19977 10594 19420 21625 10785 18069 2097 3003 5004
"219045_at" 17012 3266 2264 3039 9667 19496 21977 21491 15372 325 17335 15438 2730 12830 4056 20031 17576 2075 12848 2430 3262 20038
"219046_s_at" 5304 2309 21353 1330 16973 4567 6230 7064 14366 14462 9340 13066 6984 20057 8944 13333 205 16191 959 2357 9184 7657
"219047_s_at" 22231 4246 11635 19331 5889 3462 20014 17312 19037 21472 9048 4401 14171 20940 20971 21533 1790 772 6910 18506 21853 22067
"219048_at" 12054 6110 17366 16897 21726 17074 18730 9896 17324 2272 3736 11649 19910 21538 17707 4402 22047 20487 12449 19174 10043 3296
"219049_at" 7736 8664 10718 10018 21003 4443 14134 5512 4597 19123 5667 4837 21563 10243 20231 8494 8538 22225 1544 9024 10750 4107
"219050_s_at" 630 475 11334 14314 10389 22099 20023 20840 20162 2348 19409 18385 19145 18154 13545 19227 19823 20510 14097 21355 300 12642
"219051_x_at" 3131 1318 5979 3146 420 1340 4547 1545 2631 4641 16896 316 2820 3470 4857 15949 2004 2020 11161 14036 13365 16106
"219052_at" 16666 18544 13513 2508 6754 1567 20743 21848 3834 18306 4858 565 14523 16231 2119 16799 12324 20052 19745 2534 19490 1657
"219053_s_at" 17795 20568 1901 21883 3687 21279 21099 21527 19726 17920 4635 2582 18657 20932 12010 21039 20707 16226 10808 20858 16672 18324
"219054_at" 20554 22111 7298 1542 15805 5232 10104 3238 8764 20808 7080 13061 732 1792 2527 19184 21327 14069 16571 158 5716 10669
"219055_at" 14520 15510 16250 20199 10002 16788 19969 14934 15963 18674 2048 16740 11435 6607 19010 17096 11468 19965 1894 15137 18501 18447
"219056_at" 15257 16635 14907 17446 4660 2254 16184 1713 20206 6523 18411 16899 16489 19310 15916 1727 2836 17373 6912 21679 19774 18209
"219057_at" 13256 6713 8856 9371 15197 9285 9860 3418 12444 9095 8755 1664 1557 21001 10824 247 13407 52 14313 2405 5461 4775
"219058_x_at" 17227 18157 21787 3495 12775 10517 6394 3575 1264 21808 11262 8812 5525 11524 4900 7374 2427 13248 493 4874 3055 4878
"219059_s_at" 11307 6963 11577 8600 15174 5562 2973 8429 13930 15452 13782 6161 16972 556 5248 7479 17996 6476 15489 10459 1196 9432
"219060_at" 7452 10893 19191 9154 6115 14999 5092 14064 19092 6705 18841 14881 17279 6787 3417 15157 19138 17375 6396 20623 20930 17270
"219061_s_at" 15332 1795 19103 1742 6109 15505 5198 14524 16513 7683 19864 13784 18083 13148 18776 15717 17812 19729 7559 21434 15665 16330
"219062_s_at" 8786 10714 20554 2826 532 489 317 373 20953 7579 509 262 17739 3218 16422 1732 720 3924 1523 13911 1240 18640
"219063_at" 20215 3164 4300 3152 539 1894 19975 17270 20783 646 6684 16039 17859 3009 2828 20711 13395 4382 6621 13710 21047 15491
"219064_at" 1850 1344 19330 362 10975 6865 7660 7012 4977 13036 11291 8564 5141 12121 5924 7397 10040 6979 18985 8352 5320 7246
"219065_s_at" 7928 12591 18211 16012 3992 15253 4657 15317 19580 6819 18432 2859 17558 18849 15391 6053 15222 11375 8773 17308 2721 18428
"219066_at" 16201 14629 1448 19143 2778 14536 3888 21856 1447 20713 3950 15162 1650 18525 15254 16780 12363 13448 3123 14526 15598 1842
"219067_s_at" 14354 17437 19172 19879 5032 19040 15551 16285 19383 19132 19362 14103 17511 18187 6010 6142 18290 15588 13071 21695 16694 16967
"219068_x_at" 8363 15281 18076 21377 6444 3581 4838 13490 21327 20031 18768 20004 21834 14488 18268 20008 3247 16756 20931 17122 14533 22193
"219069_at" 19258 11430 4434 21017 7969 17320 19949 21309 15091 6866 3394 17366 4243 6463 13414 16193 18762 13838 5343 20479 21499 19012
"219070_s_at" 5025 15667 13515 246 7545 20240 20721 17698 21770 1712 6220 939 19035 20443 2558 20554 19974 14600 20380 2692 22236 787
"219071_x_at" 20468 3252 20193 12762 7105 20660 17446 19581 20950 18444 21049 14188 19500 19548 12913 18223 19162 15170 13114 17358 12850 2598
"219072_at" 2316 10654 15325 21385 6167 21501 14778 18022 5787 20360 20723 14437 20759 5585 12780 17799 16307 17086 11874 18376 17235 14693
"219073_s_at" 19619 15877 5679 4181 20125 21606 21035 21586 10761 17243 15235 18441 836 19716 18437 19995 20077 19825 12075 20035 21769 20519
"219074_at" 6510 10987 3325 22089 20576 3824 3293 18845 15499 15837 1805 19926 18723 5085 18318 18550 20601 16001 3664 14022 20722 19415
"219075_at" 14672 19501 3822 16218 8914 11411 8946 12266 14177 7784 14980 8464 5982 2626 21592 18174 13605 21230 18802 851 9399 19629
"219076_s_at" 8806 17633 3063 3269 5638 15223 16311 14551 18579 7127 19916 17610 13912 21390 11731 15071 13847 18928 8351 16146 19615 17261
"219077_s_at" 2344 19253 13557 21808 2041 3405 2782 1879 19169 6877 17741 643 12000 16428 19038 2824 14635 3365 10027 15155 3167 13687
"219078_at" 13856 14253 5584 18580 1913 767 2917 15974 4039 2569 3360 16765 1919 1314 20704 3225 17389 15339 3219 1339 3109 12692
"219079_at" 5372 1748 13446 3885 3141 16516 14373 14867 1409 2498 2893 15448 1852 19005 17650 3076 16871 12140 1147 13831 16467 12856
"219080_s_at" 4118 10119 3015 5800 3572 2050 15696 15191 1420 19592 6385 15882 2361 19800 14264 5482 15077 21816 2992 18722 17134 13537
"219081_at" 16559 16116 18036 2347 9938 2247 19344 13617 5439 17628 20696 17531 13979 20733 11976 13817 11872 16141 14202 17876 14095 20231
"219082_at" 15671 10528 9950 12208 6166 14077 19782 807 10855 11101 9388 18876 417 19692 21881 4833 21649 2649 20967 3472 1583 21549
"219083_at" 3366 17855 20754 18894 4368 15125 15463 17931 20562 2947 21671 3154 15190 4823 17519 3385 10760 12304 12252 12418 15255 14837
"219084_at" 2404 12051 15884 17035 20436 3672 4111 21024 15277 396 19153 18112 5185 19532 16738 21431 14499 2195 13063 18752 13397 1051
"219085_s_at" 11924 4446 15560 11891 13144 6124 5527 12257 13660 9901 7451 10129 11171 8022 11012 10373 2567 7349 9038 5894 11308 415
"219086_at" 19980 19332 17152 4891 10376 22203 616 14388 2825 1548 17677 20837 1316 2870 5483 19505 13768 19643 4762 21453 21507 21382
"219087_at" 8845 5049 13578 8475 14304 9473 9710 3943 18518 11225 9686 5760 4958 341 20030 4420 11148 7331 2114 10976 8688 10619
"219088_s_at" 15821 952 20121 3528 4757 1914 4358 17959 17854 18227 21199 20653 17161 5116 20844 4260 3580 18227 8420 14063 18534 16398
"219089_s_at" 1381 20511 18280 15722 530 1196 2364 396 14987 22083 6067 17488 3379 16953 3229 504 21867 2725 11737 14288 19911 2748
"219090_at" 7884 7153 9973 9981 2995 2778 21558 15745 9184 11625 14326 852 10051 16900 9095 20905 22249 7341 15020 11614 2422 1543
"219091_s_at" 4601 15448 16528 8816 11451 9670 8935 10247 10344 12792 4770 6089 439 21027 22204 6059 15918 20002 14299 11761 2300 4885
"219092_s_at" 18719 3174 2018 18993 4116 19292 4162 20431 1569 21181 20142 14089 14754 16095 16042 20565 1935 21799 10745 17311 858 20321
"219093_at" 1627 6736 20890 8196 13439 4258 9982 6588 12822 211 7880 7774 18952 7379 604 11871 7862 3853 22268 5909 6847 6054
"219094_at" 9162 1441 8597 10735 21631 21637 20912 17643 17216 973 4046 4474 18864 3953 12110 14498 20883 3927 7401 2968 21983 1254
"219095_at" 12488 1541 2028 18801 17087 11533 9359 3412 20204 20107 16906 828 20374 3080 2666 13672 13099 15743 10361 11387 16006 10511
"219096_at" 7050 21192 304 12893 6165 19573 14953 21271 417 3500 21789 19223 771 20192 4028 20106 21227 3183 1978 14005 2501 14101
"219097_x_at" 7685 12769 14336 5550 5888 16247 17164 18180 18161 5455 18737 18473 3150 15413 18351 6412 18492 12705 7542 17805 18191 20139
"219098_at" 19480 16179 22208 20640 2976 15013 20081 1327 2452 20271 21929 3507 21147 19424 2177 18430 11835 4687 14182 17317 1027 1518
"219099_at" 6313 15998 14054 12908 3067 16282 18933 15059 16648 1629 3375 20180 4870 13458 20200 2552 13594 5317 3681 19454 19502 18575
"219100_at" 14942 18147 14139 21855 2160 15166 2672 13943 16122 20522 20824 2361 14433 15050 4412 3914 3564 17471 7920 17274 13792 12643
"219101_x_at" 9854 7459 11660 20888 12851 10964 6413 2689 10346 21210 14975 8704 17186 11956 3582 6995 8427 581 7683 9265 5138 3918
"219102_at" 744 10621 6102 1102 18274 7535 9314 7624 11828 16927 7613 9182 7799 9602 968 7249 5958 20 15005 4736 6685 7760
"219103_at" 15114 12385 21785 690 21710 6363 5057 8605 10228 22143 12999 1894 1335 441 20136 21343 22030 22087 18273 16639 2626 7776
"219104_at" 3937 575 1439 22227 7790 14763 15408 17573 597 6763 18753 19378 17269 6858 14096 5968 15742 11762 8307 18598 20622 14163
"219105_x_at" 4549 15543 12961 17498 2714 20439 16167 15827 17651 4160 1989 4322 14132 18277 14433 17128 14204 13888 10220 18003 15949 17933
"219106_s_at" 13192 3724 8516 11553 15316 6179 11129 7374 6711 14745 7778 6077 7724 11804 10768 9886 7837 7931 19300 7581 8881 1117
"219107_at" 11239 7121 9613 7666 17870 4862 5579 6127 11320 10849 14858 7812 8801 8903 9976 9524 5208 8550 18062 7924 9910 6598
"219108_x_at" 14260 1065 17619 13391 7075 14023 3431 14886 20143 16021 18034 14186 19209 4473 16340 18321 12794 12362 11203 19217 13629 14368
"219109_at" 13483 9625 11616 2735 18619 9272 6615 7425 9971 16028 9780 5110 11015 9439 3446 6796 4982 19405 914 754 7577 6692
"219110_at" 15976 10484 19352 3485 3926 15637 1349 15311 21951 7373 20596 1363 20458 6177 17241 18041 11520 11092 4975 13212 13838 19402
"219111_s_at" 7653 12493 3380 5907 21339 20977 22186 522 3245 22188 4228 20884 15319 14291 435 19472 13197 15460 11073 1608 20261 16747
"219112_at" 2529 17954 18807 22074 6828 21184 4338 17927 3822 20770 4004 13817 13132 3687 3458 17169 11608 19975 6470 20764 1941 21289
"219113_x_at" 288 19198 5377 21745 1128 6493 7206 5248 10234 21441 16605 1252 5746 21199 20571 17238 1922 21767 13732 7447 3201 1462
"219114_at" 12853 4937 13769 19344 10476 6470 13740 2383 2767 5844 15224 9077 3157 224 2470 12659 19404 18966 3616 3349 9579 12995
"219115_s_at" 3743 9512 5356 10691 11552 5450 7001 4043 8723 6011 12742 10111 6039 7863 21459 18106 1094 16022 20685 11867 11924 4316
"219116_s_at" 18595 16468 15676 12508 21689 1915 17277 727 21753 4045 3954 15677 17983 16286 13002 2107 13221 3949 20144 1536 21411 19850
"219117_s_at" 19270 11471 4870 21489 2630 15770 2407 723 15543 6183 17331 14429 4825 16923 18398 4193 12146 18595 9190 21260 19613 16076
"219118_at" 1997 16726 21691 2131 3857 18734 1709 14858 20659 3167 18530 14935 12147 13265 3601 3442 11267 18186 10814 19404 18745 15058
"219119_at" 20826 15758 18170 17583 9020 20510 18724 18581 17924 4872 5366 14716 15824 19034 14670 15999 17849 16737 5404 22220 949 20437
"219120_at" 3280 18374 11461 22223 7694 2603 5188 17518 20759 21338 19513 18421 17492 20115 18355 5713 21505 16382 9875 3010 21619 1318
"219121_s_at" 18910 11468 11826 657 9470 15062 18439 17851 12367 16598 7822 18543 7781 6133 16568 6140 13868 17311 19283 16373 19871 17852
"219122_s_at" 16068 10436 12513 13035 5322 3838 20346 941 15345 21132 17302 17070 3871 6293 15598 18280 18483 12297 10216 16793 17836 17604
"219123_at" 5235 14756 2327 4394 3171 20642 4678 14908 21673 3125 19295 3727 4266 19011 4040 16095 13720 1293 9593 15016 15185 11944
"219124_at" 14068 18616 3704 14087 9644 17949 17549 20808 17279 5882 5514 19336 2281 19894 18284 18063 18863 17142 4095 20077 19224 20383
"219125_s_at" 5268 11459 21866 19142 5844 15920 3844 14210 21276 16452 5304 20616 845 13139 14353 16661 12063 4389 12469 15635 16310 18478
"219126_at" 14853 15258 16603 16144 7422 17371 16826 16061 16981 16142 19907 17786 14259 16593 3287 15730 14183 13044 12574 17043 16602 16665
"219127_at" 21658 12873 20671 1384 21583 21452 21829 22230 14849 21822 4204 22043 6128 22011 14349 21982 21989 21319 19678 21103 21703 21266
"219128_at" 14725 16261 1776 16951 3767 15001 2414 14890 14874 19730 2040 13925 18478 16598 3618 4898 19275 20370 7168 20966 2943 17387
"219129_s_at" 155 3401 674 3435 20102 16652 19533 19824 21110 2682 1252 1724 16438 20889 18535 16719 16281 13901 2319 19253 16600 19945
"219130_at" 17913 16085 641 2336 586 21765 20258 21981 21001 4050 19508 14147 20275 4406 18908 3405 12916 15136 7589 14199 2228 2686
"219131_at" 3193 2045 20728 18479 4045 1686 2121 2189 22136 2612 22117 1097 21871 3214 14915 3989 12207 4178 21921 14428 20026 1793
"219132_at" 9280 7071 21135 7402 14772 7874 9144 7540 15289 10523 5893 8249 18057 10675 1557 10519 6426 8974 2391 5458 6962 6158
"219133_at" 7122 2526 16287 5581 3446 15369 19932 13737 4331 16814 1350 18417 4528 6709 13589 5947 14522 2860 4539 16569 13243 11897
"219134_at" 11171 4672 18216 5970 11659 11363 12485 8547 13536 10320 13285 6851 7287 9480 8336 12703 5071 14887 19325 10442 8433 9250
"219135_s_at" 2333 10909 9394 4177 8664 11777 16902 20961 11613 343 13215 17162 21125 6230 4587 22262 13770 13167 17849 22066 21539 13853
"219136_s_at" 10923 9310 11494 2906 9458 21825 21888 14465 7362 975 14104 17779 2389 21512 1983 6411 18255 13829 15311 15923 19919 18639
"219137_s_at" 4875 15779 16223 20461 8361 17152 19074 15590 4543 5586 583 18663 4427 20083 19559 13916 17789 15324 2499 19989 13062 19827
"219138_at" 19579 14679 17861 17109 21782 2308 1504 16181 3970 20834 2759 1788 2819 17875 13395 698 18858 13518 21457 12955 12835 19929
"219139_s_at" 1681 18166 11261 12868 17855 5424 3405 12795 13060 10904 15691 5645 8274 8838 1431 8012 10305 19976 14448 5504 8930 3582
"219140_s_at" 12595 8963 9409 15442 18211 3932 7445 5023 8143 17754 7663 13750 11790 1411 5467 12371 14236 14891 21415 2221 7882 4251
"219141_s_at" 18567 15923 18792 19540 492 853 4126 368 1902 913 13581 1577 18438 2512 17374 668 1576 19311 7904 1225 1529 11880
"219142_at" 8416 22188 657 21308 21373 10003 1030 12889 13900 15536 5656 13588 14150 21860 21419 19610 6750 8509 19490 11357 6736 1564
