"inst_122" "inst_403" "inst_702" "inst_762" "inst_990" "inst_1048" "inst_1151" "inst_1210" "inst_1635" "inst_2670" "inst_4434" "inst_5207" "inst_5570" "inst_6169" "inst_6930" "inst_6970"
"211906_s_at" 6360 7160 11255 8781 9665 7493 8831 5825 8947 8842 11199 7170 6453 7550 8626 6733
"211907_s_at" 19041 17053 16592 12916 17129 21061 9261 5836 21490 7210 7529 2165 11353 6018 12967 12867
"211908_x_at" 8864 7453 15824 12632 7603 13441 8214 9380 10505 1347 1542 11287 21376 364 6730 9995
"211909_x_at" 5572 8708 15055 8330 5852 5525 9679 9153 12863 20441 7817 7637 6879 2476 224 12183
"211910_at" 7676 8541 14985 12031 11285 10458 9863 12615 14084 9522 8178 8252 5056 3747 9578 6626
"211911_x_at" 2167 13982 4998 3680 1765 22086 15184 20724 21712 5954 18250 15715 20133 12455 21076 22026
"211912_at" 13768 5438 15203 12923 6792 8487 12091 11631 10502 7805 195 9728 5071 8995 7608 9326
"211913_s_at" 1681 13134 18744 6870 17079 10827 12224 656 18368 2672 20536 21043 1116 395 2058 19636
"211914_x_at" 13305 13350 20631 21295 17319 5870 1977 21 4936 20650 22031 21199 1527 19551 7288 7940
"211915_s_at" 10417 9963 12911 8182 4394 4651 10043 10997 13922 12606 739 5894 1246 4783 11968 2416
"211916_s_at" 837 2375 7202 22182 10565 8273 12698 10501 8460 12215 6139 5453 9798 1715 10164 8795
"211917_s_at" 6327 14980 9982 7811 19676 15874 11257 9549 63 949 10858 12901 17012 9004 18962 17680
"211918_x_at" 4605 2657 1153 20381 3149 4624 2048 21120 471 14557 15486 17369 12185 21259 12968 4985
"211919_s_at" 4278 17220 22051 3973 588 4492 2357 7000 1188 4533 305 17739 15664 19466 5136 553
"211920_at" 12598 10038 11334 7993 6887 9199 11332 6293 11186 7967 7051 10259 4749 7239 5389 5978
"211921_x_at" 2722 18235 18954 17785 6783 2061 15009 4087 2263 8903 17834 15333 3247 5293 15097 3145
"211922_s_at" 4067 2320 2916 19928 19904 17827 4935 19313 2110 13377 13914 16640 11799 13649 2701 17863
"211923_s_at" 13405 7137 16275 6558 15143 8780 9739 12659 14394 20002 10168 11778 8939 7080 11555 6383
"211924_s_at" 21326 21323 480 17562 677 16405 20586 16391 3764 14238 20304 1268 4434 16912 1080 12731
"211925_s_at" 7303 13901 15655 8355 20666 15436 11694 2012 14602 8072 9533 20565 18370 1046 13667 12049
"211926_s_at" 737 20075 19526 17316 20880 22246 4349 5325 17186 15004 2675 12392 18462 21025 784 16698
"211927_x_at" 2366 13059 17898 14168 13777 15810 15341 13523 3034 8879 4429 12416 6527 5268 3588 2997
"211928_at" 14444 19127 5362 2124 18982 19065 4228 5348 18401 12914 4871 13090 11295 17632 17457 14221
"211929_at" 4639 19721 21050 927 13080 15830 16074 17031 2945 15991 19558 12273 13426 12940 17623 20769
"211930_at" 332 17412 22029 20660 14042 1953 20536 970 1838 17172 987 3543 1706 18304 15772 19081
"211931_s_at" 3428 4808 2151 1996 1746 869 15162 3642 2611 13117 14568 3601 11531 10253 18152 12248
"211932_at" 16321 20874 3876 14272 16302 20203 20079 2809 17712 3755 4777 16037 16659 16184 21645 12777
"211933_s_at" 14853 6594 5967 14885 13992 16124 15157 17564 5153 6090 15501 12625 15546 12885 3435 13523
"211934_x_at" 17936 13641 17098 14388 14892 18640 20423 15834 16893 14322 4432 2852 13220 11638 15112 13737
"211935_at" 20794 21067 18502 807 3107 1413 4693 14387 3927 13768 12563 11978 10843 11550 2689 13125
"211936_at" 20730 15276 1447 18899 1895 15558 2079 5583 5319 6350 18365 13849 14117 15661 18579 1799
"211937_at" 17605 13110 17983 2973 13984 17404 4378 16257 18973 16226 3654 14482 11501 11712 14288 12515
"211938_at" 15906 4625 20431 15213 15071 638 15491 3880 16269 3634 6030 16146 10863 19871 2070 14207
"211939_x_at" 17360 17251 4525 4184 2769 2097 17473 4922 16323 6829 13443 12692 10920 12175 14070 15516
"211940_x_at" 2034 2759 17102 4052 15815 16967 2373 16617 16613 12972 19144 12669 12598 10906 15994 13866
"211941_s_at" 15658 1713 19710 19844 16828 16004 15480 19165 5241 16797 18075 13477 13847 17972 4479 16005
"211942_x_at" 3947 18416 17874 18580 2289 2345 5063 2386 3538 8772 7576 4274 3426 5126 14305 2172
"211943_x_at" 2965 16521 2579 1144 13453 2164 19410 4724 2975 8788 7602 12686 6373 5154 2000 2529
"211944_at" 3465 15435 19845 4631 17931 1571 16364 3107 2741 14171 5441 17726 2995 16937 2606 19417
"211945_s_at" 21730 18775 4373 15128 15352 17001 4678 5622 3347 13779 11853 12716 16847 15200 17599 15245
"211946_s_at" 21412 17693 4813 3875 19462 18649 19114 13719 2400 18590 13266 17523 14434 10972 17951 16158
"211947_s_at" 1589 18758 21550 15214 12882 19189 16371 3518 16919 14386 21129 17098 3361 12520 17975 18951
"211948_x_at" 1069 5639 18220 17377 18365 975 3281 3587 4343 7019 15005 15529 14146 11367 2996 16920
"211949_s_at" 16866 2054 2558 13631 1539 939 19855 1089 4191 3480 15468 2948 13614 21881 14896 15984
"211950_at" 18799 6482 18173 19838 17039 20682 16958 15762 5506 18156 4589 17589 17055 15716 18406 14897
"211951_at" 14849 17218 3603 17707 2480 15067 3658 18533 4999 18533 17344 12163 10694 14823 16158 19031
"211952_at" 11780 19249 1925 4096 16738 16106 21986 4495 20556 17737 17014 2225 20390 20545 14031 19692
"211953_s_at" 20640 6891 3774 20142 15107 14754 5145 15829 1513 16162 4591 3434 1707 14069 19494 19015
"211954_s_at" 15743 17054 5498 18619 14706 13951 4476 5386 3652 14831 14422 13457 12491 14516 16668 15534
"211955_at" 15609 6924 4966 14734 17549 19597 4258 13942 17194 13389 3635 18256 18109 14135 14519 13972
"211956_s_at" 17280 15966 5069 15306 12791 1462 4734 4878 4014 8732 12324 4486 4438 5072 4638 13497
"211958_at" 16479 2705 22221 19082 4779 8962 14062 20655 9631 19439 2061 706 15690 294 12783 8335
"211959_at" 2338 21735 5193 21497 7067 5535 9158 13915 16103 9887 17858 866 4042 127 22125 20339
"211960_s_at" 21936 6955 3052 18262 16754 14729 19553 18987 2008 14109 5517 14076 15211 16535 19439 18479
"211961_s_at" 3846 20144 6328 17073 16492 16812 15888 5017 4417 18360 18651 17845 16007 17178 19995 16909
"211962_s_at" 22177 17575 807 18426 19077 22232 3193 13743 19469 3121 19880 19068 19059 17192 20521 20664
"211963_s_at" 15271 16687 17003 16564 16177 17096 2428 16541 4318 14270 12856 2933 14583 12538 16855 15226
"211964_at" 19550 899 5950 16769 7092 8316 19122 15926 9553 3446 17772 4936 8533 504 8011 6164
"211965_at" 19188 18839 14467 150 19435 5357 8646 717 14564 9785 932 22215 2075 6386 225 10265
"211966_at" 6481 1813 5586 4325 5471 13014 7537 21384 6178 2610 4381 10826 7655 22080 12420 11320
"211967_at" 20679 18879 4817 17501 3352 14090 15903 16150 17981 14757 16013 17149 13590 12961 18813 16080
"211968_s_at" 16948 15246 19639 17463 14479 948 19332 2965 5246 5574 3911 3571 3987 10823 3524 3011
"211969_at" 19128 6927 3635 15347 13071 2454 5288 13518 4969 6932 5817 13930 3594 11497 15323 13729
"211970_x_at" 14509 6054 17992 3598 3327 16723 17123 16152 3311 6877 4857 3255 6251 3510 14566 12955
"211971_s_at" 19926 19448 4840 4264 15349 13963 17629 17534 4491 17020 14655 16968 16419 15148 18922 17180
"211972_x_at" 4881 13680 5341 4004 2606 16187 4617 14419 14888 8828 7644 13415 11468 5205 14757 2823
"211973_at" 4368 14872 18666 19827 20581 18828 20787 16139 1573 1448 15601 21177 15287 12329 2073 21895
"211974_x_at" 15351 2456 17687 4126 16207 14214 2818 16000 20170 16688 14981 16163 13575 14228 16931 19327
"211975_at" 14771 7055 5400 19921 15877 19591 20647 19421 16369 15609 17613 18223 17929 11544 14545 14001
"211976_at" 19490 6487 6739 20429 17206 2138 17741 14823 20927 14074 15322 20061 19564 12141 17913 16725
"211977_at" 15750 4992 12617 16320 19226 20166 21388 3490 21010 17716 1599 15983 15307 16261 21145 18980
"211978_x_at" 3210 5207 17076 14421 6843 2369 17030 4219 4268 8885 7709 4225 6534 5273 3250 2122
"211979_at" 14774 19995 21111 21474 2060 22077 21969 1370 21456 18624 14122 3373 18757 2762 18612 18274
"211980_at" 8546 11026 17350 13606 4777 3007 7866 3615 12764 5425 11599 7626 20264 10803 13273 8021
"211981_at" 11430 7605 16360 21463 6288 6475 10778 1739 8945 9588 15427 4870 6497 3854 8910 6986
"211982_x_at" 2347 6310 20237 16221 14770 1509 4024 4589 15430 12921 17495 3219 4506 13442 18295 13915
"211983_x_at" 4006 12763 18375 13954 6741 14388 15527 4919 5221 14702 4711 2345 6578 3309 16476 12586
"211984_at" 4210 4137 6319 15566 12549 14231 18877 16761 1519 17370 3442 1900 3410 17293 4962 2044
"211985_s_at" 16867 12470 4287 1870 12560 16924 18375 13570 2709 17346 17194 4517 12215 14920 4111 13005
"211986_at" 17634 17725 18235 17521 21059 20652 5351 2545 22108 6008 18879 15952 14245 15400 18014 19381
"211987_at" 21363 20996 825 1098 13735 19311 17489 3181 2166 15490 5393 14672 19726 13019 18958 19096
"211988_at" 4308 18054 1134 3434 13781 17342 2531 18423 17165 18564 15793 13242 14849 17765 18454 15503
"211989_at" 15779 13916 5260 2814 3245 19765 4578 3739 17452 6170 15763 19497 15061 12377 18527 14202
"211990_at" 6867 20604 13847 9595 10975 7524 11716 7417 5749 12833 7209 11116 8841 9847 2476 7860
"211991_s_at" 12593 7811 14174 7635 5067 9814 14342 19330 10249 22127 4982 713 13885 2502 17810 5218
"211992_at" 14672 21433 17601 20191 18992 20315 3791 13454 2412 19666 13703 14835 16110 20339 3924 16461
"211993_at" 21651 6757 21338 2397 18518 21255 21630 2544 22204 19920 19540 14636 13570 21779 15224 12864
"211994_at" 18664 6521 6500 14713 15212 16400 3517 14141 18154 13662 16704 14541 17862 12437 17232 20542
"211995_x_at" 15914 13501 18415 2707 6594 15003 15152 13655 3516 8803 11971 7105 6406 5178 4705 3184
"211996_s_at" 16027 12602 17899 14748 15374 14105 20639 2722 19729 19252 4240 14627 15107 13688 15152 15274
"211997_x_at" 14332 4169 4808 14269 14140 1996 4353 2176 17062 14446 4355 13170 3502 12938 2524 1982
"211998_at" 21034 17669 19180 2459 16952 19064 20626 19276 3232 4904 20946 13151 21357 18692 2915 3176
"211999_at" 18592 18618 4154 3758 13100 17017 3382 15706 4505 16169 12272 13584 11583 16169 15178 15531
"212000_at" 17617 2480 2284 2154 19569 823 17449 16866 20670 4672 16604 12446 1165 17980 16100 21441
"212001_at" 850 15906 20486 4371 19546 18429 22106 19967 1360 19951 11557 15459 15894 1811 14861 13667
"212002_at" 3204 1980 2136 15949 14527 18265 15230 17284 1377 15796 21053 15035 13772 10051 3142 20727
"212003_at" 2491 5629 3915 1983 16635 1204 2465 16773 18672 3112 12168 18962 4210 12793 19021 16952
"212004_at" 21520 16187 21626 19654 1485 45 2243 3938 16669 15610 12637 13538 19417 11974 18013 15362
"212005_at" 5244 18379 22273 15197 16468 21474 18422 20950 19909 20106 13562 17028 18824 19027 2953 16083
"212006_at" 20540 17312 5536 21464 18590 17436 5123 14378 2259 17317 13637 12948 13168 18732 18290 20523
"212007_at" 16268 16021 20582 19050 18725 16357 2645 17990 3392 14437 20254 16662 11498 17291 15590 18839
"212008_at" 21825 15366 7207 4270 18038 19715 16185 16555 17231 6259 17589 13554 14575 18958 17774 12804
"212009_s_at" 20097 6835 6699 16354 1538 17334 3595 18931 1738 4477 5174 20028 12087 18391 20348 12987
"212010_s_at" 15623 18406 3514 15503 2721 14906 20126 1799 5023 5804 12348 12333 11825 10407 2427 2026
"212012_at" 2142 15007 19118 17987 19300 18235 9621 13483 16085 9317 14039 14501 19489 9113 16140 2371
"212013_at" 2018 19927 19281 19458 16795 19518 12883 4850 17077 8306 3932 15374 18528 4792 16600 13147
"212014_x_at" 1509 6933 17382 1987 15072 14945 21197 2820 665 3419 13034 20173 1113 21900 19438 182
"212015_x_at" 18092 19723 20061 1324 16774 17301 3853 16988 17459 3904 17313 13553 15801 14839 19878 14611
"212016_s_at" 18009 6097 17752 20523 535 19844 15273 18508 20110 6394 16487 19682 3329 17384 1655 21649
"212017_at" 17371 6963 7024 3755 14950 19151 19481 14726 16519 14916 5388 18288 16260 11571 13982 15400
"212018_s_at" 15597 6077 19635 3967 2998 14129 5286 15431 20648 13436 12820 18869 12488 15903 18583 13819
"212019_at" 4687 2225 15709 1316 21684 21306 21700 21971 18118 20722 16523 20838 21221 3149 849 427
"212020_s_at" 19961 15466 21384 18422 19487 17974 2880 18275 1557 5305 2209 12689 15222 11147 14461 15797
"212021_s_at" 16469 16524 7246 1897 17950 1999 2383 17605 17417 20501 15299 18065 16131 17958 15619 16446
"212022_s_at" 17984 16606 21021 15837 13192 17731 2234 3834 15135 18179 12451 17152 2910 16589 15139 16163
"212023_s_at" 22264 15222 19849 543 19867 17249 15490 3111 2023 16944 14905 20197 18197 3205 21322 20383
"212024_x_at" 21557 19814 787 13982 20794 2322 16339 16975 19695 19584 13105 20406 21136 20561 2463 20706
"212025_s_at" 4151 16836 21163 15152 18431 1599 15607 3053 21813 12879 2401 20183 12392 2914 16742 21627
"212026_s_at" 13655 15325 21724 22067 22054 5310 242 21365 2748 3397 4125 21760 686 17104 12441 22023
"212027_at" 5116 18908 2066 21991 3130 17245 2123 4662 21265 6687 20240 19272 14302 12317 21508 21748
"212028_at" 14706 1808 6694 21505 17849 15345 4879 15127 17705 16855 5206 18188 3334 14039 17093 14587
"212029_s_at" 7281 11755 14387 8216 10220 9651 5947 10765 8918 7222 7497 6854 8117 5854 10250 5661
"212030_at" 4533 6658 19048 19244 13846 19938 21222 21022 2948 17184 18047 3681 20731 3509 20139 18130
"212031_at" 20541 15944 2186 13738 14716 18670 18955 13522 16472 15640 17112 16503 17237 16162 17656 14059
"212032_s_at" 4011 21545 6522 1770 19682 775 21079 13517 1808 13031 15676 21360 16771 2678 19228 21193
"212033_at" 20454 21148 21740 2670 19545 1199 2498 16179 1608 5711 11433 2438 13181 20315 20053 3179
"212034_s_at" 18703 19665 5205 2593 19942 1106 20903 3653 17829 17497 4456 17769 13645 10366 16076 19268
"212035_s_at" 18010 19865 5800 16970 2200 16682 20977 16006 19740 2417 3400 21982 18232 13179 20243 1786
"212036_s_at" 19818 14873 4273 16951 13714 622 18490 5302 4464 13897 16603 16433 15746 16766 16836 14653
"212037_at" 20293 15125 17465 17547 17384 15567 16235 16254 3209 19361 5136 2480 16161 10769 18855 15747
"212038_s_at" 21780 17747 6527 4157 18107 1842 16726 15671 2219 15729 16836 13252 13374 15351 16042 15886
"212039_x_at" 16127 2776 6805 3922 2223 14735 3061 4498 15309 8874 12927 13729 11291 5256 14499 14065
"212040_at" 5303 17799 17263 21380 16375 2204 19276 1023 19276 17569 16682 16442 14033 17842 22243 18257
"212041_at" 15679 15265 17310 13835 16588 20262 19429 2594 18149 5994 6001 11926 14460 19440 18174 15939
"212042_x_at" 19326 17185 17927 2321 2362 934 15417 14332 16178 13678 7608 4590 6384 5163 16675 12348
"212043_at" 19333 19643 3601 4793 13040 16712 15551 18414 4433 14708 17201 12305 11106 14295 17164 17447
"212044_s_at" 4261 13829 18794 16775 14724 2056 19822 3141 18803 14621 12992 13441 4358 10334 15429 12379
"212045_at" 20558 22281 6721 17 21380 20387 21441 14149 862 13226 5453 1539 1746 22049 18919 724
"212046_x_at" 21960 15624 1088 214 18550 21043 3576 20067 18661 17443 21615 19369 20486 12506 2753 2782
"212047_s_at" 17325 17625 4549 3779 21294 21614 15 1171 4112 15118 2952 20473 13793 18769 13925 2280
"212048_s_at" 19906 16887 20920 17578 15252 17877 14706 17246 16274 19147 2834 4062 14029 12693 3573 16558
"212049_at" 4588 5769 18983 18922 20633 20635 4663 19751 20983 5376 4179 21792 14999 14902 19359 20000
"212050_at" 2373 20817 3847 15184 20092 15645 19321 14735 16549 18861 3087 18424 18692 12846 18574 20728
"212051_at" 15924 14476 2060 1192 17705 16086 15573 20304 20724 15720 13203 16379 18782 14259 17936 19638
"212052_s_at" 16952 20179 17420 19665 16068 19299 19776 948 18893 16595 3350 14894 16613 17419 17139 15649
"212053_at" 18749 15841 3691 14957 13403 19855 1842 5013 4470 5069 12500 12325 16612 19517 15710 13284
"212054_x_at" 16269 3383 3351 20529 20805 17869 4974 14237 865 5581 17335 14462 17137 13964 21795 21148
"212055_at" 2164 16344 20819 18026 15032 1259 3671 15675 15523 5779 3056 15600 16296 18505 15727 19391
"212056_at" 21374 20472 2341 20749 16506 17415 19695 4985 16151 16960 16551 14364 14747 19257 18011 15962
"212057_at" 14658 14739 5485 939 17264 17601 18214 18287 3437 17644 11486 19350 11822 17585 17777 16339
"212058_at" 18785 2417 4835 16530 13375 17299 18727 4614 4531 14704 11983 13693 13647 12367 3320 15174
"212059_s_at" 20242 1115 6784 14028 3086 14547 1399 20395 20871 6619 12619 21595 16446 18158 436 20686
"212060_at" 11044 17141 11397 3763 16131 18567 19496 14519 3029 19885 4830 19630 3147 16319 20235 15998
"212061_at" 2775 3860 6991 19267 15840 16820 2472 20790 3532 13435 20525 22120 20613 21268 19178 21664
"212062_at" 20588 21918 18170 3932 18895 17386 9392 4616 21686 7184 20344 19852 20341 4914 17152 17825
"212063_at" 17946 15778 19299 4457 13233 13882 15835 16133 1986 18025 4217 4503 10805 17116 20276 15704
"212064_x_at" 15389 14191 2690 14476 18359 15670 21598 20339 20230 18669 14450 15787 2282 19219 16307 14539
"212065_s_at" 4871 19231 18865 20096 20870 19584 18027 3439 19235 18340 15888 21570 2804 16151 16211 14602
"212066_s_at" 5113 4071 19982 15781 14576 16050 4642 5149 17876 15000 16822 12228 18055 12414 15064 18026
"212067_s_at" 11357 13977 6864 19721 7525 12903 9669 1256 10415 11530 21425 10081 9731 6454 9214 7263
"212068_s_at" 20780 20263 17757 19359 20395 22235 17560 210 1676 3489 16708 16635 10743 16182 17195 21967
"212069_s_at" 16853 20425 12760 163 21388 21847 17448 601 19159 18176 1558 21070 1855 18646 20371 19224
"212070_at" 19832 21608 19641 19049 14435 18636 10454 20080 17822 10032 17195 18757 16093 5720 4493 19378
"212071_s_at" 22210 14670 5785 18230 18797 2579 18610 1322 18434 4992 4357 16765 18076 20152 15004 15501
"212072_s_at" 19522 13519 17146 15494 16419 15369 17783 16689 14882 14534 15833 15909 4285 15031 15029 16701
"212073_at" 214 14567 21299 13553 2244 21664 1484 20414 17995 13019 18086 3724 2294 2140 19286 15091
"212074_at" 4304 19739 206 17569 16116 14376 19729 1964 19976 15727 12508 14281 16404 21145 22126 13845
"212075_s_at" 17565 16201 3231 14754 3232 15989 4202 15332 20030 5640 18374 12666 13576 17655 15487 12594
"212076_at" 1396 21173 19207 21491 12939 19489 1405 866 22000 16875 20369 21050 4222 15789 19668 20004
"212077_at" 13784 1393 5905 1163 5638 4454 5638 17690 12912 7585 14179 7543 15645 3247 13732 10344
"212078_s_at" 3414 15184 20326 18005 13744 1825 19231 14949 18275 6839 3866 18323 13078 21428 14851 19360
"212079_s_at" 20626 21046 21074 13193 13625 2401 17877 2346 19570 15022 13669 18125 15359 9667 17622 20063
"212080_at" 2450 16634 1240 19028 16981 20544 18840 16741 18786 14811 2584 20921 21094 20572 3437 12647
"212081_x_at" 4245 20371 20680 21827 15392 21660 3398 2604 2780 19892 1144 15620 15681 18318 14698 21932
"212082_s_at" 2842 15185 2131 16811 14423 13946 5224 14226 15365 13021 15167 11904 4392 11406 17131 13720
"212083_at" 2834 6209 1523 3189 17327 19184 3989 4788 18941 12993 14990 14344 17338 18316 14804 19161
"212084_at" 16369 6553 17604 14728 15050 8615 424 18814 21871 636 18745 1647 21953 10344 21358 17107
"212085_at" 15808 15449 16985 4670 15801 17647 4536 15622 16436 15043 12691 15384 11464 10790 14104 13398
"212086_x_at" 5040 6867 1647 1858 2541 22259 2188 14911 20301 13373 15242 19444 3367 21328 18648 16347
"212087_s_at" 2202 3051 2297 18684 20964 2244 21950 21203 17862 19368 5316 14768 14688 19012 14311 19202
"212088_at" 2819 6842 6114 204 2758 2599 17677 21382 15510 14372 12450 19308 18806 18509 3177 18855
"212089_at" 5330 14421 21752 19608 18549 22177 3682 1163 21945 16026 20829 13637 18441 15176 19125 1849
"212090_at" 1426 19227 6146 21081 21756 21675 21991 2855 20899 5000 2072 3259 16335 14827 14613 20785
"212091_s_at" 9381 8565 7030 18701 8945 9937 7110 16732 11033 9679 3744 6870 6241 7011 10557 5712
"212092_at" 13541 577 20815 18437 11492 3366 12036 5160 10874 265 14223 11672 2874 5676 11477 4865
"212093_s_at" 22082 2569 796 21872 13942 14409 189 16170 15520 19340 5267 14860 19620 2148 21390 15199
"212094_at" 13791 8201 5829 739 12358 9253 6226 3063 10861 3600 12117 7806 627 8488 13248 8323
"212095_s_at" 1083 5102 17405 9710 896 22099 473 18218 20093 2789 20072 15251 3936 21810 20540 3142
"212096_s_at" 4057 18337 14704 15222 16986 22117 8116 2935 18280 21568 13091 15882 16917 2068 21233 20080
"212097_at" 19421 6673 4759 15281 16699 14779 7931 15736 5532 12184 5419 20711 15685 9351 17224 13598
"212098_at" 16615 5606 19699 2854 14111 14972 2185 19041 2298 5427 17210 3379 18261 2495 19285 2055
"212099_at" 5004 6382 21686 19765 16781 15794 221 21712 16248 869 14718 13194 15315 16558 17472 13345
"212100_s_at" 14660 3386 17733 20213 15277 15944 19785 3727 5526 13167 5566 18126 14838 12766 15447 15642
"212101_at" 5271 17200 20427 21098 14876 21106 20015 13871 1258 18735 18869 14386 16283 11567 2711 20950
"212102_s_at" 3858 13851 18784 20662 14780 19113 16706 1563 15770 873 13911 18924 13160 20599 22023 16505
