"inst_203" "inst_415" "inst_524" "inst_1003" "inst_1061" "inst_1164" "inst_1223" "inst_1648" "inst_2683" "inst_4447" "inst_5220" "inst_5583" "inst_6182" "inst_6942" "inst_6983"
"200733_s_at" 924 973 16381 14007 22179 15940 1847 2223 6143 21674 17688 16035 3057 19482 20273
"200734_s_at" 16182 13559 13124 15052 19898 15291 4190 17651 13647 11297 15278 5633 5263 1228 16422
"200735_x_at" 13599 6419 1555 8296 17874 14912 11437 14760 8302 7772 3425 11468 13264 5795 5599
"200736_s_at" 10751 8633 10547 8348 12406 15950 8718 9166 17431 15608 10260 14055 9568 7522 6126
"200737_at" 1891 5204 14654 15298 19408 19271 3101 19730 18389 16491 12618 4639 10665 4006 20109
"200738_s_at" 5113 14883 15094 13891 17556 14884 9849 16820 16175 14518 13662 9136 9639 15588 16261
"200739_s_at" 15884 4761 3705 20925 3878 16681 2318 1331 5717 18769 3656 5880 18407 2032 4851
"200740_s_at" 14663 14559 18031 14749 17554 17636 10453 16982 16002 15261 3976 8743 6738 15517 17010
"200741_s_at" 4437 15332 2293 7798 19671 4711 10898 15363 8179 7646 6330 11285 13116 15863 15828
"200742_s_at" 19437 14088 12386 16065 6307 14789 19826 756 3038 4100 2064 8453 9819 19220 1594
"200743_s_at" 2434 20082 18239 15971 5369 17840 8846 17021 14607 15859 17460 19888 3835 15951 19628
"200744_s_at" 17122 4019 14459 14983 4849 16521 8159 15348 16105 16747 17996 5806 10221 16103 17310
"200745_s_at" 16906 4179 15338 16646 18939 4573 9581 3204 15042 13023 20336 6918 9277 18653 3360
"200746_s_at" 17075 16996 18294 15152 18027 19328 5854 19432 16261 16369 17081 6744 11417 3779 16124
"200747_s_at" 21199 19212 20830 2375 20077 22157 20768 1484 17815 3541 14719 18562 18998 17760 4128
"200748_s_at" 16397 15855 11659 14680 5060 16051 6487 1888 2826 7822 2233 7145 10796 1512 5033
"200749_at" 15037 6937 15023 18840 21077 18816 2334 14618 15992 17101 17346 8567 17453 17364 17062
"200750_s_at" 4741 4887 3149 4406 5105 17647 10132 16530 13486 13935 3778 16888 9982 16223 5714
"200751_s_at" 18060 2196 15703 18828 6142 18082 2165 3994 12707 14676 2310 3433 9231 2188 17748
"200752_s_at" 20444 17266 557 16631 19623 19997 9646 21335 15024 12863 19468 5076 3859 16024 19895
"200753_x_at" 4796 2615 14881 15073 4370 18951 8370 19690 6349 20280 2879 5005 10530 16209 20224
"200754_x_at" 19107 1258 14579 4766 17809 3900 19789 4844 12689 12841 11255 16995 9931 5958 3172
"200755_s_at" 16404 19424 19733 2569 2648 4337 1808 4364 13310 3762 13414 3762 8004 3963 4830
"200756_x_at" 20737 3246 18982 1175 1702 3782 1668 482 957 19703 2541 531 9849 1050 3710
"200757_s_at" 3091 14561 14279 4554 6113 15227 9255 5041 4698 11876 2574 9367 4955 20198 19216
"200758_s_at" 17523 4673 16370 2667 3100 19354 3572 14668 5757 12282 12268 3583 19091 3667 3141
"200759_x_at" 4793 16310 17020 17712 19429 1654 19714 21543 16844 4118 18295 17366 6626 19249 4167
"200760_s_at" 3163 2984 3261 15147 5389 2697 8423 14401 15756 17412 16148 4458 5407 3523 16266
"200761_s_at" 1911 16058 1942 3165 2910 19671 5053 3299 17510 12900 16298 3202 6105 19118 18375
"200762_at" 17731 18789 20937 4780 3905 20291 9383 14328 6352 13533 3629 16389 10549 15856 17295
"200763_s_at" 17377 6065 2018 8042 19230 3878 11221 4526 8311 7779 3298 9478 13274 15883 15158
"200764_s_at" 4060 4701 15773 17501 4574 2244 18171 15787 21950 1745 15245 6442 18137 19337 19340
"200765_x_at" 6162 5296 19756 17593 3958 6130 16142 3081 594 10824 12494 7385 21024 18762 17256
"200766_at" 4579 18734 1330 17115 18839 15146 3838 18736 20370 16941 1874 18795 5084 15222 16726
"200767_s_at" 4024 4784 17774 16674 3960 18850 7400 19581 17176 6056 13950 5255 11017 18948 19330
"200768_s_at" 3173 13850 15282 19489 18419 20192 4278 20967 13096 18077 18773 17492 20308 19375 2375
"200769_s_at" 3716 1118 17684 16229 3348 2333 9075 14804 4205 13529 3444 8803 18229 2642 3489
"200770_s_at" 17149 17691 20003 2469 1700 14478 19954 15531 13054 17892 2301 2899 4054 19334 17328
"200771_at" 13575 5967 17353 1720 22229 21606 4790 19815 2424 3128 14140 16156 2736 20789 4084
"200772_x_at" 14558 3641 2815 16992 2934 4273 7650 2548 8282 11947 11511 8990 13236 15309 16030
"200773_x_at" 17402 14963 12022 14757 20386 4340 10995 3011 13431 6075 3063 16743 10788 15616 15830
"200774_at" 2781 15169 14445 14758 19583 16339 6895 15447 15537 11783 16430 4843 6359 15771 17395
"200775_s_at" 13565 13831 1892 3499 5430 3522 8431 17791 19393 4037 18102 7479 9030 15177 3944
"200776_s_at" 5559 3894 21527 4781 18081 2407 2981 2330 16645 13109 2942 3177 10704 2639 16187
"200777_s_at" 13606 6202 17808 15740 5323 17344 5388 14909 12587 5451 1749 3696 7476 15718 17376
"200778_s_at" 16165 2239 17739 4078 5763 17396 7517 2296 4491 12659 3571 1348 7343 5344 16938
"200779_at" 6100 16029 14128 2213 2611 14036 2568 2683 4816 5348 11639 4186 18067 3311 4270
"200780_x_at" 18220 16786 14506 8108 18552 3296 19793 3434 13999 3949 3366 8445 9517 5584 5794
"200781_s_at" 3307 7266 1485 8144 3485 4106 19825 15267 8234 4600 2408 11376 13190 16786 16572
"200782_at" 2866 6807 12549 14468 18461 4360 7172 16552 4931 17800 14980 6649 6135 3132 3492
"200783_s_at" 21662 20042 17604 20084 18708 17678 9353 19837 15200 18816 19910 8469 11360 18759 16669
"200784_s_at" 12032 9149 9498 5175 15184 12143 14991 10905 2176 20333 8557 12972 12641 12787 10516
"200785_s_at" 19674 18439 11568 10168 16034 11324 13222 6575 10314 867 5647 10071 12969 10154 12619
"200786_at" 14184 14628 3051 3907 2146 4773 10276 5072 13386 12580 13749 7790 10202 1479 15544
"200787_s_at" 1844 20997 15043 2935 2840 17566 7090 19976 12612 13805 3411 15798 18957 17063 19524
"200788_s_at" 14534 6801 12088 15088 17892 15277 3533 2310 12737 14903 14515 17848 6821 18460 18812
"200789_at" 1769 4422 13675 1208 3498 3889 20269 2933 18560 21571 16174 3260 3456 4667 20591
"200790_at" 3103 14512 19040 18123 18545 19167 19058 19897 19324 15981 14417 8605 19570 18004 16764
"200791_s_at" 20973 13569 15618 14020 17504 4267 11255 18038 16798 16554 17359 3308 7056 19201 18164
"200792_at" 1718 6652 13412 15002 18401 2655 7398 3613 12791 5107 11550 7198 10335 5485 15590
"200793_s_at" 17995 1935 14512 4047 3250 4274 9192 21647 19481 15135 19508 2231 4846 5387 2419
"200794_x_at" 15034 14379 14042 17524 5353 14760 6163 15739 15743 14780 11727 8488 6093 18595 17749
"200795_at" 19719 1926 2754 7613 16910 5608 4148 9705 20061 6813 7319 8175 731 14312 7615
"200796_s_at" 16622 186 20128 1270 4097 21063 787 2647 368 4074 12035 555 4924 20680 16505
"200797_s_at" 16819 18257 18632 3575 18256 2064 10958 14532 19753 4760 15686 6428 8841 21185 3087
"200798_x_at" 16341 1698 19157 4725 2928 17308 5658 2513 5939 13082 3908 2596 4295 3520 3329
"200799_at" 1573 3509 17124 14467 3356 7734 2697 1377 9616 3508 13408 6376 4529 4652 2999
"200800_s_at" 1605 13834 17395 1413 628 19655 1107 1136 1400 6038 21230 4788 10187 846 545
"200801_x_at" 16904 14116 13722 7903 4982 4309 20160 3647 8149 7619 3476 11251 13087 15839 5930
"200802_at" 3368 14184 2526 3877 2946 17128 7749 3256 12522 16691 15728 6110 19033 2388 3416
"200803_s_at" 4008 13679 2352 15360 17645 14515 6496 17115 4448 18472 2945 4140 8056 2435 17614
"200804_at" 3961 5513 3714 4635 3480 3890 8977 5152 14411 5775 12661 5339 7507 5652 5440
"200805_at" 16472 21203 15616 16721 4844 15865 4101 15419 19081 12812 19875 5015 3477 16662 16654
"200806_s_at" 4069 598 12805 3976 3687 17291 9292 3688 6166 14934 3256 7687 8988 3021 15025
"200807_s_at" 5554 6157 13321 4560 19653 15506 9925 3973 13175 11562 3547 11266 13099 14868 5079
"200808_s_at" 16917 20101 12338 1655 3520 15824 9226 1730 18146 15717 16797 9469 18405 1215 21623
"200809_x_at" 2789 7237 1705 8373 17588 4225 19179 3295 8168 4984 3643 18672 13104 5780 5821
"200810_s_at" 15634 21313 13974 15401 18922 17201 2608 17914 16982 17508 14484 5874 9852 17545 18201
"200811_at" 18008 7138 14592 21059 4215 14425 3792 16017 14197 20427 19121 4488 5172 4512 16724
"200812_at" 4270 16407 938 15399 5518 15495 5654 15041 14594 17462 13358 5885 9556 5549 16643
"200813_s_at" 15390 15602 11193 15639 6290 4066 10761 3512 14866 4975 11658 16750 5059 4319 5255
"200814_at" 432 16887 397 4332 1575 2986 19553 2435 15216 19295 13320 5861 5952 16977 4630
"200815_s_at" 15550 14906 16940 17909 5851 4440 10865 19266 4855 11920 19345 17264 8550 15248 4583
"200816_s_at" 19181 5982 17467 18735 2404 19392 19222 4562 17920 16092 17505 17955 17244 20120 18123
"200817_x_at" 17650 15667 2338 8361 18725 8018 19784 4063 8164 7632 6288 11268 13101 5292 5126
"200818_at" 3143 7090 1712 19244 3189 16587 7895 3107 4949 12795 12552 4071 10131 3847 3690
"200819_s_at" 5175 13696 1230 7989 17570 3994 19548 4800 8257 11908 11902 8203 13217 5250 15078
"200820_at" 14554 15784 2624 4544 6408 17591 5856 5243 19212 13176 16931 3463 7313 3656 5940
"200821_at" 1412 17775 22227 21576 277 18382 3037 16843 15899 18706 16714 4456 6412 18490 19280
"200822_x_at" 2552 15463 15878 4849 19363 14570 7579 15003 14402 12118 16946 5290 9644 16075 2935
"200823_x_at" 14836 7315 1045 2214 19887 2789 9150 2134 4000 2166 11597 5431 13301 2514 3671
"200824_at" 18237 5485 18392 9778 8662 15101 6844 7359 16150 5135 12418 8514 10329 11483 58
"200825_s_at" 14786 7098 1497 1789 1812 18410 1533 2988 1151 2189 11284 7600 2790 4456 2898
"200826_at" 4565 15391 936 4937 3357 3795 11215 18250 16317 14651 3962 5131 10354 2233 16000
"200827_at" 3424 19315 15064 16529 20949 4574 5385 20699 5724 14011 3285 9392 20016 18149 17348
"200828_s_at" 5756 3238 14725 3554 2549 15929 6588 15763 4244 18396 2583 17078 9830 1608 14975
"200829_x_at" 16197 16471 18497 16070 19620 15606 10231 14264 14463 14114 17132 17880 8333 5909 16996
"200830_at" 13545 15333 17186 14764 3884 4223 7208 18781 3980 17491 15481 6265 5155 3210 5805
"200831_s_at" 13593 2269 2225 1595 1040 17019 7134 1381 14236 3354 3017 2853 10191 1506 2326
"200832_s_at" 2670 4917 18463 4098 5061 2323 3253 3878 13726 13813 2877 6653 4695 3017 2288
"200833_s_at" 4364 5748 15754 19121 5743 15785 10783 17214 18785 20592 15651 4270 6431 5716 2637
"200834_s_at" 3154 18452 750 14049 4873 14427 20186 15141 8205 7669 12230 11322 13142 15014 4807
"200835_s_at" 20055 9101 5460 2660 19164 3137 21365 16669 21652 12938 22189 5205 645 3532 4753
"200836_s_at" 13826 20396 1238 21481 2375 20948 4064 22221 22248 15629 20245 20299 1373 16713 17648
"200837_at" 14169 15069 3276 15977 5962 16949 7467 14814 14420 13763 12810 5208 8345 5083 15737
"200838_at" 1403 3435 3367 18541 6166 14682 7643 18408 14883 15204 18111 3736 7912 15574 4981
"200839_s_at" 2443 6558 2249 4864 17487 14246 4816 16351 4848 16499 14575 8163 3903 17096 5772
"200840_at" 4846 13761 11704 14070 6144 15256 11421 14779 14997 17624 12716 8404 10752 16632 5600
"200841_s_at" 18445 4919 1533 16144 18181 3794 4430 1964 17556 5115 13303 4922 11101 2946 5492
"200842_s_at" 3055 3051 17841 19419 3843 2586 8161 20670 15891 4977 16735 3606 17248 1067 4271
"200843_s_at" 4705 3209 21567 13968 17770 4459 10723 3607 16351 13852 13523 6135 9717 17249 16099
"200844_s_at" 3866 3478 2646 13868 4269 15721 6831 15829 5888 5692 12989 5977 8770 5003 15677
"200845_s_at" 4993 13470 13691 17979 3295 17853 7227 17160 14659 12627 13513 9050 9920 17083 18446
"200846_s_at" 13618 17604 3431 14636 19552 3927 9420 4259 13079 16397 13364 6637 10826 5885 3551
"200847_s_at" 14407 13750 19577 2199 4196 4432 5680 18427 6191 12855 2966 5776 3732 3987 4096
"200848_at" 13756 14214 2447 2300 5438 16218 11308 20310 15153 5334 19322 5260 11103 3216 2636
"200849_s_at" 13859 16535 17514 20233 1482 14154 10193 19732 13419 21034 18637 8432 5191 18321 2837
"200850_s_at" 15224 17226 16397 14533 4110 14472 10664 17449 15232 11714 16747 6581 10024 4479 17515
"200851_s_at" 13609 15939 17227 18115 2020 19913 3164 18506 14458 13240 2975 15611 6601 4447 16723
"200852_x_at" 15635 17362 15155 16914 6297 4552 10848 4214 4214 11465 12886 18080 20742 5046 21578
"200853_at" 2022 5505 11708 16181 17665 16950 8134 4592 16119 15839 15597 16737 10807 15018 15579
"200854_at" 13558 16467 19582 4566 20691 17542 19298 4636 13858 12557 18692 19328 21430 21920 3763
"200855_at" 3149 5638 328 1248 21256 18290 21923 169 19244 4413 13648 20195 18756 21712 19752
"200856_x_at" 1217 17272 3645 22045 17954 21811 2862 21952 17877 21028 11614 20732 17621 19504 416
"200857_s_at" 14922 16719 20778 15301 21948 19164 11179 18563 6149 17945 17411 7824 20470 3822 2924
"200858_s_at" 17676 16030 1893 19709 19637 15919 687 15107 14310 16416 12375 5528 6802 17218 16589
"200859_x_at" 17050 18020 18812 4832 3026 18620 21253 4544 13667 5555 12378 8559 9367 16462 2762
"200860_s_at" 6024 13617 16488 4677 6401 16806 10280 18639 15685 6127 14394 16625 7897 18467 4369
"200861_at" 15660 15879 20627 14884 1202 2783 5246 14985 12936 2501 19483 19665 3393 18612 3668
"200862_at" 1916 6387 17641 15384 1337 17074 6293 2864 6386 14174 19937 18528 7737 16533 3425
"200863_s_at" 2819 3096 3494 17613 4745 16804 10684 3832 6085 11844 11814 6801 9184 4963 15773
"200864_s_at" 20500 17908 17233 17431 18557 15258 1173 2819 15013 13649 18274 16073 5656 20294 3134
"200865_at" 6930 12526 4783 7406 7679 13385 16643 6971 2089 1950 4378 11865 7266 14518 7037
"200866_s_at" 3614 15458 11620 3910 18811 15903 7546 15335 6481 5836 14589 4813 19925 4622 16932
"200867_at" 3586 17142 18903 18205 3081 17419 6078 16668 15137 11555 18467 17089 7907 1679 3972
"200868_s_at" 17102 4037 3241 16433 3022 15602 7010 1572 5005 4182 11499 3267 9688 1020 15243
"200869_at" 4636 6949 2949 8166 4500 14254 19660 14566 8188 7655 3480 15610 13124 3941 4160
"200870_at" 17666 4592 14743 16337 19141 14377 6913 16853 16598 14408 2963 9473 9733 16873 18566
"200871_s_at" 2447 21401 21293 2700 17851 20834 19718 14933 13773 19877 15663 6227 8340 18710 15802
"200872_at" 14453 16961 1425 14000 5842 3474 11188 2096 6002 7623 2759 2504 7364 4058 5309
"200873_s_at" 2587 15148 11729 17300 5464 14956 8371 16182 16279 11510 11810 8387 9067 17281 17116
"200874_s_at" 3020 7387 15424 1735 4623 17426 19918 21581 15918 12970 3450 7970 9387 21516 15661
"200875_s_at" 2928 13611 3350 18514 18205 14992 11177 15560 19978 19127 15022 16154 18724 18949 18523
"200876_s_at" 13678 5298 1271 16059 18721 14441 6987 15388 13620 15051 14405 8360 9508 4570 16597
"200877_at" 14898 6445 13143 15066 4702 15893 19193 5277 15842 15264 16252 6336 19084 4761 14925
"200878_at" 3358 13920 19675 14795 5968 21765 10294 19938 18483 12706 14348 8492 8127 15201 1354
"200879_s_at" 19963 20815 202 8978 13075 11175 21804 1816 1217 1523 8832 18330 12058 7923 6147
"200880_at" 14036 3429 15607 4868 17727 19347 5264 14940 6029 18663 15971 9150 7402 14944 5205
"200881_s_at" 4439 2892 11335 16720 2983 14654 4440 4745 3812 13919 12497 3577 6603 2995 15810
"200882_s_at" 5605 14999 14252 17189 18065 14302 4942 15083 6469 15988 12916 5547 8864 15236 5782
"200883_at" 3539 6928 11126 14633 4706 17143 3921 18220 15242 18043 3950 5552 9104 18035 18097
"200884_at" 836 16855 1842 14791 20588 1399 3688 3405 17602 14732 18405 19399 8574 19288 4459
"200885_at" 6177 20415 1924 4597 2070 14484 3686 17542 4800 15876 21309 1881 7399 4038 15785
"200886_s_at" 13988 7108 13876 3127 19557 15398 6376 3202 19873 4513 16260 5440 8096 18817 16472
"200887_s_at" 16882 16240 20759 17569 5949 17266 7752 15432 18234 18161 15201 17104 2032 19955 15290
"200888_s_at" 2380 18879 12858 19152 18968 17037 6097 16954 15595 14843 12929 18925 11286 3047 4803
"200889_s_at" 13849 4668 13234 3581 1129 14547 688 306 2355 3630 12101 2017 4099 800 4266
"200890_s_at" 16006 747 19180 4137 2922 3646 330 2685 5653 5452 3433 2759 6266 968 4550
"200891_s_at" 3828 4003 15320 18967 18907 20864 10183 700 3737 18309 15098 2128 1973 3728 19418
"200892_s_at" 18092 5834 15944 20467 19281 17438 4647 19001 18804 17132 15609 3718 9645 16125 17283
"200893_at" 3881 13844 13937 18854 4885 16090 9655 21034 6358 19416 14058 8728 9546 14880 5862
"200894_s_at" 14128 2038 3497 18311 2316 19153 7770 3064 17626 14511 16860 4129 19187 3066 5109
"200895_s_at" 13780 20021 16909 19311 18712 21471 3929 18661 4412 11243 19885 3268 17971 17066 5598
"200896_x_at" 13539 17289 11990 14170 20245 15487 9901 15509 16524 13819 13690 9415 9804 5591 16658
"200897_s_at" 5983 6774 17878 1739 4562 8709 10383 5010 18640 18165 12347 4476 1648 14923 16757
"200898_s_at" 15734 1562 17290 16723 1640 18444 8885 1821 15385 13027 11823 1889 3309 16205 16149
"200899_s_at" 20488 4101 19865 14770 20270 14475 3318 17116 18434 14068 17777 4809 10979 16338 2503
"200900_s_at" 19653 3546 16741 1564 20170 2956 4015 5026 12786 12405 13740 3148 8284 2979 3351
"200901_s_at" 5392 4362 17274 4071 5726 1496 5822 948 16161 17159 12029 9435 6118 16124 2426
"200902_at" 4747 4173 20166 4633 20700 16936 2285 14300 12987 17357 18000 5541 6172 17216 15226
"200903_s_at" 13774 13667 15368 3762 18778 4670 11003 5161 17253 5973 13378 5168 10377 5811 3475
"200904_at" 244 20612 20448 13799 21211 1676 9766 1045 15183 14369 11807 17133 7690 341 21384
"200905_x_at" 6054 18518 16225 3867 2740 16674 5297 15422 4070 5806 2978 4504 8607 2251 4490
"200906_s_at" 2442 6569 12330 20106 4967 9744 9304 16554 21330 15011 20016 7851 1597 3971 20816
"200907_s_at" 14423 15200 11605 3915 2747 5423 21053 1080 10368 14565 15007 7452 14169 15789 3072
"200908_s_at" 18109 13977 19129 14506 5120 22238 3181 881 15260 1432 20467 7673 9213 4261 20869
"200909_s_at" 2475 17850 1315 4543 3539 15769 7304 15836 8219 7686 13338 8582 13157 14904 4503
"200910_at" 3519 14658 14194 16629 4400 3718 6435 4229 13906 5769 3515 7310 11107 5458 4102
"200911_s_at" 14503 19967 17238 18945 4925 4094 19149 20725 6043 16157 17471 19438 7146 18486 2751
"200912_s_at" 2418 6901 20094 16273 18008 16148 9997 16394 16689 18591 14686 17920 8628 16151 16467
"200913_at" 14690 7006 1709 15854 18511 20499 20967 20567 21135 2896 16733 17450 18027 20124 17008
"200914_x_at" 4680 20430 16032 20701 21497 20278 625 16194 20145 13615 15724 5029 2543 18842 17235
"200915_x_at" 2180 14222 19712 14137 18458 18649 9657 18339 14309 17017 16802 16867 8047 15991 18554
"200916_at" 276 17603 16426 16565 19935 15663 7690 4253 15391 3908 13366 5643 7037 4284 4584
"200917_s_at" 3392 443 20710 20501 157 18832 6959 16972 2607 14370 20834 3205 5402 2014 5834
"200918_s_at" 17324 18206 14440 2711 3844 18587 7354 17453 14037 5025 12765 8937 6677 3913 3638
"200919_at" 13847 16871 13360 784 17566 2254 20657 21484 14949 21573 11772 16498 18096 20486 15282
"200920_s_at" 865 15567 11082 17218 1298 3758 4529 4561 16054 6100 12331 6013 6877 4381 17686
"200921_s_at" 18073 16386 13732 19658 5645 4112 5524 4545 18237 17272 19569 3785 10716 18355 5338
"200922_at" 16358 5067 3461 14145 2635 20563 5363 3686 3516 17870 2697 4846 18891 5066 15318
"200923_at" 16705 19437 20243 20632 15771 8028 20217 4555 7758 17470 2669 6466 17007 22240 20660
"200924_s_at" 17604 5390 17041 4626 589 1239 343 2285 4911 3726 18506 3523 20981 4239 4008
"200925_at" 2069 15519 1601 14906 4846 15564 19832 4868 14899 6133 13192 16583 10415 3703 14964
"200926_at" 15682 13396 1645 8303 2452 14708 19868 4006 8312 7780 6677 11485 13275 15250 14963
"200927_s_at" 5271 1841 3087 15257 2098 21043 20650 17399 6321 20166 14093 9004 5285 17670 2803
"200928_s_at" 12565 3057 6324 4097 17190 1264 13501 8490 1946 2025 21857 8798 2638 11852 7559
"200929_at" 3714 2031 2156 14783 2953 15427 8313 14420 5539 19696 18228 6156 20293 4205 3797
"200930_s_at" 11821 8798 5862 8632 8753 5511 4695 9779 8118 15912 10185 15051 21598 12676 6042
"200931_s_at" 15006 15166 15824 18580 18037 15442 10671 17285 14254 11715 14646 6458 7510 15888 16538
"200932_s_at" 1848 16458 2260 18184 5231 18530 10420 1241 14375 4969 1979 6203 11187 4754 15192
"200933_x_at" 4585 6126 2468 15289 17472 14372 20473 17450 8290 7757 11412 11452 13244 16253 5730
"200934_at" 549 3859 20832 18209 5562 17310 6125 14551 17727 20155 19252 5722 6324 15022 5257
"200935_at" 5212 6086 1148 1438 5045 18475 85 816 13926 3967 20582 5561 4865 429 16828
"200936_at" 5410 16452 3121 7843 4007 2999 14192 4850 8294 7762 13947 11457 13251 4879 15948
"200937_s_at" 675 15345 903 19180 18194 14321 7122 14357 12675 13115 13697 6032 13147 5429 17020
"200938_s_at" 13155 10193 10148 6610 16176 11215 17801 6439 12880 10823 9160 2693 13152 6418 7681
