"inst_370" "inst_431" "inst_462" "inst_504" "inst_1012" "inst_1070" "inst_1173" "inst_1232" "inst_1657" "inst_2692" "inst_4456" "inst_5229" "inst_5592" "inst_6191" "inst_6949" "inst_6991"
"205400_at" 15291 1409 1912 12739 13923 7808 1132 15021 14286 3412 263 10566 10529 21401 9291 8202
"205401_at" 17150 1493 4449 17637 11399 11189 5666 3961 14689 19160 2271 15585 12406 5281 16134 11638
"205402_x_at" 9619 7249 1900 22013 10843 10220 14135 2940 7236 17262 2815 15309 8034 1127 13715 7706
"205403_at" 13025 8141 15718 7937 14012 8031 21769 3377 10496 20532 16799 12455 19738 15312 20291 1407
"205404_at" 11085 4792 3883 18491 8820 10098 14438 12782 10321 12222 9072 9454 8823 828 15804 3784
"205405_at" 666 4411 3115 5904 12685 6247 10032 19673 12081 16522 13314 10444 13378 11955 16334 12104
"205406_s_at" 4020 16666 20291 2886 18936 3104 4916 19918 19771 2271 17676 4502 4339 17530 2758 17337
"205407_at" 7169 14023 17830 12934 13566 15513 4772 21857 8029 3032 3713 15866 5767 7208 8985 13685
"205408_at" 17544 17984 1254 20165 15006 16344 2185 1952 1383 18844 4814 1344 16193 3835 5243 4142
"205409_at" 20407 3926 2801 21755 223 1358 19843 20230 9396 10776 12824 3838 173 1871 19667 3084
"205410_s_at" 14763 5128 6866 1614 14503 16181 12626 8516 6687 17463 352 14854 11830 11529 12499 13591
"205411_at" 19886 3863 1838 17921 20394 8195 2519 20089 17921 11686 22094 18178 22090 21377 9936 15923
"205412_at" 14160 15089 9396 6295 19027 5215 4147 6179 17735 10129 17790 7035 17067 5997 5206 4365
"205413_at" 10590 8778 18256 3799 20300 4877 14634 12415 5059 14337 11457 3717 16046 10708 17236 3124
"205414_s_at" 12294 8098 17686 11870 790 577 21387 9352 22158 4200 14801 838 14948 18743 20586 22244
"205415_s_at" 16743 6058 10485 11103 3648 1151 2123 17594 2941 7573 4464 7299 2248 16667 4043 3334
"205416_s_at" 15655 2850 11510 1883 1385 17501 5109 1197 3444 7156 12613 465 4087 2383 2030 3844
"205417_s_at" 3219 14471 8607 14712 19867 16845 3513 7804 2521 4260 13217 16540 5708 14347 18902 16903
"205418_at" 164 12048 13889 8503 11793 6295 19416 13528 12507 7088 1662 9606 8163 20924 13936 7490
"205419_at" 17232 11412 11681 7646 5812 15634 3198 10887 13825 18305 6585 14579 10662 17167 10203 14314
"205420_at" 13706 12093 17076 13166 15320 21975 4324 19617 3396 1794 16640 5650 2053 14184 5740 19979
"205421_at" 8998 11375 16138 11737 9748 13330 12124 9705 9723 12454 7491 13809 11069 10229 12400 11264
"205422_s_at" 5976 15605 18753 12635 13742 6027 14812 7932 9709 3348 21756 14985 7769 12039 15937 14587
"205423_at" 1260 2558 1793 2268 19515 19628 21021 19756 939 9025 17004 3263 14676 4252 3404 18897
"205424_at" 7849 10710 20311 7797 920 8028 9746 13937 10685 21888 530 7693 19328 2532 15634 3594
"205425_at" 1741 2068 20004 17283 17403 18558 18252 3652 19465 7186 19436 8455 6589 6350 4316 20376
"205426_s_at" 14091 21618 8013 4273 762 169 20302 1121 3621 20229 21105 16653 19481 18121 1880 1406
"205427_at" 13262 238 2516 21060 1507 18240 6960 2045 19791 10607 5886 5247 4387 13657 21499 7156
"205428_s_at" 4201 56 151 15673 6739 7180 16303 2146 15297 5208 5919 12631 20934 17016 13519 13766
"205429_s_at" 4665 16230 546 16688 20245 16527 1249 1038 21586 9663 1904 4715 4205 17783 21920 21768
"205430_at" 10108 11094 16431 9265 8159 7790 9855 15770 641 482 10330 539 22120 10909 16021 2569
"205431_s_at" 4258 5459 645 21954 22036 21131 13030 12765 21686 15526 11090 4955 20942 11454 21535 16655
"205432_at" 21165 21945 1108 4788 50 8373 18377 21257 1024 1720 5763 19462 22139 819 1027 426
"205433_at" 17811 13112 7892 5503 9635 9883 11418 22016 13939 14340 11727 12208 8374 10288 11063 10029
"205434_s_at" 19045 19089 6973 528 2338 19968 3624 20221 19752 3424 20867 8237 4848 5410 2655 2822
"205435_s_at" 20649 21019 22040 18786 8210 12160 17421 16372 8191 5470 19675 5002 5542 15979 3819 15868
"205436_s_at" 4672 7893 18642 15211 4172 4491 940 16647 17305 2306 15479 16907 17965 5875 17902 19278
"205437_at" 3635 20408 4839 2505 19378 376 17223 17187 6060 10114 21398 7270 21794 20901 1259 22006
"205438_at" 12926 9897 17080 21483 21867 15692 10091 6916 22159 12967 16603 898 4790 9353 278 17938
"205439_at" 11801 11499 18150 10870 9861 11241 12766 9460 11953 13910 2348 11503 10825 7831 12667 11508
"205440_s_at" 7900 21517 1711 11618 19843 22178 13342 7514 20912 12861 5076 3365 2985 12680 3783 20556
"205441_at" 21554 3252 1889 6615 1131 4109 2889 21263 1033 5225 13726 16390 3713 18820 684 4661
"205442_at" 8538 8218 11979 19436 16152 21601 9854 10692 19116 21303 5814 7738 14085 11387 20992 1477
"205443_at" 19678 15404 10659 17325 1936 1497 7603 5837 17051 6582 5372 1550 4486 21842 5495 6235
"205444_at" 20764 18330 9182 2100 11504 10467 14970 11471 7138 15235 119 8901 290 11758 10581 12857
"205445_at" 2712 16949 4524 4075 9388 5761 13966 1539 13106 12008 8741 15559 8682 11128 11762 10671
"205446_s_at" 3305 14802 2976 16933 19747 107 2197 21989 712 10410 5506 2252 1981 3299 3325 16802
"205447_s_at" 11577 12394 21469 9766 112 89 19977 17843 437 22080 21135 20680 21059 21215 21966 849
"205448_s_at" 1605 6874 20299 18973 19757 21154 21606 471 3445 7579 5063 4048 1055 21904 18582 21914
"205449_at" 3700 3563 9363 21592 4087 4556 1612 713 19075 3994 5424 17259 7224 16587 6948 16472
"205450_at" 6633 4756 7867 4990 16857 19795 12430 5114 15967 12517 4155 6304 20863 10833 5982 20929
"205451_at" 11867 14196 12160 9489 10153 10865 860 17344 13312 220 8429 10049 9163 16410 13495 9709
"205452_at" 16430 3600 4077 18802 5522 16584 3709 6405 18406 4920 15929 19550 19742 14360 3382 3023
"205453_at" 7610 11891 20419 11310 10057 8698 14496 527 7754 10477 21913 19943 1403 9773 15425 14263
"205454_at" 11378 9045 14291 7957 12661 5587 8008 5413 7157 175 9753 14878 12506 11565 9665 8866
"205455_at" 6849 21023 20260 21025 10152 11429 12154 19806 15350 16437 20390 10252 1173 11670 16006 5978
"205456_at" 14469 14781 11195 14992 10666 11515 9120 10353 13929 17072 9053 13324 12545 11987 11145 8980
"205457_at" 21290 19778 10823 7301 2085 19910 2253 16290 18608 11407 5236 21022 17297 13528 3782 18501
"205458_at" 14029 6282 469 14421 22063 8866 5659 10683 18718 10778 187 3485 4941 12651 22035 1685
"205459_s_at" 6263 4496 8581 5546 6087 13663 8984 463 14911 16209 11839 14069 8022 8593 9670 11962
"205460_at" 10504 6202 4085 14407 11727 11055 14417 1225 14049 12291 15548 10262 11538 2965 8686 10945
"205461_at" 21468 5742 1282 14113 17826 4096 11932 21999 20080 1302 4045 3989 2849 581 10090 2154
"205462_s_at" 1410 6263 999 17524 16801 17243 21758 1300 16801 20491 3613 19031 7109 13666 17273 21781
"205463_s_at" 9968 17523 3552 5009 1206 21953 1180 6881 2470 1288 4620 18316 4206 2377 6353 6283
"205464_at" 6746 3106 9655 19220 11752 8591 14116 3173 8745 15947 3142 15830 8281 11192 10644 14548
"205465_x_at" 6344 13453 17994 8351 11566 10983 14643 15084 11992 11923 2732 12748 10661 20777 13818 14415
"205466_s_at" 8958 8064 16157 7526 11866 10931 12777 19444 12578 69 21307 9884 6164 13664 15448 14905
"205467_at" 12090 8496 18404 8064 6839 10125 22079 2861 14527 17887 20877 9182 8757 20453 9030 7899
"205468_s_at" 12509 8758 12580 10003 12257 7578 8435 14660 11684 267 19430 8918 7826 14986 11749 11721
"205469_s_at" 2580 15650 7719 15928 21998 3552 18392 16639 140 9563 12604 1609 21109 3348 867 17750
"205470_s_at" 18771 17505 12949 12022 11387 8453 15994 12870 12658 21461 6991 10671 8644 9252 9431 3138
"205471_s_at" 17609 13794 11695 8337 20033 309 4410 10075 19291 4737 7614 21700 5605 17813 1806 196
"205472_s_at" 526 8131 17348 11619 22088 9077 20335 15825 22147 19400 3651 21125 1196 18606 1627 20542
"205473_at" 7927 10551 13904 11429 7109 12742 16092 9050 7437 16458 5559 13030 9921 1186 5938 14786
"205474_at" 13895 5113 4780 14361 18418 16676 17108 3886 18146 6305 5361 4571 15474 4391 20942 20235
"205475_at" 13528 5297 1601 2882 13411 10639 16344 12438 10375 475 7284 12172 9267 20842 10347 9401
"205476_at" 11246 9547 14911 9867 12332 9326 5350 1224 9686 10571 7564 11550 9766 21812 12838 11667
"205477_s_at" 10892 10916 13890 13128 6394 15750 16087 14805 7072 15006 9472 14705 3283 10508 14561 8143
"205478_at" 12302 11215 15674 10370 6482 8833 15292 12635 13464 17574 8755 10545 12104 11618 15631 9704
"205479_s_at" 20548 22092 22216 20689 3305 6621 20006 22273 5361 7684 21928 18224 21406 3173 16040 7896
"205480_s_at" 19387 7126 7882 4235 5250 3863 6510 6004 16246 6437 6047 5195 6601 5760 6730 6269
"205481_at" 4023 20839 5705 1206 9779 7102 15332 14511 537 3326 1413 20163 6767 1221 17900 3608
"205482_x_at" 19878 2257 21380 354 16143 953 857 21567 21446 11334 11916 6923 15353 4986 19372 16544
"205483_s_at" 923 2028 4996 21775 1824 2106 3897 2500 3674 3296 18184 21403 15212 19076 163 17002
"205484_at" 9843 11849 14264 8585 13540 5271 16584 12117 14404 1582 9205 10215 13802 2523 12978 5377
"205485_at" 7205 9011 11690 13376 14301 13441 14374 9388 7002 1062 1910 10622 12898 5439 16467 9563
"205486_at" 72 14312 767 4948 1928 21467 1935 22144 21094 3053 20209 7388 7021 16630 4855 2069
"205487_s_at" 9503 10385 12648 16491 5918 10851 11407 5214 9435 12354 4682 11451 9108 11789 12501 14414
"205488_at" 3604 5271 13097 7100 13595 5277 5510 9899 8921 14451 11718 14406 13080 488 14140 7664
"205489_at" 14820 2484 4594 4331 6549 8747 9168 11872 14667 14967 9974 10562 13628 11451 15405 3288
"205490_x_at" 11083 20304 20604 20 2849 14176 14258 2201 7512 494 6049 7144 21381 7690 17104 15742
"205491_s_at" 6200 1246 10277 4293 6030 12270 8323 9774 14998 10200 9003 15005 11110 2756 14627 15578
"205492_s_at" 21138 15884 21660 2210 12871 8649 12899 10732 10285 16658 10596 15046 12286 9326 13658 14497
"205493_s_at" 6761 5096 5143 3684 1557 8285 16391 19337 22031 15980 20789 21648 21626 12205 17576 194
"205494_at" 19027 21865 5752 20258 343 7521 15455 18240 1264 1191 5380 484 2447 22133 6484 9406
"205495_s_at" 20078 7320 21205 16485 11855 8853 16239 11038 9731 11489 7918 11116 11096 9298 11398 10345
"205496_at" 11593 12207 13875 9447 6421 10649 14971 12587 12504 6960 11206 9108 10333 12805 8709 12805
"205497_at" 16907 4347 2018 20273 7696 15229 21267 17790 13935 5756 15603 10633 13410 1775 14757 1813
"205498_at" 13309 2018 2514 14824 3556 21769 14318 6404 15973 12609 14289 17053 17212 8587 19116 21350
"205499_at" 6399 10729 18128 2177 6238 12258 13063 6565 8967 18414 15592 12075 8575 12211 10421 14428
"205500_at" 16950 18296 6571 617 1248 20804 15578 20393 21757 6256 4757 4736 15167 21932 19620 5203
"205501_at" 10964 8826 8521 10154 10426 12231 16420 9113 14246 13331 122 15240 1466 8440 15016 9086
"205502_at" 16103 68 1815 19482 14521 8679 318 21357 1769 21083 2446 19535 6293 1880 20276 20922
"205503_at" 10526 2281 2336 704 2446 12465 9902 3595 20503 14283 19355 19627 15283 5995 10765 14626
"205504_at" 14207 17301 5507 8188 11578 11291 2603 11616 11620 21044 10552 15228 8454 17887 12275 14989
"205505_at" 2018 412 12039 4489 1654 6514 4210 9179 10393 5187 2901 5466 15995 3494 16951 1230
"205506_at" 13005 8217 17743 14853 12479 11732 9389 13851 9361 17049 2423 15787 13031 8873 13345 1509
"205507_at" 5056 14583 2517 5610 11856 10267 8801 8882 13974 16148 5956 12652 12784 10447 9490 12508
"205508_at" 18494 922 22084 3590 10549 7818 7030 4495 20355 12501 1457 2057 20843 907 833 3808
"205509_at" 16800 17936 297 14048 14590 15264 16709 4695 15145 6845 868 6054 99 1695 9010 14123
"205510_s_at" 21307 10535 15512 8147 5328 16598 7507 580 6083 1589 4967 17610 5999 18301 3029 15960
"205511_at" 9861 14266 12966 11418 18586 19468 19950 16069 17781 5472 2170 16214 1119 16304 3579 3560
"205512_s_at" 217 4162 393 13635 5077 4206 3022 3898 17080 18935 17339 17292 14420 17216 7337 4262
"205513_at" 16508 15932 3387 1420 13902 14157 21027 19775 15147 20884 20006 6958 20 4566 11806 13528
"205514_at" 11305 19109 5372 6949 9385 12103 8709 18548 7405 2543 21662 14755 599 9852 1959 155
"205515_at" 569 14418 12151 6749 14442 6067 5651 10232 14173 4655 17520 16537 2591 20847 15432 13155
"205516_x_at" 1531 15367 21442 20333 20630 20167 18883 21145 19486 20518 20409 21436 19189 16049 4938 19333
"205517_at" 8259 10604 15261 12072 19219 7672 12749 12265 20414 22037 8152 8289 5932 12179 22006 905
"205518_s_at" 2889 12815 1790 5418 6384 10182 556 13587 14736 3882 6617 9511 7852 1993 10845 13193
"205519_at" 3811 18336 11053 18599 20268 4640 671 5699 2877 18561 19544 443 18031 2227 7476 19521
"205520_at" 20658 18903 446 4667 22089 7978 1010 1854 536 6334 5692 8523 21557 2121 9307 21734
"205521_at" 6840 21477 21655 19285 19168 1989 17839 18061 2692 6859 18725 16410 2973 6567 19184 21994
"205522_at" 2273 2471 5771 20377 11547 10214 13302 17832 12286 14234 19565 14321 9796 8211 9182 11575
"205523_at" 9286 17501 19624 13009 8075 6309 9169 6064 11277 18622 5612 10894 9131 12810 1766 12574
"205524_s_at" 9797 18152 17752 11276 10935 7150 16496 21713 13681 13758 15989 11682 11391 12490 13720 11440
"205525_at" 15913 16683 7993 17812 6387 11171 11483 1800 11757 13858 4319 14825 11525 11213 10134 12502
"205526_s_at" 13925 7141 19586 5277 3752 16656 3735 19430 17681 7269 12488 18484 15842 20094 2683 6793
"205527_s_at" 4013 2167 3323 22222 16066 18659 3089 2643 18729 3433 4508 5978 18098 4091 21162 21157
"205528_s_at" 12015 12476 15907 12908 14068 16124 8877 13247 11660 9861 11379 10118 4022 14899 16105 4567
"205529_s_at" 4439 1378 13432 686 6067 7720 11450 8629 7394 13967 4681 9413 1317 12531 8729 8115
"205530_at" 1081 17810 5034 18714 19305 120 17703 6464 17350 6125 5675 1776 17431 17625 18291 17533
"205531_s_at" 3121 13494 14449 9268 14866 20343 9986 2459 587 14795 1707 1895 18273 7620 7035 723
"205532_s_at" 9508 12481 13985 13000 8425 8055 9295 16210 14414 19410 3017 10233 11153 13027 14157 8865
"205533_s_at" 9363 8253 16715 8267 6978 10327 11169 10939 9789 13431 8809 12774 9505 8282 11381 10337
"205534_at" 13462 8649 15739 1362 28 12982 15916 8335 21072 14594 2238 20971 21173 9635 9493 15508
"205535_s_at" 9390 11068 16198 20748 10168 15495 11618 13145 11393 15544 9851 13521 13523 4134 16244 8719
"205536_at" 6997 4532 21826 11390 757 14502 13021 11650 63 2562 19721 1629 16483 21624 1758 1749
"205537_s_at" 9118 11861 16517 9151 11145 8492 14943 14842 15313 20084 6874 1732 8727 11571 16084 15263
"205538_at" 18972 19005 2086 20871 17722 20020 7217 20870 1817 5188 16665 6588 6241 2198 21733 21464
"205539_at" 22109 6021 5307 1365 13962 12865 9061 10105 13908 17009 11742 14281 8056 20653 10443 7936
"205540_s_at" 14424 931 7746 8858 15964 11466 9971 4773 19288 1371 12289 3356 6071 21439 5928 2760
"205541_s_at" 19220 16035 4264 18340 6851 7045 744 16326 8106 1378 6089 10528 1321 3503 10517 9788
"205542_at" 17301 2208 8041 20430 13223 12361 16769 4673 10674 1844 12235 18634 19674 1214 15260 17132
"205543_at" 3293 16057 762 954 18326 17015 4640 2948 1885 1424 18288 2251 16081 3530 7195 19595
"205544_s_at" 7210 8968 13882 10315 6530 9767 8198 9932 7109 14229 11401 13330 8434 10013 9940 14540
"205545_x_at" 14568 14725 8852 6797 19427 17406 18016 7345 4016 10374 14749 7732 7367 18392 6975 1632
"205546_s_at" 20783 16502 5619 21098 4998 1811 21423 18214 17710 11145 18923 6818 5615 14928 6441 16614
"205547_s_at" 7887 7132 1334 13036 1018 3529 12663 6368 20805 7798 18259 4327 19492 7228 20636 21725
"205548_s_at" 639 2213 4120 5976 21847 21451 17480 737 21401 7481 1598 6264 18210 13888 19805 22277
"205549_at" 8387 14167 13253 10646 19503 3840 15148 15556 18589 12077 11079 18380 14792 3278 21220 20260
"205550_s_at" 16450 6268 3972 14232 16750 16921 2664 4070 4438 6216 15316 6243 19152 16315 17962 2864
"205551_at" 18608 10399 13961 11979 8127 5523 16536 12542 12021 20317 15489 8941 10906 19667 6836 12223
"205552_s_at" 12967 104 121 3018 12151 11276 13494 416 10286 12778 21 10401 10763 21693 16205 13961
"205553_s_at" 10750 10884 17626 10233 11492 11357 10726 13058 15011 21660 6817 11985 5959 11411 16111 7729
"205554_s_at" 3841 15004 6338 1247 6451 13907 8914 10078 8728 16058 15127 12322 519 20974 10071 14226
"205555_s_at" 11103 13592 12000 9272 18681 2645 11457 15588 19672 11486 2253 7011 4896 10923 3043 21872
"205556_at" 6329 12119 12336 10511 7118 14970 8454 8647 10467 16517 10606 11929 18701 7760 13676 12555
"205557_at" 3076 13789 14961 9543 8602 11306 3549 12777 10189 17564 10320 12404 9450 41 14356 7755
"205558_at" 2226 22178 2646 17701 17762 20927 21415 21478 16368 7031 917 18052 18629 5041 5308 2320
"205559_s_at" 6189 12996 13957 9533 13883 12342 7938 9618 9932 8752 10877 14467 7902 9468 11620 7449
"205560_at" 13100 7991 13057 12042 8904 10363 11217 10293 9818 14761 9046 11709 9498 10791 11363 10312
"205561_at" 15712 13268 12615 13302 14673 6986 15915 3495 9033 19278 4992 414 102 451 9439 12836
"205562_at" 18828 5893 3123 19140 15911 19543 20800 2135 15466 7263 15454 19526 17628 5228 17787 18954
"205563_at" 11309 10789 17985 11266 9760 9816 7818 15718 11072 14792 7316 11278 8688 7869 15007 9289
"205564_at" 10153 8292 13204 7874 12465 5831 14038 14884 6688 3167 6714 9383 13365 7758 9080 14157
"205565_s_at" 18546 19936 227 18111 15747 21626 19551 882 21391 3387 4444 2644 20642 15997 19198 4447
"205566_at" 18219 15800 8442 18087 19161 693 21 18063 4709 16994 2367 16003 2144 14091 3370 1675
"205567_at" 17310 21132 6022 117 7326 13981 10851 15317 7056 16544 1255 13363 18333 12332 14758 8586
"205568_at" 41 11921 17852 11507 7550 5898 7500 9861 10891 2167 1015 13773 10211 12674 13529 14766
"205569_at" 11054 3737 22088 9967 7552 13070 13759 17967 10752 5615 5374 22236 20069 1550 7798 8648
"205570_at" 8606 3015 21225 15848 16635 17418 413 6534 20317 586 3945 19357 19414 21167 18954 1336
"205571_at" 20028 1973 2068 4842 19355 3295 17418 17449 18165 4107 17657 20235 16913 14572 4634 1702
"205572_at" 8317 9816 16662 8642 6267 13080 14722 11250 11951 22064 11238 13812 8856 12896 14985 8073
"205573_s_at" 6561 18791 18923 20196 15319 4670 12305 19415 16487 16699 19258 4196 16045 956 6467 16521
"205574_x_at" 2726 1281 10005 16950 22170 1006 2758 17880 404 11079 18145 20577 1100 757 19891 20181
"205575_at" 21273 1615 9095 4940 6335 9182 3989 10519 14771 15216 5864 9487 20105 8447 14995 4828
"205576_at" 7559 6186 8232 6680 12872 10858 12100 5455 11343 12928 2835 12314 10644 10880 2608 11313
"205577_at" 13833 14430 5392 14061 9060 10466 11180 11065 10003 13492 8591 11271 11343 11190 11921 10836
"205578_at" 5865 13779 17905 8944 6338 15432 6881 9708 14388 13660 8546 14778 11737 12700 11290 9372
"205579_at" 800 674 5335 1223 11845 14080 20217 5480 14417 21704 12281 9586 13751 17160 12423 12434
"205580_s_at" 15910 14457 813 9692 11740 14416 17537 17772 8604 10237 3753 1274 2332 2803 13045 8694
"205581_s_at" 6321 8338 14475 10993 10982 13505 11497 15407 7568 13969 7254 13699 11134 9848 12443 7745
"205582_s_at" 12769 10073 16036 12405 9537 9974 11101 9377 10080 16490 9999 11194 9559 9233 11664 10582
"205583_s_at" 5095 17073 20767 21194 21724 2132 7065 20920 1118 2703 12858 2431 2703 15020 2252 16027
"205584_at" 1018 10202 17650 16700 20613 1849 5849 5519 19691 9629 12547 2512 20251 15816 21705 4047
"205585_at" 19103 607 2301 20048 7841 12157 19499 2449 14912 20932 19028 4338 3225 6510 15025 489
"205586_x_at" 133 2267 3458 16711 14683 23 9250 16061 89 12485 13008 22143 17262 2040 22159 5513
"205587_at" 11466 13152 12506 13017 12417 6075 8564 3328 8332 16127 9245 13527 10430 21219 12220 11099
"205588_s_at" 14090 4389 21568 14435 20536 19146 18150 5453 16071 6331 14310 16394 15249 5072 18226 18876
"205589_at" 10388 22277 22060 8951 6730 13027 14284 4014 12723 16262 10433 14030 8557 1927 12319 9524
"205590_at" 17738 13738 11860 5192 4488 20659 11668 11345 20853 15000 7552 6234 16862 4312 18511 17792
"205591_at" 12144 9150 14650 16932 2905 18045 11671 10995 17730 13345 7948 5894 5024 10715 3933 18714
"205592_at" 12387 8705 14952 8427 10803 12501 12206 13571 12699 14320 7498 15342 8719 10372 8588 2765
"205593_s_at" 11277 10176 15945 9082 747 6263 13358 14573 15132 11797 10561 15530 12307 10046 15910 7562
