"inst_267" "inst_268" "inst_382" "inst_638" "inst_703" "inst_1015" "inst_1073" "inst_1176" "inst_1235" "inst_1660" "inst_2695" "inst_4459" "inst_5232" "inst_5595" "inst_6194" "inst_6952" "inst_6994"
"217491_x_at" 13741 15836 2183 8260 1972 15136 3348 3867 15180 6766 10644 9561 5380 7667 13028 6511 19575
"217492_s_at" 5980 4328 4330 17417 15517 19445 21651 9851 8989 20929 18510 4866 19287 11533 13455 8268 5777
"217493_x_at" 19355 18724 15314 16474 13963 11860 16589 11226 13918 14925 16166 15969 10045 18173 4191 18870 14311
"217494_s_at" 10873 11999 9148 15615 6814 22265 11190 6000 8538 2205 4377 4649 21788 1831 17381 18355 17815
"217495_x_at" 11638 13972 9721 10248 9616 6934 12850 13953 9860 13201 13731 13513 10690 16920 7582 13748 12549
"217496_s_at" 6513 2302 16387 6897 17981 15785 5769 4646 16552 1288 10703 5773 20216 6192 11720 6934 6137
"217497_at" 8921 11366 17357 14265 10294 8313 14609 11425 11969 9991 18973 13158 13527 16758 3609 16615 15065
"217498_at" 18969 9817 7780 10945 10375 1861 11351 16206 12677 8511 20889 20587 7358 4525 18467 3086 14084
"217499_x_at" 13920 15314 13270 5832 2281 13108 7090 7826 5088 4568 5667 1608 3394 4791 20796 3890 5687
"217500_at" 21734 21746 22161 19394 14860 6055 18522 12684 7713 11104 12990 13475 14492 13651 9722 18280 10843
"217501_at" 21827 17108 17304 58 21534 17209 1813 7258 4816 3880 1427 790 15725 4867 18477 2903 3466
"217502_at" 18765 19204 22195 21229 22147 7264 10747 1579 16865 16285 7492 10169 9358 19710 474 18343 14114
"217503_at" 7160 4525 13492 19828 10585 14818 16398 2350 9515 14325 1367 990 1288 4182 16977 16981 1793
"217504_at" 12631 13714 8419 14833 10171 8325 12333 16468 13019 18182 15968 16528 8886 13484 6716 11481 12960
"217505_at" 9898 11128 5956 9963 8195 4793 8193 13557 8219 16859 16093 12557 8967 15278 5764 9960 11194
"217506_at" 11609 14802 9154 10461 18231 9124 13841 5366 2375 16245 5633 3322 14304 5514 17683 16270 16742
"217507_at" 15303 17648 14511 13432 11944 5779 14398 11673 7651 11224 21667 16382 2226 9590 8003 18845 16703
"217508_s_at" 13914 4601 15706 17418 2252 16014 1057 5539 20091 4584 21007 7781 18371 4777 14791 8 2554
"217509_x_at" 2415 3586 5206 17245 417 464 8953 16430 4653 197 18552 6584 14530 20632 12862 18008 20862
"217510_at" 10771 11728 9532 10661 9833 11498 10204 12402 13473 14951 16851 14606 10091 15529 9561 13062 15300
"217511_at" 2909 2703 4712 15683 13946 12727 3982 12222 160 6380 1613 5957 4873 9147 1980 624 21339
"217512_at" 17849 12668 18350 5477 8405 8391 11876 15255 9414 10057 13038 12541 10773 17784 5294 14045 12803
"217513_at" 10126 11354 10123 12941 6600 4848 8991 3321 15362 17068 3855 9558 14790 19890 15525 13134 10999
"217514_at" 10370 11821 5839 15711 15601 9552 12766 11460 14070 11255 10854 14548 8512 19739 10334 16992 10122
"217515_s_at" 16297 22062 2414 5024 15897 8663 18192 10571 5331 12400 13960 11926 13882 19864 4355 11970 16935
"217516_x_at" 1749 21972 57 21383 17801 5056 10898 3146 11981 21952 16109 16757 6820 22116 5668 2637 6619
"217517_x_at" 21194 22223 8593 20645 18221 9288 14588 12374 13330 6886 5195 20478 2414 9203 138 18708 2900
"217518_at" 13763 15323 1291 2686 6434 19689 14671 16054 21301 14117 20859 6922 399 2765 19322 20917 1805
"217519_at" 11282 13417 5583 15929 15641 9067 8981 13227 12967 15382 14829 9396 13982 412 1674 6437 14637
"217520_x_at" 6874 15311 16448 4341 13016 12391 17846 19480 21715 14880 20967 5489 488 4160 12228 19395 11492
"217521_at" 22163 18001 6370 4921 16198 4688 9628 21488 10670 17452 21060 13810 13788 18087 22006 11737 12908
"217522_at" 20045 20314 19353 9082 11658 5687 12918 18628 8337 15778 15481 12579 13019 15091 1540 10993 16919
"217523_at" 22055 9862 703 1248 21907 12855 6754 4709 21581 362 4150 20076 7167 3645 13859 2720 129
"217524_x_at" 8335 10876 5477 15431 11550 4580 8572 12633 12225 14112 1980 15116 13594 17886 10186 10368 14937
"217525_at" 6100 10037 19721 10673 10642 9021 11707 18580 8779 14276 12498 15470 9751 15341 5329 12656 10284
"217526_at" 13459 15878 13643 6845 252 19481 21124 5336 18758 7312 3738 2670 4187 5012 3973 3599 7411
"217527_s_at" 4136 5816 2131 21409 21190 16073 3179 4331 17049 9787 4885 6671 6816 4838 12885 1941 18562
"217528_at" 10582 13320 8284 15869 13282 7517 15450 17517 9364 14635 267 18913 5059 9586 5292 18644 11649
"217529_at" 16110 5033 4822 21808 6505 20972 16586 19279 16675 3406 10780 19123 409 7681 3621 4745 18283
"217530_at" 1507 14361 9405 15189 7227 4632 7779 13202 7177 18123 14452 15148 13323 19725 968 8257 10315
"217531_at" 8516 12545 7586 12937 6648 12329 10497 1309 9475 10657 14845 13593 9497 18883 7730 12349 17720
"217532_x_at" 10992 11621 6878 11841 11032 11895 14752 12109 13332 18085 3402 11820 13923 19533 6788 15877 8436
"217533_x_at" 12594 865 14705 11845 16191 7694 15836 4477 14285 16780 18757 17946 13495 13453 17756 18880 16601
"217534_at" 16267 21585 10954 9307 9245 12822 4819 19276 20094 19033 7449 18480 22068 21999 13509 21642 5952
"217535_at" 9018 13252 10605 12367 6531 9977 14402 16360 10922 15024 17571 14532 11203 17653 1560 17143 14770
"217536_x_at" 9679 13076 7419 13628 8375 8460 18032 13493 2258 17677 1819 21274 18240 11565 711 7986 7763
"217537_x_at" 10994 14756 9347 15837 7070 5858 13620 14127 9897 11801 14655 13345 11018 16356 8186 15010 9983
"217538_at" 2133 4042 18988 12186 13195 14930 15474 5155 5855 12920 20546 17693 2802 8255 20911 8665 21825
"217539_at" 7164 16263 3551 4264 15042 9905 10975 3144 1086 16007 8791 18641 4448 7444 15316 13125 14146
"217540_at" 9390 12806 6444 11150 9991 1850 17543 16390 18947 8179 1311 3447 5795 740 2201 11178 10739
"217541_x_at" 17834 15359 20172 1203 18305 20215 15416 699 2972 19222 3025 18825 1944 21770 21373 20238 2364
"217542_at" 15929 12666 14880 10040 7672 16788 717 858 21076 1150 20476 5036 21017 4145 15938 2 947
"217543_s_at" 4861 2663 21510 18032 22078 21306 20697 4344 3459 8840 12348 20939 22002 5326 15377 8921 6238
"217544_at" 17039 22028 11932 10112 17195 423 9795 2343 2993 11758 3813 21493 6294 7883 19803 15503 15865
"217545_at" 9674 13620 8180 13423 14567 10236 18576 17665 2489 16793 12713 12316 8851 11018 9596 18354 17206
"217546_at" 9581 12570 6918 12816 2386 4015 10843 14551 14520 13925 16285 7124 8328 14697 838 11902 12092
"217547_x_at" 18433 7301 18073 17150 13362 21805 22077 3430 17845 7290 19708 18363 21180 293 13755 22025 2587
"217548_at" 17358 16345 20740 22131 19315 10510 9473 5028 11744 12412 12975 7289 20774 3413 6604 12929 11118
"217549_at" 16381 1151 18620 2267 13708 10267 14214 7846 15858 13046 19379 18346 10121 17313 12381 18016 17684
"217550_at" 163 2234 11777 4016 144 16763 14889 20674 2838 33 5490 18776 5465 6455 2739 21129 3830
"217551_at" 15492 4869 17852 8288 14415 17165 21866 12631 21559 9424 1633 11138 16597 8133 7047 6821 20601
"217552_x_at" 8585 12234 11312 12277 11603 8549 11666 2183 11130 13124 1000 14345 9157 16216 17970 15550 14177
"217553_at" 4641 6168 1638 15917 8414 9326 14152 12319 11193 13382 16957 13942 11845 18251 8991 16793 7121
"217554_at" 19677 20918 14330 20047 1959 347 14493 2404 21596 12366 4230 4703 7152 1888 4133 21564 20067
"217555_at" 10707 11285 10521 9571 12483 7678 14167 709 402 20767 1306 9502 3477 21131 2721 20568 17259
"217556_at" 754 11335 5653 9657 13678 9041 11979 15230 18205 16458 15392 6312 14246 10635 1140 15276 16977
"217557_s_at" 20394 20915 22053 11337 9282 4624 12725 12420 9933 17907 16371 16015 10305 1132 5134 13987 14513
"217558_at" 16879 20286 14955 14280 14775 12402 17829 17953 11019 12079 14704 19198 3152 20857 1145 17441 7084
"217559_at" 1500 7122 5666 7604 10498 5960 9118 11833 12086 766 21013 20585 3190 927 302 848 1395
"217560_at" 418 8787 95 3175 21460 5204 16870 18976 8086 18579 21888 22005 13251 2188 3421 18246 17196
"217561_at" 6844 18548 5337 1727 10527 4947 14864 14245 8944 17993 15569 16022 8850 11256 7741 377 10135
"217562_at" 5502 15478 2559 19112 11335 15811 18868 15905 11693 19380 12838 11781 3405 3859 6626 20692 8676
"217563_at" 19314 19283 21904 8119 12379 4592 14073 11451 13114 13685 13770 15268 8390 16994 5447 11880 15702
"217564_s_at" 17402 7029 6611 9530 14740 7799 13149 17722 155 16975 2485 19989 12391 19270 9469 15684 17502
"217565_at" 12586 5664 15961 10152 13131 11313 11913 14504 11760 13556 14820 11920 8502 17132 9553 14379 13123
"217566_s_at" 11493 3132 14535 9339 14822 6557 16699 16102 7709 11383 16948 79 11126 18291 9417 18274 11570
"217567_at" 13496 19041 4630 19770 7828 3736 10479 10836 7943 15902 14558 11603 14391 15355 5804 14694 14684
"217568_at" 19988 17387 10685 13706 14656 4305 13071 16042 9821 16625 16034 15857 10148 15495 4850 13885 12672
"217569_x_at" 20453 21216 21766 1837 12563 7438 12827 10407 11966 16667 17005 12704 12096 15431 151 11301 15090
"217570_x_at" 8136 12758 8359 13691 9870 8234 13583 12971 7402 16888 17785 12210 9085 14754 21041 12072 15635
"217571_at" 9748 12503 9343 10878 15186 8428 11372 3424 2976 11317 1755 4912 1265 14099 12851 11324 11650
"217572_at" 9466 12982 7912 13133 11104 6826 14460 13783 7226 13487 17057 14273 8578 16953 8213 16487 15569
"217573_at" 17822 21914 21561 8649 15012 10770 7925 18511 7554 10923 14464 13017 8404 15156 612 15701 16446
"217574_at" 9490 7535 6927 9145 14755 6343 18563 12842 19101 16875 22251 20748 7963 8877 12976 4609 21907
"217575_s_at" 10862 15285 6010 9312 15790 8753 17462 16406 7447 17167 17206 12354 9530 19511 4259 13727 15936
"217576_x_at" 299 212 11093 5473 2666 7984 15187 669 379 10683 1069 2604 21335 947 14590 20667 496
"217577_at" 7924 6958 9063 11792 14077 5201 17693 17457 11978 18251 7847 15229 13589 13231 3191 17364 15054
"217578_at" 16308 18482 7858 13906 10530 9570 11722 10817 11285 12563 16192 13439 10293 15816 9807 18226 15612
"217579_x_at" 15320 20847 13344 19680 5509 22064 19575 19746 15424 2451 11204 3540 17641 13502 17139 20213 1809
"217580_x_at" 20697 7996 19478 6838 5127 12366 16429 2436 2307 9116 10171 19857 21693 14128 4340 6502 7738
"217581_at" 9053 15149 10879 9342 14729 3828 9279 15683 10386 13148 16105 16372 10184 12463 6362 15784 13930
"217582_at" 8207 12253 3744 15576 12191 4164 8739 18885 7326 17091 16848 1098 14412 15015 9611 12962 10502
"217583_at" 10757 14896 5791 9654 11717 10105 17712 16025 12691 16409 14872 14313 12388 15896 10115 13573 12414
"217584_at" 8932 194 7028 10883 10387 13677 13819 14715 1624 17323 6608 22100 14666 111 10633 17345 17120
"217585_at" 2037 534 3684 11553 16034 3079 9787 18978 21530 2887 17787 17166 5480 13551 19080 439 8536
"217586_x_at" 4607 17781 21450 16081 2464 1328 21975 10203 2469 1542 8420 21527 19680 10105 19613 9512 1922
"217587_at" 18544 20072 1654 13788 16283 6804 12244 13698 9733 13553 12876 13191 11020 16676 5670 15011 13696
"217588_at" 9475 11261 21932 19141 4464 14647 13715 4286 20321 14004 3903 1473 21061 1385 3004 15935 11423
"217589_at" 9537 15245 5610 12222 7803 711 9980 13374 8618 15615 1625 15745 12295 12351 10176 4787 11557
"217590_s_at" 10693 13530 1280 14821 10735 6864 14655 13474 13064 11981 12675 14146 13010 15393 8098 13358 12221
"217591_at" 17202 19877 12954 22046 21875 19322 22200 6055 20684 19344 998 21620 22212 10177 903 7186 20339
"217592_at" 16936 15776 17477 47 16358 4951 15487 10476 12012 14495 6755 12714 3748 898 14351 6973 18800
"217593_at" 10977 13849 9846 10677 6682 8980 16160 905 20803 12219 2688 4992 10263 5056 1649 18368 10963
"217594_at" 8636 13403 7563 9584 14951 7352 9265 47 10347 10614 1290 20027 13651 16333 19934 17225 10631
"217595_at" 17279 10597 15402 10555 9795 13608 2422 18840 9553 4718 17326 20756 14510 1814 2172 13194 4342
"217596_at" 11407 13866 7108 14393 9633 6010 18650 1562 17990 11944 21972 5090 194 21555 1238 36 14964
"217597_x_at" 21393 21732 2577 13417 13751 16660 851 11628 6288 6352 4769 7787 4288 14386 9368 2091 22068
"217598_at" 17524 15419 680 5344 10663 16437 482 6296 5805 3588 2639 8032 7395 1903 10797 1695 4592
"217599_s_at" 9330 10947 9192 12469 16050 7854 11727 565 20291 15895 21751 3752 10898 17902 17790 14591 10712
"217600_at" 21217 21640 10918 9321 15021 11679 8566 295 22119 2576 1953 16745 9493 21233 19385 3449 953
"217601_at" 5540 351 19784 21901 14996 11418 9819 8217 14405 10352 15500 14871 11625 17804 12497 16261 1949
"217602_at" 12815 9662 6395 20521 13128 7673 20645 19950 3446 543 48 7447 21551 3840 17272 22065 2359
"217603_at" 17425 18354 19189 20919 10253 7523 16546 15561 7529 6710 17658 182 6996 21861 573 15420 18324
"217604_at" 16778 22127 4494 784 8411 22098 4582 841 22277 214 2544 2623 5117 1771 22117 2319 2177
"217605_at" 19619 21397 15862 326 9746 2211 14586 21697 19398 18973 1320 10619 2002 21489 20090 21086 6933
"217606_at" 15910 19252 3281 146 14920 2059 10881 9703 1319 3122 6236 1113 18156 13846 13736 1548 182
"217607_x_at" 17664 3644 20290 5870 18860 8187 17036 13362 16503 4191 3332 1423 18373 9275 3167 20528 15607
"217608_at" 19356 19794 9839 13359 4673 336 15276 21577 994 20551 7585 6226 18865 21579 3023 7849 21732
"217609_at" 20519 19270 3501 2875 1498 1101 11125 2614 20332 2672 1790 8007 21311 6815 1697 20444 1284
"217610_at" 17119 18401 18104 3252 16863 15995 21613 20498 841 5732 7593 20916 21984 6801 3680 10141 3740
"217611_at" 10521 14200 9329 12915 8122 7118 13304 16051 9801 13865 1385 15278 12172 16039 20747 13859 12651
"217612_at" 9510 2877 10243 9301 8509 21847 21119 21268 26 20173 11865 19522 21468 20383 4085 19498 21136
"217613_at" 9325 12459 7680 15438 15558 6331 17923 9997 7795 10731 942 14667 11467 20000 665 16238 15006
"217614_at" 14174 5272 21915 14 4663 11186 15946 13102 14378 16532 21682 14686 12406 17585 2368 13429 17574
"217615_at" 12101 14498 9705 15827 10754 4309 14049 8684 14161 15649 7854 19961 9755 3298 19629 16903 16720
"217616_at" 21605 5688 2867 9587 6516 5217 8333 16499 7997 17844 16173 12840 13702 17333 8346 12935 14901
"217617_at" 18600 10000 14899 2056 15797 14778 21640 15786 9254 785 17470 21963 946 4210 4831 1761 18958
"217618_x_at" 20352 19862 20483 20883 1979 18541 20837 3088 18235 1580 10822 7158 203 10115 2329 6949 4964
"217619_x_at" 18681 21927 16362 17671 1393 126 14098 3921 1791 19500 2883 628 17350 2195 18795 868 18728
"217620_s_at" 17267 9665 17988 21861 13118 795 3419 19883 18020 121 19058 10622 6911 3451 16374 9312 1661
"217621_at" 9710 12537 7585 12841 11961 4809 16216 18450 7460 16972 14963 11955 13226 15287 4759 12236 16874
"217622_at" 9729 17244 8848 20807 1330 70 21966 8068 20369 5134 20347 22277 16187 21054 22110 5917 106
"217623_at" 8074 11040 7543 15891 7640 6829 12441 10814 9104 17620 15359 14822 8460 17635 7805 14770 13492
"217624_at" 11542 12515 7179 10565 10007 16687 16820 9660 2895 11543 5203 21740 18594 9130 3467 20267 108
"217625_x_at" 1966 11436 9852 15558 13215 10894 11380 2879 21898 19399 216 4082 519 20819 19661 9010 7765
"217626_at" 12121 11654 5611 9324 16202 5707 14534 10384 8512 18761 13792 20733 499 21420 9586 14004 10780
"217627_at" 15842 21979 21748 20823 14189 813 17270 2872 203 3901 7504 3274 2204 4854 14820 163 19187
"217628_at" 439 5332 9556 14292 6939 12249 7852 17944 8314 12036 13644 10532 5363 14963 5987 18101 17709
"217629_at" 13377 18535 12334 3186 3803 12320 14611 17036 10719 10271 14611 12491 9642 19423 815 16764 10667
"217630_at" 20907 19027 16653 20208 14236 5522 11500 11332 13507 12643 14731 8860 21823 21087 18862 18924 14005
"217631_at" 5048 2525 19658 1559 7995 19375 20729 19425 17666 9605 5778 3476 18173 7694 10516 5904 6123
"217632_at" 17362 19968 2681 13175 15617 693 10818 5768 6436 20306 22066 9653 20695 6232 21899 17780 718
"217633_at" 20115 17295 18570 2269 6586 7033 16424 17776 15193 15577 14010 1668 12878 19588 1466 1184 14648
"217634_at" 5769 20993 14183 20600 7835 10511 16420 10610 1362 18026 21973 160 12339 22108 794 18640 17492
"217635_s_at" 4214 2185 16206 21815 21414 796 1858 2873 2939 2039 22276 4825 4094 13250 11295 21591 20287
"217636_at" 17424 4844 7103 5067 9905 2471 11969 13151 10219 13215 17349 12322 10354 14982 6917 14026 16701
"217637_at" 17621 18496 19824 666 2278 6832 16115 14491 10451 16272 15799 12320 8978 21398 5225 12835 13635
"217638_at" 18167 22030 20731 15405 3584 8647 15986 10191 13334 18508 14158 14663 16928 19380 7202 5469 12826
"217639_at" 17171 15618 19786 5359 15503 6856 12644 16511 9989 15192 15453 15922 11335 17367 5594 15948 12289
"217640_x_at" 13785 20710 11574 13408 9630 201 18792 664 17586 20570 6632 21207 20084 20281 4064 849 8710
"217641_at" 5933 6909 11046 4817 14329 11234 10060 8220 4904 11531 14032 21303 13928 20839 9785 6448 11024
"217642_at" 13667 16203 12133 14580 12641 7765 13512 11357 11451 10804 13189 14611 11078 18056 9615 15275 14100
"217643_x_at" 16816 18393 13667 1180 4567 3043 6924 20147 18275 21984 4084 5027 17979 5164 4364 20725 2831
"217644_s_at" 20863 21489 18260 13727 15679 15834 1089 5596 2527 3725 4460 8423 4031 714 2068 20040 3122
"217645_at" 16323 8664 15498 16810 2899 16853 545 9766 15309 20079 20448 4501 18843 11243 4380 6627 18458
"217646_at" 9988 14825 8320 14527 13830 19911 1761 4197 22019 3637 7416 5674 6108 14189 3978 3400 3308
"217647_at" 3026 5288 147 10880 6574 6397 15425 22159 12029 2577 21375 71 19200 1590 22259 17051 1196
"217648_at" 11584 14158 8207 11270 11884 9572 13055 16414 8997 13566 925 13806 10893 16622 4647 18263 10155
"217649_at" 9383 11365 11243 12979 12720 106 16297 3446 13160 16401 2628 20116 21046 892 52 18958 11852
"217650_x_at" 9151 14228 16159 13491 16524 20214 1881 22190 284 19139 3262 18739 17864 8687 4051 3596 3251
"217651_at" 18061 17989 19923 14249 7707 16087 9471 2455 14764 14043 5684 19858 3105 6155 2292 12573 17844
"217652_at" 21125 21028 20027 19601 15218 9014 16234 13435 12649 15153 2588 15666 14733 19984 11710 12282 1022
"217653_x_at" 3014 20098 2069 22261 6473 13247 4751 21531 18853 4920 2367 18462 21687 10988 18885 4062 19796
"217654_at" 18677 20613 16382 4099 13891 10151 16583 6810 6308 10747 21624 12374 12128 14859 17931 12140 10324
"217655_at" 10023 12891 19588 9305 18610 5745 9685 3268 20335 16772 8807 20280 4927 17721 13374 12391 17166
"217656_at" 21875 21014 16665 21202 20356 3166 18473 22035 3946 142 20434 18270 1103 6373 19674 1450 3046
"217657_at" 5378 19777 2495 17745 12726 8008 9995 2138 11940 9082 11629 7408 4165 5153 3433 20556 14194
"217658_at" 9157 13863 10476 11952 15139 11181 17466 15714 12806 16551 17142 15813 12561 16252 9187 17808 15649
"217659_at" 10387 7199 6062 18998 10648 211 9462 1010 8257 18162 4583 16647 7091 7286 2248 12609 16442
"217660_at" 8873 12895 7817 15359 15565 10773 18084 15380 7308 15405 19015 2590 624 546 9312 16436 3605
"217661_x_at" 8677 12237 7370 12548 12488 6841 12360 13826 9642 13410 13666 14307 10684 17037 4937 13733 12537
"217662_x_at" 22019 18553 17243 20914 3578 916 21046 9396 10 21078 5503 18952 19768 247 15648 22205 30
"217663_at" 11640 12905 6170 10940 13896 10055 17753 20949 9340 10774 8359 18772 4595 12222 20705 17274 15821
"217664_at" 12010 13694 9121 10400 11965 4863 9495 15841 1292 12529 11099 8034 11457 16978 21329 21943 5827
"217665_at" 1977 4484 14561 2070 8606 3168 4666 5973 4661 20094 11245 21362 5054 21413 21338 21717 6295
"217666_at" 17882 19624 13804 14731 13326 21879 16355 17339 22120 11869 21877 2464 22020 2705 14049 18985 14801
"217667_at" 10325 11681 8793 9957 12476 1117 14491 8560 1927 1432 7983 17512 19855 13569 16423 1700 147
"217668_at" 11809 13079 8840 9788 12368 9697 8272 11684 2555 18452 17514 17815 16953 18464 2468 5950 14196
"217669_s_at" 9932 11697 6661 12942 11224 11521 18354 12518 7608 94 19173 12132 13608 18750 8447 10987 12098
"217670_at" 12481 15180 10319 9376 13274 9127 11027 20000 3615 303 299 21252 2330 97 1085 3296 468
"217671_at" 3780 1947 12054 18 9527 1077 110 19730 3765 1240 19656 20079 21148 7929 20597 6660 19373
