"inst_993" "inst_1051" "inst_1154" "inst_1213" "inst_1638" "inst_2673" "inst_4437" "inst_5210" "inst_5573" "inst_6172" "inst_6933" "inst_6973"
"222118_at" 3278 15334 6278 15974 14629 19690 1490 15564 5545 11276 18257 2961
"222119_s_at" 15721 361 2105 2070 2551 1567 2958 5168 5195 19907 2592 16758
"222120_at" 18565 18933 20521 13741 18020 22117 17852 14716 17220 9237 16090 21764
"222121_at" 21948 15620 11943 3513 3264 21786 305 14314 2762 6822 2878 18497
"222122_s_at" 17104 17273 6957 1833 4835 9426 17056 3232 16698 15235 19212 13878
"222123_s_at" 12333 7561 8209 9808 12598 1992 13218 13503 12566 99 11403 10403
"222124_at" 12018 12798 8584 8392 10593 10829 1470 9803 12682 7317 13709 12295
"222125_s_at" 18869 16509 6654 16897 20356 10268 4330 14169 16126 19897 15418 17420
"222126_at" 21683 11584 11925 1119 21056 5277 21284 6760 6958 19206 20875 21803
"222127_s_at" 3986 21460 6239 18566 4354 2610 6735 6208 3366 14710 5434 13894
"222128_at" 10897 9819 21429 15289 13320 22242 21928 14013 18589 12223 6704 11889
"222129_at" 17549 16708 4814 15907 697 7470 6021 20072 16634 20376 20368 3784
"222130_s_at" 21941 20363 19268 11917 20993 18094 20694 21139 18423 17208 22142 22060
"222131_x_at" 4326 20164 3383 12984 16512 16685 1961 18183 19589 19088 22269 19331
"222132_s_at" 13463 18788 5476 1770 4714 20610 6046 17645 3251 20426 4188 3539
"222133_s_at" 21710 18522 17951 3029 1552 3456 19825 18189 8961 9421 22143 19567
"222134_at" 6169 10903 10366 11115 13396 20298 13709 12772 15492 3687 12615 5744
"222135_at" 11409 8184 10232 9610 8918 16094 14096 11228 14193 1486 7971 10155
"222136_x_at" 1536 87 221 2993 957 301 4932 359 933 15378 4645 2550
"222137_at" 1703 4437 21092 17057 3038 19630 3004 22125 21436 19013 97 21602
"222138_s_at" 14499 1457 19526 3329 3561 8948 20231 2297 16966 14771 15668 21542
"222139_at" 4918 11448 15145 10566 11620 3634 13670 13828 14154 1485 5773 4558
"222140_s_at" 2466 21346 1384 2315 1185 1379 2888 2784 1321 2366 1831 1880
"222141_at" 4232 12767 9028 7200 11048 10913 3181 14015 6912 707 13303 11553
"222142_at" 12516 12800 17796 16874 14225 714 20594 17424 5543 2768 3275 6088
"222143_s_at" 19295 13985 18518 16868 15982 9028 6977 5356 8221 15933 16968 15797
"222144_at" 7517 8220 8840 4363 12272 20175 10464 13609 10189 21504 6822 4785
"222145_at" 12797 8654 1336 6731 982 19510 1578 15601 20134 16003 2667 20860
"222146_s_at" 12149 11742 1916 17024 8234 9932 14498 13190 12765 11264 10700 7811
"222147_s_at" 1824 18433 22248 1344 20523 21342 5398 4406 17620 17396 21696 21473
"222148_s_at" 16157 19401 17786 3563 2728 9223 8052 1175 521 16204 697 1483
"222149_x_at" 16177 14493 229 15211 14805 782 5684 5821 5280 10382 1909 22168
"222150_s_at" 1883 12979 5149 13131 2209 3043 18123 15594 2552 20123 13702 12284
"222151_s_at" 13061 21599 3724 20104 16113 18010 3937 18771 18349 19103 20115 1484
"222152_at" 21200 18441 19677 19335 1416 3420 20068 3308 20656 19251 5931 3519
"222153_at" 11813 12618 10177 4783 13723 14262 6335 11039 8423 3915 8544 9456
"222154_s_at" 12987 1321 362 3156 1649 9 6087 2744 2314 74 3233 2442
"222155_s_at" 21811 19878 18833 21906 20404 16303 14930 20888 20230 15065 21127 16147
"222156_x_at" 797 3906 7106 21913 317 6391 19857 16429 20724 18311 14163 11183
"222157_s_at" 19799 16851 1442 13744 18128 4909 16290 18420 17657 21547 16883 14290
"222158_s_at" 17139 15087 19961 14923 16290 8215 7601 6650 6476 21125 16936 18770
"222159_at" 9169 7270 15332 11295 6523 13388 1871 7452 12251 23 5153 8618
"222160_at" 5988 12947 17373 1391 8229 1920 16862 10289 17132 918 14119 4988
"222161_at" 12802 2546 1945 2747 13440 19094 4403 14135 16209 8792 3227 123
"222162_s_at" 6745 6668 7155 12031 5875 302 5027 9454 10281 2839 9297 8799
"222163_s_at" 21606 18782 5620 18331 20010 4095 18077 18348 18967 16545 21962 20907
"222164_at" 17822 13754 1153 457 16689 2586 21948 14839 21209 15417 15277 1274
"222165_x_at" 2972 18306 6970 21970 18239 19133 5955 17472 18918 21775 3775 4114
"222166_at" 11713 7864 13186 1776 13523 2990 12509 8738 21571 3611 7304 12030
"222167_at" 3176 10806 12898 13725 12866 13141 2625 1080 8887 1655 8920 2414
"222168_at" 6299 3789 8259 22150 6779 12487 22254 12924 10316 9638 10122 3295
"222169_x_at" 9080 12810 136 4671 9904 15100 2073 11236 20440 559 7291 9469
"222170_at" 19957 17308 12268 19553 21487 21463 22264 21424 16614 14298 2066 21963
"222171_s_at" 7379 11058 9389 10763 5994 6159 989 14012 16783 630 13690 3907
"222172_at" 10344 8140 15273 9397 11605 10381 14401 7246 12173 6842 3023 4475
"222173_s_at" 6003 10766 10323 18874 7045 6710 11161 11165 15600 625 11572 10717
"222174_at" 6990 3491 10455 5735 7821 10770 15256 7816 10304 10610 13439 11111
"222175_s_at" 13227 16106 17090 20307 19415 9410 7110 20820 5868 20073 3572 3246
"222176_at" 6669 5371 5442 10438 12468 2933 13199 13784 11332 13030 6261 11316
"222177_s_at" 10415 13612 10358 4538 8211 120 29 1863 17362 11107 12063 3557
"222178_s_at" 4935 8131 10186 6390 10501 18479 11055 10689 14166 3374 9371 7587
"222179_at" 7328 4981 20424 16061 10399 2554 15167 20595 21611 17228 7724 2619
"222180_at" 1379 8024 18716 16191 3904 2677 7035 2441 7254 16432 13658 10004
"222181_at" 11587 11813 12019 5482 6589 20402 21105 1085 13320 13183 6453 10022
"222182_s_at" 16739 412 19277 13356 16700 4535 6037 14560 3615 14307 17021 18115
"222183_x_at" 3642 5439 174 13564 4317 20557 9305 22134 19385 9941 21227 2275
"222184_at" 11696 6187 14806 11397 13208 13626 17960 11314 11364 8866 7816 9719
"222185_at" 8902 6321 11783 4004 13020 12826 11162 4062 14323 4269 14226 9638
"222186_at" 1204 17588 2440 16779 14153 1327 21581 1234 538 14349 1959 3109
"222187_x_at" 1039 5385 21938 21425 2697 5376 20365 17638 19222 9831 5256 16270
"222188_at" 7288 4381 16682 4794 9861 11417 645 11467 12194 5954 14505 12448
"222189_at" 10614 2508 8568 4562 7142 21840 12920 12208 14534 102 12554 9671
"222190_s_at" 15308 17603 2793 20675 1725 5644 4769 20432 7734 19831 1403 16097
"222191_s_at" 18916 16621 21859 620 20056 21351 4175 18141 19577 9262 18298 13396
"222192_s_at" 19484 2340 19954 11125 16606 8504 17868 5600 4916 20990 21961 14831
"222193_at" 16454 14353 4149 7392 16253 20923 7163 6776 8766 13337 1104 19434
"222194_at" 5372 11983 9756 4568 6305 15352 1967 12192 15713 5208 13828 4809
"222195_s_at" 15010 1639 5570 13224 242 16549 8835 15934 3524 12959 671 978
"222196_at" 771 12789 8969 7742 12925 12883 11726 11450 11030 8140 8333 5091
"222197_s_at" 9560 5377 12794 10113 11660 14290 13901 9040 14564 4630 7213 6586
"222198_at" 5815 7389 15697 6428 6682 15581 12488 7077 13854 6193 10111 4533
"222199_s_at" 1151 15775 2630 15943 15767 8453 3971 3729 5317 13154 5545 651
"222200_s_at" 469 1200 17256 20847 20202 9111 6034 3188 2672 11534 1018 19680
"222201_s_at" 21877 1892 5369 19984 20765 3360 18432 17168 5605 16245 5827 18030
"222202_at" 10980 8480 13107 5413 9786 11769 9182 3713 14189 5023 12532 5473
"222203_s_at" 21347 20679 6819 19466 19577 4582 18032 20748 18644 14695 20612 21506
"222204_s_at" 13098 21871 16875 15232 797 2067 1957 1276 203 19778 698 2776
"222205_x_at" 2763 3103 16714 8372 7137 10681 4586 7819 8980 5438 1252 5218
"222206_s_at" 854 14019 18903 15266 4531 19664 6305 14079 20599 22045 15961 14405
"222207_x_at" 15325 18032 21616 12950 17907 9910 6375 16058 18700 15927 15894 15728
"222208_s_at" 15908 5585 17356 19972 15494 19197 21411 19247 21379 20540 15165 584
"222209_s_at" 18621 14106 2869 15687 4294 4174 5356 6228 7177 16406 16707 16959
"222210_at" 621 13342 15367 9754 7648 5360 11405 8808 10712 880 7606 8531
"222211_x_at" 7469 11949 14308 7313 13638 14892 705 790 15693 8995 7660 4760
"222212_s_at" 15242 19299 20328 17485 16997 9949 15165 20675 20212 18937 15521 19102
"222213_x_at" 6959 3477 16019 9183 6618 14877 13802 7692 14147 7677 7880 7253
"222214_at" 21567 5129 2855 3328 18513 6343 20326 19995 2541 18430 536 19073
"222215_at" 6995 3215 12719 7960 12118 13690 10333 12417 9932 3573 7739 4409
"222216_s_at" 4057 21960 19210 849 18497 16817 19868 18198 16649 19702 20718 20356
"222217_s_at" 19459 21538 21672 2609 18493 17156 21711 20947 18286 21176 20257 16757
"222218_s_at" 12381 13475 5191 11759 10662 4839 19338 20386 20972 9830 5499 197
"222219_s_at" 10329 5654 11178 6285 6583 14091 10590 7267 11531 6475 6296 4925
"222220_s_at" 12175 9366 17093 7479 12293 9449 21982 5397 5073 13475 1002 2824
"222221_x_at" 21780 21982 21844 14612 21957 22142 8432 21129 21452 20572 16664 21160
"222222_s_at" 2257 16963 19386 21460 14574 1932 4332 19845 19957 1767 19836 4189
"222223_s_at" 6457 3650 15641 11413 9931 21060 20841 12784 12939 10004 7543 6044
"222224_at" 2241 8299 4749 19554 18333 22257 2376 15395 20826 21598 21746 2111
"222225_at" 12732 8077 13326 5725 8473 18793 18217 17090 18090 14259 7099 5588
"222226_at" 10668 3049 8533 4026 13660 5598 9996 10223 5579 4088 6695 9568
"222227_at" 6636 6023 11639 9540 5603 10545 13762 8553 12816 6991 9733 12352
"222228_s_at" 14163 16786 12037 19172 4357 6776 8229 17793 16806 21138 17699 21535
"222229_x_at" 15369 15414 6832 15471 14626 4261 15533 5302 2413 12737 18991 18529
"222230_s_at" 14432 19219 4426 11985 16950 7197 8268 18725 18004 16436 16428 16229
"222231_s_at" 15031 16232 17885 17796 14948 18039 8750 17833 7745 17422 3045 15804
"222233_s_at" 16545 17458 16979 1810 14677 16690 19218 19443 18029 17277 19087 16161
"222234_s_at" 18455 21983 10682 10994 21468 11535 21680 21862 21565 6883 21203 21355
"222235_s_at" 21944 18856 1538 19137 21237 4720 16899 14080 7395 19596 16742 20554
"222236_s_at" 374 11751 11133 12283 2003 12942 1093 1895 6100 2989 14327 9784
"222237_s_at" 8340 4970 15277 19051 6275 11172 16787 155 299 8248 6494 5424
"222238_s_at" 9267 13105 395 16574 10874 8950 7975 18604 21805 22047 10351 11812
"222239_s_at" 18840 19212 19215 14695 4390 7830 18227 15973 9852 18062 19652 19925
"222240_s_at" 19181 17562 14482 15492 19213 14783 1271 21011 21730 3949 17914 16301
"222241_at" 9874 4141 13092 6590 3888 16427 3121 5277 4619 5733 14493 6337
"222242_s_at" 12895 3179 21141 11487 19775 21695 7465 1198 5943 14727 621 15639
"222243_s_at" 4023 15142 5348 17997 3542 2741 9088 1444 2643 15272 688 15169
"222244_s_at" 15403 1720 20019 15941 14071 7706 17265 15730 15953 17107 5237 3820
"222245_s_at" 20765 8340 20687 21880 2928 17960 18067 925 4013 2368 16208 15871
"222246_at" 7649 6966 8082 7465 9735 14563 12065 13714 10942 4015 8482 11590
"222247_at" 7988 7491 15449 8872 12230 12348 11674 11530 13423 8882 9865 9726
"222248_s_at" 4315 13144 13183 14089 8046 2132 21019 13868 13540 577 12874 5799
"222249_at" 19883 12545 12903 2677 7855 2559 17859 18518 5920 21119 10131 8222
"222250_s_at" 22129 21259 17118 19919 21533 8319 21468 21784 20921 18169 22230 21819
"222251_s_at" 4041 17176 18022 638 4138 8817 20441 6003 7978 12631 19059 2870
"222252_x_at" 22095 7810 2351 13056 22217 20591 22076 882 20893 1382 20422 13523
"222253_s_at" 5588 7225 14917 10319 9787 14677 13835 12862 2111 1272 9369 9795
"222254_at" 6741 10462 19521 10234 13883 3680 18322 18643 3742 6161 15875 499
"222255_at" 5119 5619 10853 6289 8572 12028 11012 9705 12311 3334 10224 8303
"222256_s_at" 20193 8853 4585 15568 20316 5402 2609 1782 16177 10583 17200 17016
"222257_s_at" 7971 4107 11354 8861 12360 14604 375 10422 7633 5529 8291 6590
"222258_s_at" 4170 2367 7980 2651 15820 12873 3404 4422 9102 8567 15028 1769
"222259_s_at" 5475 12600 11493 8061 6430 15542 10766 10394 14959 8531 11566 8819
"222260_at" 7967 7841 12249 6525 7135 13309 11402 10599 10948 6089 8550 6816
"222261_at" 11620 12059 15485 4279 9902 949 12839 13389 21919 8667 13190 12348
"222262_s_at" 15589 1879 2068 13227 17709 1944 2509 2109 666 11434 2577 16666
"222263_at" 13005 15310 4169 15497 20280 3608 3761 4255 1469 15137 19658 17229
"222264_at" 17768 14399 3823 18123 15977 10296 17420 5145 18666 17898 3650 12997
"222265_at" 11055 11942 8440 171 6408 14404 20330 10885 11991 5071 10443 11009
"222266_at" 19567 22018 7470 18588 15249 7109 16891 6081 5829 21078 18580 17239
"222267_at" 530 10530 18284 12365 19429 995 4783 4683 2755 15073 14762 15636
"222268_x_at" 5235 9657 9248 9728 11136 14984 19953 12157 13333 6786 11646 9218
"222269_at" 2464 17903 7554 14742 4307 18961 7456 18057 16778 11550 22241 13218
"222270_at" 576 146 1827 15080 57 177 1884 33 76 19440 3948 64
"222271_at" 9451 12052 14602 5363 13289 5003 2929 8271 10995 20670 13640 12023
"222272_x_at" 18377 18769 8276 2822 3472 20807 18807 4442 16593 9859 3007 14024
"222273_at" 15331 9103 19514 18410 18024 16577 14489 16089 17698 17339 715 16680
"222274_at" 9678 12839 12796 10973 6042 17629 12478 13486 16447 2334 6460 6091
"222275_at" 19235 21006 4808 14385 14107 16678 7353 17653 4513 16584 19322 1723
"222276_at" 22229 19120 3388 22247 15368 8967 7664 14919 20075 21845 5797 16458
"222277_at" 2997 12599 9096 22209 7986 11174 17093 15642 19286 710 11819 8803
"222278_at" 6870 7433 14629 6966 13407 18285 9475 12953 10594 6640 9044 5003
"222279_at" 56 15345 20113 14068 4178 17301 1130 3386 5004 13289 4508 12963
"222280_at" 21203 18868 5148 20211 15403 21204 21991 19706 7981 22279 17808 16389
"222281_s_at" 5120 8240 12986 938 3354 5083 12361 13179 11257 8671 6868 7463
"222282_at" 2740 403 20385 1658 498 2395 7281 1573 961 16405 191 566
"222283_at" 14379 831 18051 1349 19230 21181 21872 19393 7117 18671 256 3769
"222284_at" 19368 13988 3642 19619 1453 19515 6808 21878 21658 10211 19528 16682
"222285_at" 10207 7607 9072 8613 9185 15411 13081 8945 14482 7404 13382 7721
"222286_at" 1014 8297 18460 11748 21361 17534 21056 3120 2805 14410 283 15538
"222287_at" 10850 3756 9947 8865 9137 16006 13381 7870 15499 2887 7178 4727
"222288_at" 2041 9343 15902 1196 21772 28 5794 5091 7309 10139 14898 17435
"222289_at" 7448 9115 16145 11087 6883 10968 13289 12424 10786 8687 7706 9763
"222290_at" 15179 5336 9720 2704 13771 12678 21217 15258 18447 1959 3440 12245
"222291_at" 12691 8383 2162 2985 5495 7115 11136 7776 13071 4693 14460 2160
"222292_at" 8286 7323 11714 9298 5874 14385 9469 10010 12424 4874 10086 8765
"222293_at" 11763 3816 12675 5806 12604 21506 13964 12097 11314 7410 7086 6269
"222294_s_at" 21750 17564 1272 13976 4096 919 21656 3533 4497 20146 2312 17044
"222295_x_at" 8949 9683 11985 9021 3884 20395 981 13620 17383 1353 13909 1852
"222296_at" 8300 6575 11336 9493 5804 13999 9827 9104 10635 3587 8783 7030
"222297_x_at" 4712 15632 1523 22121 1474 9477 18516 6735 9444 16381 15699 19691
"222298_at" 1790 5237 15799 10811 12788 11173 14397 11844 10601 916 12789 6324
"222299_x_at" 10278 7029 11564 5653 5535 12734 10989 9646 10673 5552 9966 8087
"222300_at" 1288 13074 5112 7537 13310 21198 14393 9949 10706 21208 6197 5027
"222301_at" 12724 4099 10808 8044 7720 3515 2671 12456 11432 9204 12529 4644
"222302_at" 1447 11433 16024 19439 435 11191 2965 14398 20504 4207 7200 1061
"222303_at" 17712 9848 3260 2160 20093 2220 1312 809 3171 18606 3808 316
"222304_x_at" 993 10291 19265 235 21110 656 14864 19099 19356 1606 16125 82
"222305_at" 18915 9001 17588 3065 21693 20678 20015 22222 9800 2492 17803 21173
"222306_at" 8222 13447 2798 12672 289 9373 20621 19931 3995 13598 16587 2900
"222307_at" 10208 10160 14252 11382 11399 8576 1351 17508 13640 9650 7947 11378
"222308_x_at" 9902 11134 21858 10215 6643 152 20689 12024 14812 17582 13630 11506
"222309_at" 14391 202 1236 18629 443 6080 2257 428 910 21224 1952 16039
"222310_at" 286 9851 6610 21905 17113 2214 7169 17907 8145 14681 11918 17287
"222311_s_at" 21807 16989 21929 21873 18077 16842 21419 3941 8677 13771 20898 20392
"222312_s_at" 22035 22178 15381 19728 21512 12806 22245 21955 21673 4255 22279 21892
"222313_at" 22086 721 6362 3278 2979 1231 4467 3046 2907 14318 1506 20298
"222314_x_at" 11666 12028 10669 9557 6426 12694 14201 13296 12592 903 10552 10972
"222315_at" 18059 11343 15731 21038 14150 13809 22265 14424 20607 6005 16932 12019
"222316_at" 517 11080 671 17797 2905 88 2917 4805 87 21427 18 784
"222317_at" 22060 9565 17501 8540 20162 3503 12381 18415 9052 18273 18859 2538
"222318_at" 12662 3966 4616 16683 5164 22114 7667 20713 21629 21663 1479 12010
"222319_at" 6043 10335 16650 6012 8992 3903 14364 19743 6339 4897 14033 12647
"222320_at" 19029 11572 1614 3641 9984 452 20585 21153 8048 12484 13513 1575
"222321_at" 11072 6652 13646 9625 5835 11539 9680 8002 10248 6192 9306 10061
"222322_at" 12770 4047 1425 9335 5328 6958 14155 12776 15798 11013 2172 4314
"222323_at" 7178 6729 13916 9620 6148 10455 9474 7217 14726 8081 9351 7564
"222324_at" 5571 12241 7683 10259 6297 13807 9873 13402 7643 6950 9659 7837
"222325_at" 16062 11708 11457 6760 15875 13256 13388 21269 21592 4174 7040 3151
"222326_at" 11991 10710 199 5617 11000 265 11446 12213 10968 9111 7030 4546
"222327_x_at" 1343 388 21481 13678 2057 8416 5436 18301 6569 17423 1079 18303
"222328_x_at" 9850 7734 8500 9289 6064 11283 14248 9031 16138 12168 9171 9584
"222329_x_at" 9319 6948 15970 6569 12890 14726 13506 8416 20834 48 12350 5731
"222330_at" 10835 12964 248 8375 13203 3760 9730 5755 10549 17623 13723 4677
"222331_at" 6889 5748 12518 6422 6019 10710 11388 8215 10108 1100 10118 8215
"222332_at" 12225 10626 15978 4575 7779 6744 12145 3592 2392 8810 10624 5735
"222333_at" 12893 4148 179 17089 16579 21746 8178 20327 18202 9680 17586 946
"222334_at" 8512 7848 5735 55 1100 7535 20019 12095 18588 8111 13856 11386
"222335_at" 2879 15009 3322 2447 21266 5204 5534 5803 7820 17275 265 17579
"222336_at" 16735 11821 15109 5411 18785 1882 14216 20098 17795 7808 13490 12225
"222337_at" 8874 12744 15937 11258 13776 17801 4791 18896 3030 2362 8079 132
"222338_x_at" 14240 927 6540 1841 4208 4833 1663 17122 6776 12111 2224 19183
"222339_x_at" 12857 11270 12611 21939 864 18665 22260 16772 19850 703 16758 9485
"222340_at" 5384 9300 8407 8143 13744 21555 10563 4821 11420 2766 2179 3296
"222341_x_at" 4454 3034 208 15686 10192 6594 21511 2361 21657 10290 14585 2597
"222342_at" 8160 5226 13915 5934 12059 9487 14366 7327 10699 6692 12200 10440
"222343_at" 21233 21238 17916 801 16629 19269 9262 21458 6751 20662 19965 2641
"222344_at" 12385 3993 12300 19171 11679 9198 20371 9787 10386 17465 3523 12186
"222345_at" 9633 11667 15358 14061 8672 2324 21974 12184 10463 8019 13181 10040
"222346_at" 8778 6125 11376 3762 8838 13377 10539 9483 14044 5517 6442 7635
"222347_at" 13481 13669 13342 1903 13007 18272 6231 18028 2028 7876 2514 16188
"222348_at" 13078 5387 11490 18044 18599 14780 17705 21976 22099 4716 8046 12636
"222349_x_at" 20025 4167 156 14000 20106 16893 18755 20404 22008 372 20882 21091
"222350_at" 386 9901 12346 3019 1382 22147 2236 18859 17166 19826 15116 1542
"222351_at" 12127 9415 21025 2014 13629 7939 20399 11991 12103 2250 18260 14899
"222352_at" 20672 18147 9186 21598 21750 18530 3727 20808 17157 245 4646 16346
"222353_at" 12556 2868 9907 8591 13972 4098 11375 7792 17992 1578 14253 6396
"222354_at" 13545 488 5885 21892 21434 506 1024 2045 8466 7875 18221 18754
"222355_at" 5794 3639 13012 5224 7558 18583 11245 8488 1844 1477 13665 5432
"222356_at" 5230 9748 15640 8206 10949 13786 11909 6868 12740 7497 7500 5482
"222357_at" 5836 3138 9753 5330 8275 2426 603 9246 13238 1452 10821 10031
"222358_x_at" 20999 10281 1301 11556 2627 2820 15441 6561 20995 9020 2084 18323
"222359_x_at" 11011 6673 16435 4758 9725 15776 10739 7857 10480 8895 12806 4333
"222360_at" 21752 12160 5978 791 20688 8737 16640 19916 20283 21212 21573 13189
"222361_at" 2335 3767 15460 8917 7359 13308 10373 2884 8156 3546 6104 5169
"222362_at" 10851 6618 9513 7982 10037 11063 21421 12756 12191 3330 4269 9852
"222363_at" 7217 9063 1227 8014 12650 2784 2590 11683 15334 2466 12258 5704
"222364_at" 3203 12926 813 2589 7621 20507 921 15088 18580 17509 16885 264
"222365_at" 6078 7590 8050 10535 1250 10939 20563 20471 1414 2861 9669 10621
"222366_at" 3989 21032 21445 1487 21050 1946 20448 18655 8126 14109 3378 19405
"222367_at" 11036 10362 7897 9108 12716 12505 11226 8317 8159 8985 11562 10731
"222368_at" 12768 11347 18961 12569 4256 3783 3523 2043 5249 11546 11169 2813
