"inst_201" "inst_446" "inst_564" "inst_1011" "inst_1069" "inst_1172" "inst_1231" "inst_1656" "inst_2691" "inst_4455" "inst_5228" "inst_5591" "inst_6190" "inst_6948" "inst_6990"
"222166_at" 13041 8848 5803 9411 7712 15322 7279 3065 15704 244 271 20299 6444 15824 10105
"222167_at" 964 17909 12584 12408 11391 9457 2265 5391 9726 952 19428 19247 563 11344 8141
"222168_at" 10556 22093 10291 7086 5696 13848 22273 6899 11015 17210 15764 4837 15997 12514 11847
"222169_x_at" 17455 2219 22104 16050 15045 8915 13537 10922 14352 20852 572 1571 14414 7594 9217
"222170_at" 4848 11737 13884 22191 19888 12589 20753 22233 20342 16306 22060 13044 15048 21811 22242
"222171_s_at" 14743 12012 13455 15300 15604 9105 13755 6407 10763 17384 12921 11174 19248 9423 14403
"222172_at" 15083 7963 9376 14774 10841 9048 8410 7109 11094 12896 9506 8093 3732 15715 7979
"222173_s_at" 4312 13507 15966 15520 13368 12204 14256 13517 15524 762 7373 757 13260 16817 15175
"222174_at" 15342 12981 11996 15517 6200 14699 6840 7882 12165 1533 15424 7130 17515 10159 8327
"222175_s_at" 16581 5147 2964 21356 1679 17979 19565 19819 20339 15978 2571 20785 2293 2182 342
"222176_at" 14679 7620 8994 13876 12198 10716 11637 6349 14672 12677 12743 10196 19672 9988 10047
"222177_s_at" 9899 8100 10431 1003 8531 6466 6811 6961 4753 5315 13117 272 21032 14954 13048
"222178_s_at" 14441 8581 17707 10610 11080 11093 8895 10860 4614 11930 16095 8923 12039 11808 11174
"222179_at" 3841 21304 11553 11303 15534 18882 635 2128 20131 22042 21440 13901 7087 10223 15007
"222180_at" 1352 15124 17105 19417 7133 19432 19899 17719 3817 315 5731 21069 21046 12769 3826
"222181_at" 5016 12550 10148 15064 14197 3053 911 6381 8732 8239 399 938 2906 5483 8020
"222182_s_at" 6216 6048 6747 16390 3520 5060 4072 19940 3174 7926 7361 17502 3726 2388 18107
"222183_x_at" 11806 10460 17 22160 11103 599 21122 21773 14835 3876 22282 15938 2295 21653 6887
"222184_at" 5273 757 17077 8591 5673 13461 8728 8304 7397 1502 16023 3419 14555 16013 13395
"222185_at" 1155 17367 12774 12986 10047 9234 9481 11267 12237 3089 10103 8101 10856 15497 8043
"222186_at" 507 20614 17547 16267 3837 1293 20421 20626 1182 15410 20447 12928 1608 3680 21925
"222187_x_at" 15976 14556 328 20793 7025 1816 20685 2868 20704 517 22195 21545 22013 8188 21754
"222188_at" 11594 13550 5104 11249 7493 15427 13523 10158 9461 20271 11428 10188 13862 15941 15949
"222189_at" 1281 7604 7757 13976 5461 4689 12349 7326 21057 11242 11373 5740 5819 14964 13336
"222190_s_at" 2136 21564 4450 5823 2968 17903 20883 18448 19646 7967 21883 2594 16333 1412 20142
"222191_s_at" 1073 20967 2520 3292 2904 21068 21923 14415 17630 3698 6581 16326 20180 18200 20398
"222192_s_at" 7703 15583 3298 20010 3440 16676 5727 4311 21351 17574 3267 13213 7723 19284 5639
"222193_at" 19785 722 19710 2636 2305 18174 9886 16831 21421 12181 2283 20311 5697 6206 1440
"222194_at" 13392 11887 14114 8250 14322 7953 13374 6749 9540 11661 10367 10208 10006 16191 11293
"222195_s_at" 22080 12059 16479 1654 982 2617 21462 1795 2780 3823 1762 19186 4152 7428 19055
"222196_at" 15533 10855 8602 11505 15023 6954 10544 6154 8977 9331 11612 5306 14033 10781 15412
"222197_s_at" 12899 8674 9112 13539 10976 8704 12103 7819 11270 11626 15729 8906 13391 10284 9232
"222198_at" 10961 9886 10696 14720 9209 14329 6575 5939 14123 12855 11688 8644 10843 12505 8737
"222199_s_at" 19783 20078 4763 19145 16522 16286 18321 16640 15658 6695 19416 18750 6193 4087 16502
"222200_s_at" 20896 18454 3103 736 2702 2908 5052 1999 2407 1178 163 1654 614 481 961
"222201_s_at" 19867 6819 16276 20431 21930 3816 19767 21669 15698 7914 19988 19879 8269 8057 19248
"222202_at" 12490 10940 16477 11332 11360 7864 7668 7820 10017 7015 15225 694 11392 14943 15528
"222203_s_at" 5908 16023 1333 20089 3466 16763 21299 15920 5927 16237 4395 14080 4665 19386 16290
"222204_s_at" 17880 1942 12268 4571 2242 2623 1040 4177 413 3163 8873 16522 15042 4813 3038
"222205_x_at" 19020 10050 21711 8835 12822 15460 7529 7492 2241 13505 12623 2848 14426 3051 8809
"222206_s_at" 849 20930 1280 1773 824 4914 1592 2256 18615 5418 3935 15871 8791 18642 16418
"222207_x_at" 6657 4584 471 5329 3609 18414 4433 19808 7825 4736 21086 3037 7649 5032 18244
"222208_s_at" 165 1431 5243 16447 11361 20350 19112 15949 19308 5912 17197 21203 16576 17375 20919
"222209_s_at" 1695 4356 21565 1188 3314 4597 1036 2569 1617 2460 3678 11764 2999 3516 3145
"222210_at" 15202 8297 8387 15104 15539 13998 7386 14040 12603 7360 10446 1229 14176 9137 7039
"222211_x_at" 13579 13192 14480 13380 7377 10681 7722 14103 6719 12506 14643 728 3064 10186 14351
"222212_s_at" 16148 14513 6371 17652 17333 4330 3764 18019 17301 7886 18686 16860 16899 7872 18516
"222213_x_at" 18614 19261 9731 10278 5307 8229 11988 7694 9251 12988 15604 4631 12547 11460 8665
"222214_at" 17926 1347 17873 1006 11574 18887 5918 19986 20826 1504 21970 20625 17926 1106 18888
"222215_at" 294 2253 3054 9137 8929 7174 10920 12608 9416 10966 10787 6581 12177 9664 11029
"222216_s_at" 17219 16769 20674 17589 1548 5461 3182 19614 20628 7004 6060 21034 20978 20707 19134
"222217_s_at" 16460 3558 3870 20553 20330 19978 21356 19924 16660 7897 21632 20472 20197 21375 21033
"222218_s_at" 12891 7925 11300 12471 6793 3986 2550 11154 6514 4257 5889 1680 696 7541 483
"222219_s_at" 15252 5664 17121 12417 9905 10240 9176 5539 10320 13554 13852 422 12543 9884 13165
"222220_s_at" 5501 7393 2029 11709 13192 15779 10757 10998 3524 4510 2019 12052 7079 5151 4885
"222221_x_at" 17896 17113 12120 16653 18715 19166 17475 20063 4769 19757 5358 21104 15018 20258 22129
"222222_s_at" 15887 9283 15732 21772 19613 19967 20925 94 5611 20664 21058 11923 19798 1085 6643
"222223_s_at" 9621 11935 2361 14315 15477 13130 1572 13873 19661 20983 13763 5006 16650 13809 15417
"222224_at" 11644 10487 15930 9623 4606 12588 16252 18964 19613 21969 18363 21120 4281 21978 18736
"222225_at" 6567 13476 8766 5684 8817 15525 12631 8467 16802 15515 19840 3464 20039 14005 10083
"222226_at" 14593 11153 13622 12477 6608 9531 12833 12752 7857 12317 15896 3173 12505 13139 8686
"222227_at" 8940 8238 15531 8118 9984 13138 7312 6725 9925 11951 13480 4893 11490 12138 15867
"222228_s_at" 17296 217 563 6825 19438 11253 19962 2822 3555 16360 19212 21724 16348 2311 2562
"222229_x_at" 8740 5537 21039 17463 17579 17981 5417 18357 4603 6222 1145 15103 16080 6149 18759
"222230_s_at" 5268 17807 2135 2966 2379 4859 15186 3400 5730 16494 17469 11183 7089 2252 4076
"222231_s_at" 2275 16742 18750 7274 16209 3730 15786 16258 1379 8052 8686 16534 15030 17827 19089
"222233_s_at" 17315 22061 15491 2016 1843 6099 14607 14566 17830 6675 9208 15365 5570 3158 16758
"222234_s_at" 6235 21301 19888 19862 20372 8859 2885 20691 12451 5155 3008 21531 2888 19820 21863
"222235_s_at" 7226 18676 16349 7248 997 18219 1763 16592 2923 3993 754 13037 7540 5818 4598
"222236_s_at" 2520 14422 12153 11104 13182 7239 4223 14507 12479 21171 14566 7477 9781 2547 16241
"222237_s_at" 13146 15672 15429 4581 7641 13904 19769 6121 9547 16744 5800 5699 10075 13801 7966
"222238_s_at" 14746 21503 16700 6451 6788 921 22253 14400 20018 22088 6674 12659 5536 8951 9021
"222239_s_at" 8697 21195 10899 2689 3465 5771 5768 5159 4782 2515 1327 13909 14997 18417 17229
"222240_s_at" 20353 6839 6385 20691 19274 13829 2244 17514 14311 362 19509 20038 10911 20167 16852
"222241_at" 4269 3144 509 8195 7717 14117 6182 4796 14918 16451 4022 8813 6111 16772 13298
"222242_s_at" 18525 163 950 953 7685 3514 21494 3842 18467 18276 5095 12407 7019 12847 18874
"222243_s_at" 6420 17816 3839 5296 19133 21260 2928 15866 2479 2493 4410 15135 18515 17319 4502
"222244_s_at" 15902 1741 18694 5851 16452 5045 3245 18516 2788 17105 17082 14285 5166 6284 5061
"222245_s_at" 3131 4323 17994 17043 12933 16674 1894 14811 14842 16533 20470 2564 20127 21456 742
"222246_at" 14826 13248 10801 10452 5962 12818 6764 5652 14112 9278 16558 8036 871 10936 15168
"222247_at" 3631 2086 17651 7392 6118 15013 6729 2166 2778 12576 9891 6784 10367 12262 13397
"222248_s_at" 14573 17285 14564 15491 15354 14575 18806 11445 2388 4922 16714 5344 15832 9406 8910
"222249_at" 8651 12289 7932 21260 14741 10735 20053 7842 1881 530 20436 1321 21797 12524 7839
"222250_s_at" 22247 17791 2240 5879 1551 3582 5749 21288 7331 17624 5438 16061 5496 20052 17595
"222251_s_at" 19306 17455 5423 6527 4078 4134 5007 5253 4998 20646 8868 13493 5402 21016 1856
"222252_x_at" 4571 3742 1003 4234 352 22226 16605 439 7039 445 19953 3679 7272 7419 950
"222253_s_at" 9052 8234 8142 14943 9326 8912 12823 10010 13761 10547 11390 10170 13843 8692 9666
"222254_at" 12478 10952 8768 13178 12683 17848 11346 14389 6117 21393 20935 20994 8755 18007 8152
"222255_at" 11479 10951 13399 12599 8884 9789 8859 8092 10574 10200 12603 6635 10702 12609 11932
"222256_s_at" 10290 13025 10834 6914 11967 19367 4462 5406 17501 19480 765 21636 4032 19048 3075
"222257_s_at" 7506 14237 14770 7461 10262 9814 11644 12874 12796 9274 9941 8466 12707 10744 10193
"222258_s_at" 8334 5924 18466 1270 878 5376 15144 5498 9670 17710 17623 12787 14572 4872 7515
"222259_s_at" 3213 8347 15546 12165 12662 8175 6831 12554 9336 13262 16621 8856 13455 13962 12056
"222260_at" 12147 8722 12707 9662 10831 7370 9285 9827 13487 9623 12012 7677 9854 11004 10429
"222261_at" 9155 13265 12255 12840 14412 15223 7796 10786 9276 1302 16010 21309 14604 4280 15865
"222262_s_at" 18593 2275 5383 18359 1517 2789 3797 21193 1799 8252 3163 17715 3532 6805 6840
"222263_at" 7295 4662 1963 17800 18435 6409 21566 2021 4885 2125 3689 13139 18325 3115 1671
"222264_at" 8295 2554 43 7149 2151 16502 14790 2756 18227 15648 7728 20385 18448 19154 19284
"222265_at" 14852 22024 9421 15986 11099 13024 10322 13241 9995 8015 13169 9291 11120 9989 14638
"222266_at" 17405 18282 15003 17508 2866 21576 17248 17064 20866 3988 8106 18232 21193 6916 7628
"222267_at" 18037 16207 15781 21413 12239 1128 197 20008 1409 1720 876 21433 7707 4272 6419
"222268_x_at" 11696 3695 16178 7548 8641 7068 7040 11544 12906 18449 14669 8111 13350 14044 12856
"222269_at" 1379 21720 1296 544 2834 516 16115 1380 5822 6803 2434 2244 1827 1581 6502
"222270_at" 16392 13114 8064 5453 965 4529 5414 15460 1584 1770 1764 2402 18638 1697 21430
"222271_at" 20806 16974 16220 10303 6256 10933 12251 7343 13722 12427 11956 5200 18082 9192 1126
"222272_x_at" 20210 2309 9084 20814 20047 2757 11527 18674 15521 19497 8312 17895 16389 17625 17926
"222273_at" 13546 17416 12288 4613 10869 3017 14791 671 2926 5445 9438 15707 3888 787 17644
"222274_at" 3755 12399 16307 7528 14898 11017 13633 7682 18036 380 14330 10890 11267 13953 14382
"222275_at" 5335 16385 18371 7135 16235 18410 14928 15286 15826 14019 7555 16259 19614 7634 4984
"222276_at" 1313 21612 17157 1067 16192 4938 15852 2636 2551 20872 3431 19427 15339 1486 5434
"222277_at" 22267 212 5984 9335 15437 2271 16151 11379 14362 17191 21448 21753 13331 16150 7046
"222278_at" 6455 8066 10391 12143 9177 13274 6441 13913 16335 8656 15778 8615 9161 9976 10864
"222279_at" 4725 1385 21302 2649 17962 21143 2163 21423 3629 6888 3494 2861 18212 17540 17138
"222280_at" 6516 19909 2107 16602 22162 21471 21737 20089 16868 16416 22113 21396 21386 5194 16364
"222281_s_at" 6458 12764 11654 13321 11173 15366 1772 10577 13441 5886 3633 1799 14251 13861 7850
"222282_at" 3758 16381 3281 2204 16806 5228 4267 16092 4717 3875 7398 10843 16833 4917 4106
"222283_at" 8667 21023 4125 17850 20803 17077 15140 17736 21434 3269 6793 17405 18620 3618 3914
"222284_at" 18021 21309 15061 22225 16239 21481 674 20425 15468 16679 3496 16735 8059 21430 241
"222285_at" 10235 11247 14351 11166 9561 6697 11437 11184 14232 8666 13357 7920 13942 15779 11302
"222286_at" 11715 15526 17284 21958 12028 21490 2383 20067 21743 20231 18758 20722 20284 934 4497
"222287_at" 12665 12133 7998 9833 14214 7182 11659 8691 14539 10696 11434 5290 8876 9247 11813
"222288_at" 11180 13917 12611 21455 13314 14760 3409 21488 764 3098 5741 21482 18269 2898 17730
"222289_at" 9366 12117 17713 10722 11961 14520 13725 13273 9677 9312 13622 5869 11798 15518 9513
"222290_at" 10130 19079 12052 18545 7159 14916 16886 10100 14686 19639 18306 3774 2554 17954 15988
"222291_at" 14394 8388 18115 9870 7020 10506 13790 6071 7059 1820 13507 1484 945 13212 15216
"222292_at" 12894 7691 17973 11253 9381 10576 6737 9298 14002 9117 9837 5447 11087 12478 12419
"222293_at" 16294 7983 8304 14269 9087 12922 1886 13107 20397 10244 4034 9186 5354 13889 13378
"222294_s_at" 13818 12542 2784 2556 16664 20051 21977 18159 17370 21458 20369 17540 20671 8175 1271
"222295_x_at" 21756 2425 15114 13672 7284 10646 8536 8058 15088 18970 146 11707 1093 13179 212
"222296_at" 13668 10389 5640 13967 10232 6804 12269 9139 10870 9347 11407 5440 9863 11216 10639
"222297_x_at" 3777 469 783 18708 1050 18756 4850 3828 17765 14207 20016 12463 6050 19643 21819
"222298_at" 15576 8055 7852 11857 6872 7916 9321 7495 14593 7894 16841 10011 15102 13520 9809
"222299_x_at" 9873 13132 16047 13264 9205 6650 8644 8843 11298 10173 12545 6280 11028 12364 11707
"222300_at" 10127 11329 1255 9691 8774 2618 2715 12885 19960 11181 2249 5309 8691 11245 8321
"222301_at" 1914 20059 10030 9997 13288 4523 11974 4686 6062 17598 6233 6409 3127 6420 4122
"222302_at" 493 18607 6155 14224 8230 14689 16986 3237 12007 3322 2810 897 12772 15741 14361
"222303_at" 2665 21207 10637 143 4408 2581 18003 20639 1997 1001 2930 2565 8188 1477 5611
"222304_x_at" 4390 3946 2214 373 11871 5433 6287 3402 2542 19023 19062 3461 16551 576 2868
"222305_at" 4150 4910 7198 20826 11539 21803 20902 21943 22241 3631 20925 21644 22211 22246 22185
"222306_at" 641 15444 20266 7087 11857 3915 15793 2741 6628 3504 2159 2356 18504 559 18159
"222307_at" 13484 13298 9668 5596 15469 15031 8705 7010 5661 560 20139 9410 16018 16048 14987
"222308_x_at" 12650 8063 14138 9576 12846 19571 13258 13860 9637 18633 11705 9770 15208 13765 15097
"222309_at" 11864 5886 14179 1029 610 2368 2662 561 7592 1441 604 3971 4368 1278 1622
"222310_at" 11226 4739 9575 20036 14576 3262 19372 17683 4199 15667 18605 21060 7577 861 21479
"222311_s_at" 5649 3871 1413 17812 4704 5460 16727 1875 5235 17853 18389 18802 4827 988 20853
"222312_s_at" 20730 8987 9350 21993 22069 13145 20320 21400 12674 7659 21270 2161 10116 18916 21183
"222313_at" 12113 11892 17200 6862 749 17442 2235 1600 3015 3167 3070 11492 2777 2498 20376
"222314_x_at" 15051 2167 14068 13741 14381 13396 8595 12355 13453 13493 13957 7087 6959 8657 12564
"222315_at" 13477 10272 12664 1209 8312 14375 18793 14607 671 4001 17371 10532 13171 17460 2212
"222316_at" 9969 10557 15252 21560 13870 4052 5488 4846 232 4395 448 12346 1056 17441 7401
"222317_at" 12339 13492 8119 18269 13200 15585 9743 22094 8916 11559 7322 20684 1474 20905 132
"222318_at" 15855 2261 2753 2026 7203 5815 5149 8038 7420 17415 5270 21608 20006 13079 3975
"222319_at" 7124 11621 9687 15245 12945 15117 6454 9143 20350 2401 19950 5684 11353 3726 4143
"222320_at" 14398 10154 16526 3492 15573 2161 11198 12292 5520 20711 16907 20617 4720 14080 9508
"222321_at" 116 11897 16614 7031 9714 14959 12295 5773 14649 12935 15338 4758 10383 11749 14548
"222322_at" 14788 10611 13791 16086 14323 11445 12786 8896 17965 995 13060 10338 7405 9216 11398
"222323_at" 12793 13242 8937 15750 10210 6659 12373 12013 13165 11367 10399 9079 12119 8273 7927
"222324_at" 16522 10054 8518 14897 14556 10449 12974 7233 12386 10423 16258 9735 13000 12077 11423
"222325_at" 14500 9715 14342 19280 15852 10062 9522 16333 11851 12514 4598 20351 10899 10650 15966
"222326_at" 9347 8225 12390 9435 6028 21302 7479 11279 20284 13856 11130 7781 8563 15596 6550
"222327_x_at" 7577 19004 18693 19857 11163 3385 1261 14984 15559 3152 20564 2122 18814 18776 20652
"222328_x_at" 18040 783 17954 15648 7574 13247 7854 9469 5075 10633 16323 13397 1766 8517 14866
"222329_x_at" 5260 17808 71 15989 5455 7373 12216 10391 13528 12483 15976 19005 584 16624 5301
"222330_at" 12753 13150 13878 12503 15175 20216 10894 13724 20521 3157 16820 1994 2023 9461 7916
"222331_at" 9158 13179 11473 9508 5845 11277 7104 7534 11723 12263 9992 7119 13284 12512 11844
"222332_at" 11942 13204 7796 12116 8396 14647 7052 7228 8110 9379 19301 16934 10722 7110 13832
"222333_at" 7137 6943 3911 1190 10969 1809 15353 194 8434 7396 1527 2188 8200 5759 202
"222334_at" 4547 17347 13353 15797 10829 12842 5038 5658 13497 19213 16563 13352 13951 16220 14755
"222335_at" 20322 9484 17662 3637 17523 3856 2578 20176 5248 19204 6338 22137 20691 5341 18428
"222336_at" 12027 8122 13577 2514 5735 13742 7866 18792 11730 13800 704 18854 5040 14706 4303
"222337_at" 15359 12020 9383 3013 6451 10944 10141 8597 3150 3058 20675 15478 2202 16610 5089
"222338_x_at" 4109 2194 20441 16854 20089 21089 20719 21625 18900 2327 7182 2757 7776 2978 7219
"222339_x_at" 4324 6968 12845 16122 13968 12467 21426 12823 1785 22152 711 21736 17512 18741 16164
"222340_at" 10201 10275 16072 14995 15044 6940 12405 7418 17757 1028 16543 1049 1318 13143 12019
"222341_x_at" 10142 6016 13097 15063 8210 19748 21133 8081 2379 2660 782 21618 17269 16083 15242
"222342_at" 12622 12468 14079 7758 14971 8884 13678 12689 14289 13366 10275 9614 10275 13854 8294
"222343_at" 8523 11931 11254 522 427 18268 17018 17286 3102 558 21021 3716 22231 8243 3786
"222344_at" 9590 12045 16438 11012 7330 9716 15662 7497 20032 20620 10242 8061 20939 16142 15144
"222345_at" 12735 9038 13843 12874 5990 13986 16523 5561 14959 21757 13157 8818 11163 15579 8003
"222346_at" 11575 10591 7925 9877 10300 9923 8914 7294 11453 8735 12371 4911 11526 11856 11218
"222347_at" 14974 21874 18113 754 12623 10544 21724 12007 16324 3954 3954 16639 12217 10003 19845
"222348_at" 10314 11704 14385 16384 11271 9899 20717 19234 12276 2659 22229 16702 10809 9764 16217
"222349_x_at" 17463 2083 12854 598 1234 1081 701 21297 17957 3240 21752 3713 14890 18234 1111
"222350_at" 9116 12393 16999 1696 11045 9278 17055 18652 21146 14634 22242 14656 8294 1146 18389
"222351_at" 12568 9930 18172 15509 5836 2403 2203 12641 21137 5089 10934 9589 20931 892 654
"222352_at" 8434 8142 9171 6066 20486 12203 19539 1728 18007 6060 4352 18704 18202 5493 1864
"222353_at" 14506 8289 10782 14300 12866 14791 5123 13577 18035 298 10453 12487 529 9779 9355
"222354_at" 1890 10849 10643 6070 10911 9286 2688 22047 1686 662 2465 12799 1139 3877 21202
"222355_at" 9124 9756 14302 14199 5123 6643 6502 6948 8722 7539 16828 12127 6960 2460 15332
"222356_at" 3304 5531 6233 14679 12486 14272 11039 11341 10687 8674 12364 8939 2622 13867 9769
"222357_at" 11131 18173 8376 11372 7389 13641 13291 8119 2996 9868 10122 7674 2618 13217 14034
"222358_x_at" 1685 18994 13252 16839 1723 5758 18718 17274 8047 19999 1356 2939 8171 1856 5983
"222359_x_at" 10660 11127 13604 14175 9711 12985 12788 13342 5597 8692 14983 5545 14276 9870 11782
"222360_at" 5566 14400 18267 21974 10788 21514 21622 3292 18766 3245 2096 15241 19241 7135 20236
"222361_at" 11553 13524 7987 1839 7078 14100 8539 1417 12574 1818 16838 5502 13425 12134 4661
"222362_at" 10032 22011 5809 13832 10518 9838 10005 11436 9565 19384 13490 8863 11459 16458 13507
"222363_at" 1129 18755 16982 16036 11926 21724 10813 13158 19291 13066 14623 6445 16886 10099 248
"222364_at" 8930 10904 9156 14596 3184 15800 5129 4088 7570 21440 21557 19038 8367 18822 13227
"222365_at" 9966 1755 9467 14540 7390 7023 888 7770 2340 14863 466 21731 4232 9509 8491
"222366_at" 4882 6466 20407 4796 16962 16113 20603 20252 3536 1978 9398 21524 18204 3801 19328
"222367_at" 11039 6966 13338 14018 12968 13616 11922 5971 11030 9739 13653 5889 13181 8945 8474
"222368_at" 1715 1785 9659 12876 8496 1145 15181 5263 16877 686 739 2931 22113 15608 9634
"222369_at" 16797 2100 19363 21782 22050 20896 22162 20181 21052 17197 19646 18288 8687 21832 20559
"222370_x_at" 20497 18505 20750 15098 6245 5847 2769 10961 1282 308 21186 12438 22042 18892 5289
"222371_at" 16614 22082 11519 17538 20699 18937 19419 19420 5277 1437 1348 19878 8386 19218 21328
